PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200597,127082,2017-11-13T09:00:00Z,28.0157,155.5738,0,,,,,0011179999
5200597,127082,2017-11-13T10:00:00Z,28.0118,155.5754,0,,,,,0011179999
5200597,127082,2017-11-13T11:00:00Z,27.9917,155.5586,0,,,,,0011179999
5200597,127082,2017-11-13T12:00:00Z,27.9860,155.5520,,211,15,-0.227,-0.237,0011191111
5200597,127082,2017-11-13T12:00:00Z,27.9915,155.5606,0,,,,,0011179999
5200597,127082,2017-11-13T13:00:00Z,27.9915,155.5606,0,,,,,0011179999
5200597,127082,2017-11-13T14:00:00Z,27.9915,155.5606,0,,,,,0011179999
5200597,127082,2017-11-13T15:00:00Z,27.9700,155.5250,,211,15,-0.223,-0.123,0011191111
5200597,127082,2017-11-13T15:00:00Z,27.9616,155.5071,0,,,,,0014479999
5200597,127082,2017-11-13T16:00:00Z,27.9616,155.5071,0,,,,,0011179999
5200597,127082,2017-11-13T17:00:00Z,27.9624,155.5085,0,,,,,0011179999
5200597,127082,2017-11-13T18:00:00Z,27.9620,155.5030,,211,15,-0.191,-0.041,0011191111
5200597,127082,2017-11-13T18:00:00Z,27.9622,155.5013,0,,,,,0011179999
5200597,127082,2017-11-13T19:00:00Z,27.9578,155.4988,0,,,,,0011179999
5200597,127082,2017-11-13T20:00:00Z,27.9612,155.4844,0,,,,,0011179999
5200597,127082,2017-11-13T21:00:00Z,27.9620,155.4830,,211,15,-0.2,0.005,0011191111
5200597,127082,2017-11-13T21:00:00Z,27.9633,155.4851,0,,,,,0011179999
5200597,127082,2017-11-13T22:00:00Z,27.9572,155.4775,0,,,,,0011179999
5200597,127082,2017-11-13T23:00:00Z,27.9593,155.4769,0,,,,,0011179999
5200597,127082,2017-11-14T00:00:00Z,27.9630,155.4590,,211,15,-0.236,0.041,0011191111
5200597,127082,2017-11-14T00:00:00Z,27.9625,155.4588,0,,,,,0011179999
5200597,127082,2017-11-14T01:00:00Z,27.9625,155.4588,0,,,,,0011179999
5200597,127082,2017-11-14T02:00:00Z,27.9625,155.4588,0,,,,,0011179999
5200597,127082,2017-11-14T03:00:00Z,27.9700,155.4310,,211,15,-0.236,0.046,0011191111
5200597,127082,2017-11-14T03:00:00Z,27.9741,155.4184,0,,,,,0011179999
5200597,127082,2017-11-14T04:00:00Z,27.9741,155.4184,0,,,,,0011179999
5200597,127082,2017-11-14T05:00:00Z,27.9728,155.4170,0,,,,,0011179999
5200597,127082,2017-11-14T06:00:00Z,27.9720,155.4070,,211,15,-0.277,0.031,0011191111
5200597,127082,2017-11-14T06:00:00Z,27.9728,155.4170,0,,,,,0011179999
5200597,127082,2017-11-14T07:00:00Z,27.9719,155.3991,0,,,,,0011179999
5200597,127082,2017-11-14T08:00:00Z,27.9714,155.3825,0,,,,,0011179999
5200597,127082,2017-11-14T09:00:00Z,27.9760,155.3700,,211,15,-0.354,0.077,0011191111
5200597,127082,2017-11-14T09:00:00Z,27.9773,155.3665,0,,,,,0011179999
5200597,127082,2017-11-14T10:00:00Z,27.9767,155.3669,0,,,,,0011179999
5200597,127082,2017-11-14T11:00:00Z,27.9804,155.3433,0,,,,,0011179999
5200597,127082,2017-11-14T12:00:00Z,27.9870,155.3290,,211,15,-0.368,0.108,0011191111
5200597,127082,2017-11-14T12:00:00Z,27.9856,155.3321,0,,,,,0011179999
5200597,127082,2017-11-14T13:00:00Z,27.9856,155.3321,0,,,,,0011179999
5200597,127082,2017-11-14T14:00:00Z,27.9856,155.3321,0,,,,,0011179999
5200597,127082,2017-11-14T15:00:00Z,27.9970,155.2890,,211,15,-0.286,0.159,0011191111
5200597,127082,2017-11-14T15:00:00Z,28.0078,155.2659,0,,,,,0014479999
5200597,127082,2017-11-14T16:00:00Z,28.0078,155.2659,0,,,,,0011179999
5200597,127082,2017-11-14T17:00:00Z,28.0081,155.2683,0,,,,,0011179999
5200597,127082,2017-11-14T18:00:00Z,28.0180,155.2660,,211,15,-0.218,0.237,0011191111
5200597,127082,2017-11-14T18:00:00Z,28.0186,155.2669,0,,,,,0011179999
5200597,127082,2017-11-14T19:00:00Z,28.0186,155.2669,0,,,,,0011179999
5200597,127082,2017-11-14T20:00:00Z,28.0342,155.2507,0,,,,,0011179999
5200597,127082,2017-11-14T21:00:00Z,28.0430,155.2410,,211,15,-0.218,0.257,0011191111
5200597,127082,2017-11-14T21:00:00Z,28.0505,155.2321,0,,,,,0011179999
5200597,127082,2017-11-14T22:00:00Z,28.0505,155.2321,0,,,,,0011179999
5200597,127082,2017-11-14T23:00:00Z,28.0538,155.2186,0,,,,,0011179999
5200597,127082,2017-11-15T00:00:00Z,28.0680,155.2180,,211,15,-0.123,0.226,0011191111
5200597,127082,2017-11-15T00:00:00Z,28.0696,155.2194,0,,,,,0011179999
5200597,127082,2017-11-15T01:00:00Z,28.0696,155.2194,0,,,,,0011179999
5200597,127082,2017-11-15T02:00:00Z,28.0696,155.2194,0,,,,,0011179999
5200597,127082,2017-11-15T03:00:00Z,28.0870,155.2140,,211,15,-0.05,0.206,0011191111
5200597,127082,2017-11-15T03:00:00Z,28.0955,155.2106,0,,,,,0011179999
5200597,127082,2017-11-15T04:00:00Z,28.0955,155.2106,0,,,,,0011179999
5200597,127082,2017-11-15T05:00:00Z,28.0990,155.2172,0,,,,,0011179999
5200597,127082,2017-11-15T06:00:00Z,28.1080,155.2070,,211,15,-0.091,0.149,0011191111
5200597,127082,2017-11-15T06:00:00Z,28.0990,155.2172,0,,,,,0011179999
5200597,127082,2017-11-15T07:00:00Z,28.1170,155.2024,0,,,,,0011179999
5200597,127082,2017-11-15T08:00:00Z,28.1165,155.2025,0,,,,,0011179999
5200597,127082,2017-11-15T09:00:00Z,28.1160,155.1940,,211,15,-0.195,0.087,0011191111
5200597,127082,2017-11-15T09:00:00Z,28.1163,155.2028,0,,,,,0011179999
5200597,127082,2017-11-15T10:00:00Z,28.1171,155.1842,0,,,,,0011179999
5200597,127082,2017-11-15T11:00:00Z,28.1214,155.1692,0,,,,,0011179999
5200597,127082,2017-11-15T12:00:00Z,28.1250,155.1640,,211,15,-0.277,0.17,0011191111
5200597,127082,2017-11-15T12:00:00Z,28.1223,155.1691,0,,,,,0011179999
5200597,127082,2017-11-15T13:00:00Z,28.1223,155.1691,0,,,,,0011179999
5200597,127082,2017-11-15T14:00:00Z,28.1223,155.1691,0,,,,,0011179999
5200597,127082,2017-11-15T15:00:00Z,28.1490,155.1330,,211,15,-0.304,0.309,0011191111
5200597,127082,2017-11-15T15:00:00Z,28.1712,155.1089,0,,,,,0014479999
5200597,127082,2017-11-15T16:00:00Z,28.1722,155.1111,0,,,,,0011179999
5200597,127082,2017-11-15T17:00:00Z,28.1712,155.1089,0,,,,,0011179999
5200597,127082,2017-11-15T18:00:00Z,28.1850,155.0970,,211,15,-0.276,0.448,0011191111
5200597,127082,2017-11-15T18:00:00Z,28.1959,155.0890,0,,,,,0011179999
5200597,127082,2017-11-15T19:00:00Z,28.2021,155.0788,0,,,,,0011179999
5200597,127082,2017-11-15T20:00:00Z,28.2214,155.0771,0,,,,,0011179999
5200597,127082,2017-11-15T21:00:00Z,28.2360,155.0720,,211,15,-0.104,0.458,0011191111
5200597,127082,2017-11-15T21:00:00Z,28.2400,155.0707,0,,,,,0011179999
5200597,127082,2017-11-15T22:00:00Z,28.2416,155.0700,0,,,,,0011179999
5200597,127082,2017-11-15T23:00:00Z,28.2624,155.0767,0,,,,,0011179999
5200597,127082,2017-11-16T00:00:00Z,28.2740,155.0740,,211,15,0.072,0.324,0011191111
5200597,127082,2017-11-16T00:00:00Z,28.2624,155.0767,0,,,,,0011179999
5200597,127082,2017-11-16T01:00:00Z,28.2751,155.0733,0,,,,,0011179999
5200597,127082,2017-11-16T02:00:00Z,28.2751,155.0733,0,,,,,0011179999
5200597,127082,2017-11-16T03:00:00Z,28.2990,155.0880,,211,15,0.136,0.175,0011191111
5200597,127082,2017-11-16T03:00:00Z,28.2751,155.0733,0,,,,,0011179999
5200597,127082,2017-11-16T04:00:00Z,28.2751,155.0733,0,,,,,0011179999
5200597,127082,2017-11-16T05:00:00Z,28.3058,155.0956,0,,,,,0011179999
5200597,127082,2017-11-16T06:00:00Z,28.3080,155.1040,,211,15,0.095,0.062,0011191111
5200597,127082,2017-11-16T06:00:00Z,28.3067,155.1032,0,,,,,0011179999
5200597,127082,2017-11-16T07:00:00Z,28.3154,155.1108,0,,,,,0011179999
5200597,127082,2017-11-16T08:00:00Z,28.3132,155.1104,0,,,,,0011179999
5200597,127082,2017-11-16T09:00:00Z,28.3110,155.1090,,211,15,-0.018,0.031,0011191111
5200597,127082,2017-11-16T09:00:00Z,28.3112,155.1102,0,,,,,0011179999
5200597,127082,2017-11-16T10:00:00Z,28.3125,155.0988,0,,,,,0011179999
5200597,127082,2017-11-16T11:00:00Z,28.3123,155.1005,0,,,,,0011179999
5200597,127082,2017-11-16T12:00:00Z,28.3140,155.1000,,211,15,-0.063,0.062,0011191111
5200597,127082,2017-11-16T13:00:00Z,28.3123,155.1005,0,,,,,0011179999
5200597,127082,2017-11-16T14:00:00Z,28.3257,155.0856,0,,,,,0011179999
5200597,127082,2017-11-16T15:00:00Z,28.3230,155.0950,,211,15,-0.149,0.041,0011191111
5200597,127082,2017-11-16T15:00:00Z,28.3257,155.0856,0,,,,,0011179999
5200597,127082,2017-11-16T16:00:00Z,28.3254,155.0830,0,,,,,0011179999
5200597,127082,2017-11-16T17:00:00Z,28.3254,155.0830,0,,,,,0011179999
5200597,127082,2017-11-16T18:00:00Z,28.3220,155.0670,,211,15,-0.118,-0.041,0011191111
5200597,127082,2017-11-16T18:00:00Z,28.3198,155.0599,0,,,,,0011179999
5200597,127082,2017-11-16T19:00:00Z,28.3160,155.0802,0,,,,,0011179999
5200597,127082,2017-11-16T20:00:00Z,28.3130,155.0747,0,,,,,0011179999
5200597,127082,2017-11-16T21:00:00Z,28.3150,155.0690,,211,15,-0.014,-0.057,0011191111
5200597,127082,2017-11-16T21:00:00Z,28.3153,155.0702,0,,,,,0011179999
5200597,127082,2017-11-16T22:00:00Z,28.3168,155.0622,0,,,,,0011179999
5200597,127082,2017-11-16T23:00:00Z,28.3070,155.0618,0,,,,,0011179999
5200597,127082,2017-11-17T00:00:00Z,28.3110,155.0640,,211,15,0.005,-0.067,0011191111
5200597,127082,2017-11-17T00:00:00Z,28.3130,155.0625,0,,,,,0011179999
5200597,127082,2017-11-17T01:00:00Z,28.3080,155.0646,0,,,,,0011179999
5200597,127082,2017-11-17T02:00:00Z,28.3080,155.0646,0,,,,,0011179999
5200597,127082,2017-11-17T03:00:00Z,28.3020,155.0700,,211,15,0.059,-0.165,0011191111
5200597,127082,2017-11-17T03:00:00Z,28.2980,155.0723,0,,,,,0011179999
5200597,127082,2017-11-17T04:00:00Z,28.2980,155.0723,0,,,,,0011179999
5200597,127082,2017-11-17T05:00:00Z,28.2813,155.0805,0,,,,,0011179999
5200597,127082,2017-11-17T06:00:00Z,28.2790,155.0770,,211,15,-0.063,-0.247,0011191111
5200597,127082,2017-11-17T06:00:00Z,28.2803,155.0819,0,,,,,0011179999
5200597,127082,2017-11-17T07:00:00Z,28.2754,155.0700,0,,,,,0011179999
5200597,127082,2017-11-17T08:00:00Z,28.2624,155.0595,0,,,,,0011179999
5200597,127082,2017-11-17T09:00:00Z,28.2540,155.0560,,211,15,-0.204,-0.185,0011191111
5200597,127082,2017-11-17T09:00:00Z,28.2559,155.0585,0,,,,,0011179999
5200597,127082,2017-11-17T10:00:00Z,28.2487,155.0467,0,,,,,0011179999
5200597,127082,2017-11-17T11:00:00Z,28.2487,155.0467,0,,,,,0011179999
5200597,127082,2017-11-17T12:00:00Z,28.2430,155.0320,,211,15,-0.227,-0.098,0011191111
5200597,127082,2017-11-17T12:00:00Z,28.2487,155.0467,0,,,,,0011179999
5200597,127082,2017-11-17T13:00:00Z,28.2487,155.0467,0,,,,,0011179999
5200597,127082,2017-11-17T14:00:00Z,28.2487,155.0467,0,,,,,0011179999
5200597,127082,2017-11-17T15:00:00Z,28.2350,155.0060,,211,15,-0.267,-0.103,0011191111
5200597,127082,2017-11-17T15:00:00Z,28.2487,155.0467,0,,,,,0011179999
5200597,127082,2017-11-17T16:00:00Z,28.2308,154.9908,0,,,,,0014479999
5200597,127082,2017-11-17T17:00:00Z,28.2308,154.9908,0,,,,,0011179999
5200597,127082,2017-11-17T18:00:00Z,28.2230,154.9730,,211,15,-0.29,-0.015,0011191111
5200597,127082,2017-11-17T18:00:00Z,28.2218,154.9697,0,,,,,0011179999
5200597,127082,2017-11-17T19:00:00Z,28.2218,154.9697,0,,,,,0011179999
5200597,127082,2017-11-17T20:00:00Z,28.2245,154.9536,0,,,,,0011179999
5200597,127082,2017-11-17T21:00:00Z,28.2320,154.9420,,211,15,-0.245,0.149,0011191111
5200597,127082,2017-11-17T21:00:00Z,28.2335,154.9405,0,,,,,0011179999
5200597,127082,2017-11-17T22:00:00Z,28.2449,154.9306,0,,,,,0011179999
5200597,127082,2017-11-17T23:00:00Z,28.2461,154.9244,0,,,,,0011179999
5200597,127082,2017-11-18T00:00:00Z,28.2520,154.9190,,211,15,-0.168,0.134,0011191111
5200597,127082,2017-11-18T00:00:00Z,28.2545,154.9172,0,,,,,0011179999
5200597,127082,2017-11-18T01:00:00Z,28.2545,154.9172,0,,,,,0011179999
5200597,127082,2017-11-18T02:00:00Z,28.2545,154.9172,0,,,,,0011179999
5200597,127082,2017-11-18T03:00:00Z,28.2580,154.9050,,211,15,-0.14,0.021,0011191111
5200597,127082,2017-11-18T03:00:00Z,28.2581,154.9006,0,,,,,0011179999
5200597,127082,2017-11-18T04:00:00Z,28.2581,154.9006,0,,,,,0011179999
5200597,127082,2017-11-18T05:00:00Z,28.2562,154.8913,0,,,,,0011179999
5200597,127082,2017-11-18T06:00:00Z,28.2560,154.8880,,211,15,-0.213,-0.046,0011191111
5200597,127082,2017-11-18T06:00:00Z,28.2569,154.8904,0,,,,,0011179999
5200597,127082,2017-11-18T07:00:00Z,28.2569,154.8904,0,,,,,0011179999
5200597,127082,2017-11-18T08:00:00Z,28.2539,154.8684,0,,,,,0011179999
5200597,127082,2017-11-18T09:00:00Z,28.2490,154.8580,,211,15,-0.363,0.015,0011191111
5200597,127082,2017-11-18T09:00:00Z,28.2533,154.8642,0,,,,,0011179999
5200597,127082,2017-11-18T10:00:00Z,28.2440,154.8472,0,,,,,0011179999
5200597,127082,2017-11-18T11:00:00Z,28.2504,154.8242,0,,,,,0011179999
5200597,127082,2017-11-18T12:00:00Z,28.2590,154.8080,,211,15,-0.448,0.18,0011191111
5200597,127082,2017-11-18T12:00:00Z,28.2621,154.8032,0,,,,,0011179999
5200597,127082,2017-11-18T13:00:00Z,28.2621,154.8032,0,,,,,0011179999
5200597,127082,2017-11-18T14:00:00Z,28.2621,154.8032,0,,,,,0011179999
5200597,127082,2017-11-18T15:00:00Z,28.2840,154.7590,,211,15,-0.412,0.334,0011191111
5200597,127082,2017-11-18T15:00:00Z,28.2965,154.7403,0,,,,,0011179999
5200597,127082,2017-11-18T16:00:00Z,28.2965,154.7403,0,,,,,0011179999
5200597,127082,2017-11-18T17:00:00Z,28.2965,154.7403,0,,,,,0011179999
5200597,127082,2017-11-18T18:00:00Z,28.3240,154.7170,,211,15,-0.254,0.401,0011191111
5200597,127082,2017-11-18T18:00:00Z,28.3236,154.7156,0,,,,,0011179999
5200597,127082,2017-11-18T19:00:00Z,28.3236,154.7156,0,,,,,0011179999
5200597,127082,2017-11-18T20:00:00Z,28.3530,154.7162,0,,,,,0011179999
5200597,127082,2017-11-18T21:00:00Z,28.3620,154.7030,,211,15,-0.059,0.386,0011191111
5200597,127082,2017-11-18T21:00:00Z,28.3635,154.6988,0,,,,,0011179999
5200597,127082,2017-11-18T22:00:00Z,28.3636,154.7072,0,,,,,0011179999
5200597,127082,2017-11-18T23:00:00Z,28.3840,154.7090,0,,,,,0011179999
5200597,127082,2017-11-19T00:00:00Z,28.3990,154.7040,,211,15,0.05,0.262,0011191111
5200597,127082,2017-11-19T00:00:00Z,28.3963,154.7041,0,,,,,0011179999
5200597,127082,2017-11-19T01:00:00Z,28.4050,154.7025,0,,,,,0011179999
5200597,127082,2017-11-19T02:00:00Z,28.4050,154.7025,0,,,,,0011179999
5200597,127082,2017-11-19T03:00:00Z,28.4130,154.7140,,211,15,0.068,0.129,0011191111
5200597,127082,2017-11-19T03:00:00Z,28.4138,154.7174,0,,,,,0011179999
5200597,127082,2017-11-19T04:00:00Z,28.4138,154.7174,0,,,,,0011179999
5200597,127082,2017-11-19T05:00:00Z,28.4205,154.7203,0,,,,,0011179999
5200597,127082,2017-11-19T06:00:00Z,28.4240,154.7190,,211,15,-0.036,0.144,0011191111
5200597,127082,2017-11-19T06:00:00Z,28.4215,154.7197,0,,,,,0011179999
5200597,127082,2017-11-19T07:00:00Z,28.4333,154.7134,0,,,,,0011179999
5200597,127082,2017-11-19T08:00:00Z,28.4397,154.7132,0,,,,,0011179999
5200597,127082,2017-11-19T09:00:00Z,28.4410,154.7060,,211,15,-0.14,0.144,0011191111
5200597,127082,2017-11-19T10:00:00Z,28.4410,154.7009,0,,,,,0011179999
5200597,127082,2017-11-19T11:00:00Z,28.4462,154.7001,0,,,,,0011179999
5200597,127082,2017-11-19T12:00:00Z,28.4520,154.6880,,211,15,-0.145,0.206,0011191111
5200597,127082,2017-11-19T12:00:00Z,28.4500,154.6885,0,,,,,0011179999
5200597,127082,2017-11-19T13:00:00Z,28.4500,154.6885,0,,,,,0011179999
5200597,127082,2017-11-19T14:00:00Z,28.4500,154.6885,0,,,,,0011179999
5200597,127082,2017-11-19T15:00:00Z,28.4810,154.6740,,211,15,-0.072,0.247,0011191111
5200597,127082,2017-11-19T15:00:00Z,28.5013,154.6703,0,,,,,0014479999
5200597,127082,2017-11-19T16:00:00Z,28.4500,154.6885,0,,,,,0011179999
5200597,127082,2017-11-19T17:00:00Z,28.5013,154.6703,0,,,,,0014479999
5200597,127082,2017-11-19T18:00:00Z,28.5000,154.6720,,211,15,0.018,0.031,0011191111
5200597,127082,2017-11-19T18:00:00Z,28.5013,154.6703,0,,,,,0011179999
5200597,127082,2017-11-19T19:00:00Z,28.4972,154.6772,0,,,,,0011179999
5200597,127082,2017-11-19T20:00:00Z,28.4872,154.6713,0,,,,,0011179999
5200597,127082,2017-11-19T21:00:00Z,28.4870,154.6780,,211,15,0.005,-0.195,0011191111
5200597,127082,2017-11-19T21:00:00Z,28.4884,154.6799,0,,,,,0011179999
5200597,127082,2017-11-19T22:00:00Z,28.4727,154.6772,0,,,,,0011179999
5200597,127082,2017-11-19T23:00:00Z,28.4646,154.6761,0,,,,,0011179999
5200597,127082,2017-11-20T00:00:00Z,28.4620,154.6730,,211,15,-0.122,-0.304,0011191111
5200597,127082,2017-11-20T00:00:00Z,28.4598,154.6722,0,,,,,0011179999
