PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5102527,2018-03-11T01:00:00Z,13.6742,145.2786,0,,,,,,,,,,01117999999999
5102527,2018-03-11T02:00:00Z,13.6746,145.2660,0,,,,,,,,,,01117999999999
5102527,2018-03-11T03:00:00Z,13.6750,145.2520,,,,,,,311,15,-0.365,0.062,01119999991111
5102527,2018-03-11T03:00:00Z,13.6750,145.2532,0,,,,,,,,,,01117999999999
5102527,2018-03-11T04:00:00Z,13.6774,145.2410,0,,,,,,,,,,01117999999999
5102527,2018-03-11T05:00:00Z,13.6802,145.2296,0,,,,,,,,,,01117999999999
5102527,2018-03-11T06:00:00Z,13.6850,145.2190,,,,,,,311,15,-0.36,0.118,01119999991111
5102527,2018-03-11T06:00:00Z,13.6850,145.2190,0,,,,,,,,,,01117999999999
5102527,2018-03-11T07:00:00Z,13.6892,145.2066,0,,,,,,,,,,01117999999999
5102527,2018-03-11T08:00:00Z,13.6934,145.1932,0,,,,,,,,,,01117999999999
5102527,2018-03-11T09:00:00Z,13.6980,145.1800,,,,,,,311,15,-0.36,0.118,01119999991111
5102527,2018-03-11T09:00:00Z,13.6986,145.1792,0,,,,,,,,,,01117999999999
5102527,2018-03-11T10:00:00Z,13.7030,145.1668,0,,,,,,,,,,01117999999999
5102527,2018-03-11T11:00:00Z,13.7058,145.1562,0,,,,,,,,,,01117999999999
5102527,2018-03-11T12:00:00Z,13.7080,145.1470,,,,,,,311,15,-0.28,0.036,01119999991111
5102527,2018-03-11T12:00:00Z,13.7084,145.1470,0,,,,,,,,,,01117999999999
5102527,2018-03-11T13:00:00Z,13.7086,145.1388,0,,,,,,,,,,01117999999999
5102527,2018-03-11T14:00:00Z,13.7072,145.1304,0,,,,,,,,,,01117999999999
5102527,2018-03-11T15:00:00Z,13.7050,145.1240,,,,,,,311,15,-0.22,-0.041,01119999991111
5102527,2018-03-11T15:00:00Z,13.7052,145.1244,0,,,,,,,,,,01117999999999
5102527,2018-03-11T16:00:00Z,13.7040,145.1186,0,,,,,,,,,,01117999999999
5102527,2018-03-11T17:00:00Z,13.7022,145.1122,0,,,,,,,,,,01117999999999
5102527,2018-03-11T18:00:00Z,13.7000,145.1030,,,,,,,311,15,-0.2,-0.031,01119999991111
5102527,2018-03-11T18:00:00Z,13.7004,145.1034,0,,,,,,,,,,01117999999999
5102527,2018-03-11T19:00:00Z,13.6982,145.0968,0,,,,,,,,,,01117999999999
5102527,2018-03-11T20:00:00Z,13.6974,145.0902,0,,,,,,,,,,01117999999999
5102527,2018-03-11T21:00:00Z,13.6990,145.0840,,,,,,,311,15,-0.235,0.015,01119999991111
5102527,2018-03-11T21:00:00Z,13.6986,145.0836,0,,,,,,,,,,01117999999999
5102527,2018-03-11T22:00:00Z,13.7004,145.0764,0,,,,,,,,,,01117999999999
5102527,2018-03-11T23:00:00Z,13.7012,145.0664,0,,,,,,,,,,01117999999999
5102527,2018-03-12T00:00:00Z,13.7030,145.0560,,,,,,,311,15,-0.325,0.098,01119999991111
5102527,2018-03-12T00:00:00Z,13.7028,145.0558,0,,,,,,,,,,01117999999999
5102527,2018-03-12T01:00:00Z,13.7058,145.0444,0,,,,,,,,,,01117999999999
5102527,2018-03-12T02:00:00Z,13.7112,145.0324,0,,,,,,,,,,01117999999999
5102527,2018-03-12T03:00:00Z,13.7180,145.0190,,,,,,,311,15,-0.375,0.201,01119999991111
5102527,2018-03-12T03:00:00Z,13.7170,145.0202,0,,,,,,,,,,01117999999999
5102527,2018-03-12T04:00:00Z,13.7236,145.0074,0,,,,,,,,,,01117999999999
5102527,2018-03-12T05:00:00Z,13.7326,144.9928,0,,,,,,,,,,01117999999999
5102527,2018-03-12T06:00:00Z,13.7420,144.9810,,,,,,,311,15,-0.33,0.216,01119999991111
5102527,2018-03-12T06:00:00Z,13.7416,144.9814,0,,,,,,,,,,01117999999999
5102527,2018-03-12T07:00:00Z,13.7488,144.9712,0,,,,,,,,,,01117999999999
5102527,2018-03-12T08:00:00Z,13.7554,144.9612,0,,,,,,,,,,01117999999999
5102527,2018-03-12T09:00:00Z,13.7600,144.9530,,,,,,,311,15,-0.26,0.123,01119999991111
5102527,2018-03-12T09:00:00Z,13.7606,144.9520,0,,,,,,,,,,01117999999999
5102527,2018-03-12T10:00:00Z,13.7636,144.9448,0,,,,,,,,,,01117999999999
5102527,2018-03-12T11:00:00Z,13.7656,144.9376,0,,,,,,,,,,01117999999999
5102527,2018-03-12T12:00:00Z,13.7660,144.9290,,,,,,,311,15,-0.3,0.031,01119999991111
5102527,2018-03-12T12:00:00Z,13.7656,144.9292,0,,,,,,,,,,01117999999999
5102527,2018-03-12T13:00:00Z,13.7648,144.9190,0,,,,,,,,,,01117999999999
5102527,2018-03-12T14:00:00Z,13.7646,144.9074,0,,,,,,,,,,01117999999999
5102527,2018-03-12T15:00:00Z,13.7660,144.8930,,,,,,,311,15,-0.415,0.057,01119999991111
5102527,2018-03-12T15:00:00Z,13.7662,144.8948,0,,,,,,,,,,01117999999999
5102527,2018-03-12T16:00:00Z,13.7692,144.8784,0,,,,,,,,,,01117999999999
5102527,2018-03-12T17:00:00Z,13.7728,144.8616,0,,,,,,,,,,01117999999999
5102527,2018-03-12T18:00:00Z,13.7770,144.8460,,,,,,,311,15,-0.415,0.103,01119999991111
5102527,2018-03-12T18:00:00Z,13.7768,144.8464,0,,,,,,,,,,01117999999999
5102527,2018-03-12T19:00:00Z,13.7798,144.8322,0,,,,,,,,,,01117999999999
5102527,2018-03-12T20:00:00Z,13.7824,144.8202,0,,,,,,,,,,01117999999999
5102527,2018-03-12T21:00:00Z,13.7860,144.8100,,,,,,,311,15,-0.335,0.149,01119999991111
5102527,2018-03-12T21:00:00Z,13.7860,144.8094,0,,,,,,,,,,01117999999999
5102527,2018-03-12T22:00:00Z,13.7914,144.7984,0,,,,,,,,,,01117999999999
5102527,2018-03-12T23:00:00Z,13.7988,144.7886,0,,,,,,,,,,01117999999999
5102527,2018-03-13T00:00:00Z,13.8060,144.7790,,,,,,,311,15,-0.34,0.165,01119999991111
5102527,2018-03-13T00:00:00Z,13.8058,144.7786,0,,,,,,,,,,01117999999999
5102527,2018-03-13T01:00:00Z,13.8106,144.7670,0,,,,,,,,,,01117999999999
5102527,2018-03-13T02:00:00Z,13.8146,144.7556,0,,,,,,,,,,01117999999999
5102527,2018-03-13T03:00:00Z,13.8180,144.7420,,,,,,,311,15,-0.445,0.062,01119999991111
5102527,2018-03-13T03:00:00Z,13.8176,144.7426,0,,,,,,,,,,01117999999999
5102527,2018-03-13T04:00:00Z,13.8180,144.7268,0,,,,,,,,,,01117999999999
5102527,2018-03-13T05:00:00Z,13.8186,144.7082,0,,,,,,,,,,01117999999999
5102527,2018-03-13T06:00:00Z,13.8180,144.6900,,,,,,,311,15,-0.41,-0.026,01119999991111
5102527,2018-03-13T06:00:00Z,13.8178,144.6904,0,,,,,,,,,,01117999999999
5102527,2018-03-13T07:00:00Z,13.8168,144.6764,0,,,,,,,,,,01117999999999
5102527,2018-03-13T08:00:00Z,13.8154,144.6660,0,,,,,,,,,,01117999999999
5102527,2018-03-13T09:00:00Z,13.8130,144.6600,,,,,,,311,15,-0.21,-0.093,01119999991111
5102527,2018-03-13T09:00:00Z,13.8134,144.6594,0,,,,,,,,,,01117999999999
5102527,2018-03-13T10:00:00Z,13.8098,144.6556,0,,,,,,,,,,01117999999999
5102527,2018-03-13T11:00:00Z,13.8050,144.6524,0,,,,,,,,,,01117999999999
5102527,2018-03-13T12:00:00Z,13.8000,144.6480,,,,,,,311,15,-0.19,-0.098,01119999991111
5102527,2018-03-13T12:00:00Z,13.8004,144.6478,0,,,,,,,,,,01117999999999
5102527,2018-03-13T13:00:00Z,13.7954,144.6410,0,,,,,,,,,,01117999999999
5102527,2018-03-13T14:00:00Z,13.7930,144.6334,0,,,,,,,,,,01117999999999
5102527,2018-03-13T15:00:00Z,13.7940,144.6220,,,,,,,311,15,-0.32,0.015,01119999991111
5102527,2018-03-13T15:00:00Z,13.7944,144.6232,0,,,,,,,,,,01117999999999
5102527,2018-03-13T16:00:00Z,13.7970,144.6124,0,,,,,,,,,,01117999999999
5102527,2018-03-13T17:00:00Z,13.7990,144.5988,0,,,,,,,,,,01117999999999
5102527,2018-03-13T18:00:00Z,13.8030,144.5840,,,,,,,311,15,-0.365,0.165,01119999991111
5102527,2018-03-13T18:00:00Z,13.8028,144.5844,0,,,,,,,,,,01117999999999
5102527,2018-03-13T19:00:00Z,13.8080,144.5712,0,,,,,,,,,,01117999999999
5102527,2018-03-13T20:00:00Z,13.8144,144.5588,0,,,,,,,,,,01117999999999
5102527,2018-03-13T21:00:00Z,13.8260,144.5490,,,,,,,311,15,-0.265,0.298,01119999991111
5102527,2018-03-13T21:00:00Z,13.8270,144.5482,0,,,,,,,,,,01117999999999
5102527,2018-03-13T22:00:00Z,13.8398,144.5402,0,,,,,,,,,,01117999999999
5102527,2018-03-13T23:00:00Z,13.8504,144.5352,0,,,,,,,,,,01117999999999
5102527,2018-03-14T00:00:00Z,13.8610,144.5310,,,,,,,311,15,-0.185,0.283,01119999991111
5102527,2018-03-14T00:00:00Z,13.8608,144.5308,0,,,,,,,,,,01117999999999
5102527,2018-03-14T01:00:00Z,13.8684,144.5256,0,,,,,,,,,,01117999999999
5102527,2018-03-14T02:00:00Z,13.8748,144.5186,0,,,,,,,,,,01117999999999
5102527,2018-03-14T03:00:00Z,13.8810,144.5120,,,,,,,311,15,-0.21,0.17,01119999991111
5102527,2018-03-14T03:00:00Z,13.8808,144.5116,0,,,,,,,,,,01117999999999
5102527,2018-03-14T04:00:00Z,13.8862,144.5060,0,,,,,,,,,,01117999999999
5102527,2018-03-14T05:00:00Z,13.8906,144.4984,0,,,,,,,,,,01117999999999
5102527,2018-03-14T06:00:00Z,13.8940,144.4890,,,,,,,311,15,-0.275,0.108,01119999991111
5102527,2018-03-14T06:00:00Z,13.8936,144.4890,0,,,,,,,,,,01117999999999
5102527,2018-03-14T07:00:00Z,13.8968,144.4794,0,,,,,,,,,,01117999999999
5102527,2018-03-14T08:00:00Z,13.8998,144.4684,0,,,,,,,,,,01117999999999
5102527,2018-03-14T09:00:00Z,13.9020,144.4570,,,,,,,311,15,-0.325,0.067,01119999991111
5102527,2018-03-14T09:00:00Z,13.9020,144.4562,0,,,,,,,,,,01117999999999
5102527,2018-03-14T10:00:00Z,13.9046,144.4442,0,,,,,,,,,,01117999999999
5102527,2018-03-14T11:00:00Z,13.9060,144.4332,0,,,,,,,,,,01117999999999
5102527,2018-03-14T12:00:00Z,13.9070,144.4240,,,,,,,311,15,-0.28,0.005,01119999991111
5102527,2018-03-14T12:00:00Z,13.9066,144.4242,0,,,,,,,,,,01117999999999
5102527,2018-03-14T13:00:00Z,13.9074,144.4148,0,,,,,,,,,,01117999999999
5102527,2018-03-14T14:00:00Z,13.9052,144.4086,0,,,,,,,,,,01117999999999
5102527,2018-03-14T15:00:00Z,13.9030,144.4010,,,,,,,311,15,-0.265,-0.072,01119999991111
5102527,2018-03-14T15:00:00Z,13.9034,144.4016,0,,,,,,,,,,01117999999999
5102527,2018-03-14T16:00:00Z,13.9010,144.3914,0,,,,,,,,,,01117999999999
5102527,2018-03-14T17:00:00Z,13.8974,144.3820,0,,,,,,,,,,01117999999999
5102527,2018-03-14T18:00:00Z,13.8930,144.3710,,,,,,,311,15,-0.335,-0.118,01119999991111
5102527,2018-03-14T19:00:00Z,13.8892,144.3596,0,,,,,,,,,,01117999999999
5102527,2018-03-14T20:00:00Z,13.8850,144.3480,0,,,,,,,,,,01117999999999
5102527,2018-03-14T21:00:00Z,13.8800,144.3340,,,,,,,311,15,-0.36,-0.134,01119999991111
5102527,2018-03-14T21:00:00Z,13.8802,144.3334,0,,,,,,,,,,01117999999999
5102527,2018-03-14T23:00:00Z,13.8706,144.3098,0,,,,,,,,,,01117999999999
5102527,2018-03-15T00:00:00Z,13.8670,144.2990,,,,,,,311,15,-0.34,-0.093,01119999991111
5102527,2018-03-15T00:00:00Z,13.8670,144.2988,0,,,,,,,,,,01117999999999
5102527,2018-03-15T01:00:00Z,13.8650,144.2876,0,,,,,,,,,,01117999999999
5102527,2018-03-15T02:00:00Z,13.8632,144.2776,0,,,,,,,,,,01117999999999
5102527,2018-03-15T03:00:00Z,13.8620,144.2660,,,,,,,311,15,-0.33,-0.103,01119999991111
5102527,2018-03-15T03:00:00Z,13.8620,144.2672,0,,,,,,,,,,01117999999999
5102527,2018-03-15T04:00:00Z,13.8604,144.2570,0,,,,,,,,,,01117999999999
5102527,2018-03-15T05:00:00Z,13.8548,144.2454,0,,,,,,,,,,01117999999999
5102527,2018-03-15T06:00:00Z,13.8470,144.2330,,,,,,,311,15,-0.395,-0.19,01119999991111
5102527,2018-03-15T06:00:00Z,13.8474,144.2326,0,,,,,,,,,,01117999999999
5102527,2018-03-15T07:00:00Z,13.8386,144.2186,0,,,,,,,,,,01117999999999
5102527,2018-03-15T08:00:00Z,13.8302,144.2032,0,,,,,,,,,,01117999999999
5102527,2018-03-15T09:00:00Z,13.8250,144.1870,,,,,,,311,15,-0.47,-0.159,01119999991111
5102527,2018-03-15T09:00:00Z,13.8254,144.1856,0,,,,,,,,,,01117999999999
5102527,2018-03-15T10:00:00Z,13.8204,144.1692,0,,,,,,,,,,01117999999999
5102527,2018-03-15T11:00:00Z,13.8172,144.1532,0,,,,,,,,,,01117999999999
5102527,2018-03-15T12:00:00Z,13.8160,144.1390,,,,,,,311,15,-0.42,-0.087,01119999991111
5102527,2018-03-15T12:00:00Z,13.8162,144.1394,0,,,,,,,,,,01117999999999
5102527,2018-03-15T13:00:00Z,13.8148,144.1278,0,,,,,,,,,,01117999999999
5102527,2018-03-15T14:00:00Z,13.8116,144.1154,0,,,,,,,,,,01117999999999
5102527,2018-03-15T15:00:00Z,13.8080,144.1030,,,,,,,311,15,-0.33,-0.103,01119999991111
5102527,2018-03-15T15:00:00Z,13.8076,144.1038,0,,,,,,,,,,01117999999999
5102527,2018-03-15T16:00:00Z,13.8036,144.0916,0,,,,,,,,,,01117999999999
5102527,2018-03-15T17:00:00Z,13.8006,144.0820,0,,,,,,,,,,01117999999999
5102527,2018-03-15T18:00:00Z,13.7960,144.0730,,,,,,,311,15,-0.25,-0.098,01119999991111
5102527,2018-03-15T18:00:00Z,13.7958,144.0734,0,,,,,,,,,,01117999999999
5102527,2018-03-15T19:00:00Z,13.7936,144.0656,0,,,,,,,,,,01117999999999
5102527,2018-03-15T20:00:00Z,13.7914,144.0594,0,,,,,,,,,,01117999999999
5102527,2018-03-15T21:00:00Z,13.7890,144.0530,,,,,,,311,15,-0.23,-0.021,01119999991111
5102527,2018-03-15T21:00:00Z,13.7886,144.0524,0,,,,,,,,,,01117999999999
5102527,2018-03-15T22:00:00Z,13.7892,144.0440,0,,,,,,,,,,01117999999999
5102527,2018-03-15T23:00:00Z,13.7890,144.0342,0,,,,,,,,,,01117999999999
5102527,2018-03-16T00:00:00Z,13.7920,144.0270,,,,,,,311,15,-0.205,0.041,01119999991111
5102527,2018-03-16T00:00:00Z,13.7916,144.0270,0,,,,,,,,,,01117999999999
5102527,2018-03-16T01:00:00Z,13.7938,144.0204,0,,,,,,,,,,01117999999999
5102527,2018-03-16T02:00:00Z,13.7946,144.0168,0,,,,,,,,,,01117999999999
5102527,2018-03-16T03:00:00Z,13.7970,144.0120,,,,,,,311,15,-0.085,0.046,01119999991111
5102527,2018-03-16T03:00:00Z,13.7974,144.0120,0,,,,,,,,,,01117999999999
5102527,2018-03-16T04:00:00Z,13.7996,144.0094,0,,,,,,,,,,01117999999999
5102527,2018-03-16T05:00:00Z,13.8022,144.0088,0,,,,,,,,,,01117999999999
5102527,2018-03-16T06:00:00Z,13.8010,144.0100,,,,,,,311,15,0.05,-0.005,01119999991111
5102527,2018-03-16T06:00:00Z,13.8014,144.0096,0,,,,,,,,,,01117999999999
5102527,2018-03-16T07:00:00Z,13.8012,144.0122,0,,,,,,,,,,01117999999999
5102527,2018-03-16T08:00:00Z,13.7994,144.0180,0,,,,,,,,,,01117999999999
5102527,2018-03-16T09:00:00Z,13.7960,144.0220,,,,,,,311,15,0.095,-0.108,01119999991111
5102527,2018-03-16T09:00:00Z,13.7960,144.0224,0,,,,,,,,,,01117999999999
5102527,2018-03-16T10:00:00Z,13.7908,144.0254,0,,,,,,,,,,01117999999999
5102527,2018-03-16T11:00:00Z,13.7856,144.0280,0,,,,,,,,,,01117999999999
5102527,2018-03-16T12:00:00Z,13.7800,144.0290,,,,,,,311,15,0,-0.165,01119999991111
5102527,2018-03-16T12:00:00Z,13.7802,144.0286,0,,,,,,,,,,01117999999999
5102527,2018-03-16T13:00:00Z,13.7744,144.0282,0,,,,,,,,,,01117999999999
5102527,2018-03-16T14:00:00Z,13.7688,144.0252,0,,,,,,,,,,01117999999999
5102527,2018-03-16T15:00:00Z,13.7640,144.0220,,,,,,,311,15,-0.015,-0.195,01119999991111
5102527,2018-03-16T15:00:00Z,13.7640,144.0224,0,,,,,,,,,,01117999999999
5102527,2018-03-16T16:00:00Z,13.7590,144.0222,0,,,,,,,,,,01117999999999
5102527,2018-03-16T17:00:00Z,13.7518,144.0232,0,,,,,,,,,,01117999999999
5102527,2018-03-16T18:00:00Z,13.7420,144.0260,,,,,,,311,15,0.055,-0.273,01119999991111
5102527,2018-03-16T18:00:00Z,13.7418,144.0256,0,,,,,,,,,,01117999999999
5102527,2018-03-16T19:00:00Z,13.7312,144.0282,0,,,,,,,,,,01117999999999
5102527,2018-03-16T20:00:00Z,13.7212,144.0310,0,,,,,,,,,,01117999999999
5102527,2018-03-16T21:00:00Z,13.7110,144.0330,,,,,,,311,15,0.015,-0.283,01119999991111
5102527,2018-03-16T21:00:00Z,13.7104,144.0332,0,,,,,,,,,,01117999999999
5102527,2018-03-16T22:00:00Z,13.7026,144.0320,0,,,,,,,,,,01117999999999
5102527,2018-03-16T23:00:00Z,13.6950,144.0310,0,,,,,,,,,,01117999999999
5102527,2018-03-17T00:00:00Z,13.6870,144.0290,,,,,,,311,15,-0.055,-0.262,01119999991111
5102527,2018-03-17T00:00:00Z,13.6874,144.0290,0,,,,,,,,,,01117999999999
5102527,2018-03-17T01:00:00Z,13.6794,144.0268,0,,,,,,,,,,01117999999999
5102527,2018-03-17T02:00:00Z,13.6706,144.0244,0,,,,,,,,,,01117999999999
5102527,2018-03-17T03:00:00Z,13.6600,144.0220,,,,,,,311,15,-0.045,-0.247,01119999991111
5102527,2018-03-17T03:00:00Z,13.6608,144.0220,0,,,,,,,,,,01117999999999
5102527,2018-03-17T04:00:00Z,13.6516,144.0212,0,,,,,,,,,,01117999999999
5102527,2018-03-17T05:00:00Z,13.6446,144.0212,0,,,,,,,,,,01117999999999
5102527,2018-03-17T06:00:00Z,13.6390,144.0200,,,,,,,311,15,-0.025,-0.201,01119999991111
5102527,2018-03-17T06:00:00Z,13.6386,144.0200,0,,,,,,,,,,01117999999999
5102527,2018-03-17T07:00:00Z,13.6322,144.0188,0,,,,,,,,,,01117999999999
5102527,2018-03-17T08:00:00Z,13.6258,144.0174,0,,,,,,,,,,01117999999999
5102527,2018-03-17T09:00:00Z,13.6210,144.0170,,,,,,,311,15,0.06,-0.195,01119999991111
5102527,2018-03-17T09:00:00Z,13.6206,144.0168,0,,,,,,,,,,01117999999999
5102527,2018-03-17T10:00:00Z,13.6148,144.0210,0,,,,,,,,,,01117999999999
5102527,2018-03-17T11:00:00Z,13.6084,144.0274,0,,,,,,,,,,01117999999999
5102527,2018-03-17T12:00:00Z,13.6010,144.0320,,,,,,,311,15,0.11,-0.195,01119999991111
5102527,2018-03-17T12:00:00Z,13.6006,144.0322,0,,,,,,,,,,01117999999999
5102527,2018-03-17T13:00:00Z,13.5928,144.0342,0,,,,,,,,,,01117999999999
5102527,2018-03-17T14:00:00Z,13.5874,144.0356,0,,,,,,,,,,01117999999999
5102527,2018-03-17T15:00:00Z,13.5830,144.0390,,,,,,,311,15,0.055,-0.134,01119999991111
5102527,2018-03-17T15:00:00Z,13.5832,144.0388,0,,,,,,,,,,01117999999999
5102527,2018-03-17T16:00:00Z,13.5804,144.0410,0,,,,,,,,,,01117999999999
5102527,2018-03-17T17:00:00Z,13.5770,144.0410,0,,,,,,,,,,01117999999999
5102527,2018-03-17T18:00:00Z,13.5750,144.0430,,,,,,,311,15,0.05,-0.108,01119999991111
5102527,2018-03-17T18:00:00Z,13.5752,144.0434,0,,,,,,,,,,01117999999999
5102527,2018-03-17T19:00:00Z,13.5718,144.0450,0,,,,,,,,,,01117999999999
5102527,2018-03-17T20:00:00Z,13.5670,144.0468,0,,,,,,,,,,01117999999999
5102527,2018-03-17T21:00:00Z,13.5620,144.0490,,,,,,,311,15,0.055,-0.134,01119999991111
5102527,2018-03-17T21:00:00Z,13.5620,144.0490,0,,,,,,,,,,01117999999999
5102527,2018-03-17T22:00:00Z,13.5578,144.0500,0,,,,,,,,,,01117999999999
5102527,2018-03-17T23:00:00Z,13.5536,144.0518,0,,,,,,,,,,01117999999999
5102527,2018-03-18T00:00:00Z,13.5480,144.0540,0,-5.8,-3.9,-0.08,-0.05,,313,15,0.075,-0.185,01117111191111
5102527,2018-03-18T00:00:00Z,13.5486,144.0544,0,,,,,,,,,,01117999999999
5102527,2018-03-18T01:00:00Z,13.5410,144.0570,0,-5.8,-3.9,-0.08,-0.05,,313,15,0.09,-0.247,01117111191111
5102527,2018-03-18T01:00:00Z,13.5418,144.0572,0,,,,,,,,,,01117999999999
5102527,2018-03-18T02:00:00Z,13.5340,144.0610,0,-6.3,-4.4,-0.07,-0.05,,313,15,0.12,-0.247,01117111191111
5102527,2018-03-18T02:00:00Z,13.5330,144.0604,0,,,,,,,,,,01117999999999
5102527,2018-03-18T03:00:00Z,13.5260,144.0650,0,-6.3,-4.4,-0.07,-0.05,,313,15,0.15,-0.201,01117111191111
5102527,2018-03-18T03:00:00Z,13.5258,144.0652,0,,,,,,,,,,01117999999999
5102527,2018-03-18T04:00:00Z,13.5200,144.0690,0,-6.3,-4.4,-0.07,-0.05,,313,15,0.091,-0.201,01117111191111
5102527,2018-03-18T04:00:00Z,13.5200,144.0702,0,,,,,,,,,,01117999999999
5102527,2018-03-18T05:00:00Z,13.5130,144.0700,0,-5.7,-4.2,-0.07,-0.05,,313,15,0.001,-0.231,01117111191111
5102527,2018-03-18T05:00:00Z,13.5128,144.0712,0,,,,,,,,,,01117999999999
5102527,2018-03-18T06:00:00Z,13.5050,144.0670,0,-5.7,-4.3,-0.07,-0.05,,313,15,-0.102,-0.241,01117111191111
5102527,2018-03-18T06:00:00Z,13.5046,144.0696,0,,,,,,,,,,01117999999999
5102527,2018-03-18T07:00:00Z,13.4980,144.0630,0,-5.7,-4.3,-0.07,-0.05,,313,15,-0.193,-0.216,01117111191111
5102527,2018-03-18T07:03:00Z,13.4966,144.0642,0,,,,,,,,,,01117999999999
5102527,2018-03-18T08:00:00Z,13.4910,144.0570,0,-7.5,-4,-0.07,-0.05,,313,15,-0.216,-0.174,01117111191111
5102527,2018-03-18T08:00:00Z,13.4914,144.0572,0,,,,,,,,,,01117999999999
5102527,2018-03-18T09:00:00Z,13.4860,144.0500,0,-7.6,-4,-0.07,-0.05,,313,15,-0.195,-0.17,01117111191111
5102527,2018-03-18T09:00:00Z,13.4858,144.0502,0,,,,,,,,,,01117999999999
5102527,2018-03-18T10:00:00Z,13.4800,144.0440,0,-7.6,-4,-0.07,-0.05,,313,15,-0.165,-0.201,01117111191111
5102527,2018-03-18T10:00:00Z,13.4798,144.0442,0,,,,,,,,,,01117999999999
5102527,2018-03-18T11:00:00Z,13.4730,144.0390,0,-7.5,-3.1,-0.09,-0.05,,313,15,-0.12,-0.201,01117111191111
5102527,2018-03-18T11:00:00Z,13.4734,144.0388,0,,,,,,,,,,01117999999999
5102527,2018-03-18T12:00:00Z,13.4660,144.0350,0,-7.5,-3.1,-0.09,-0.05,,313,15,-0.09,-0.217,01117111191111
5102527,2018-03-18T12:00:00Z,13.4670,144.0360,0,,,,,,,,,,01117999999999
5102527,2018-03-18T13:00:00Z,13.4590,144.0330,0,-7.5,-3.1,-0.09,-0.05,,313,15,-0.09,-0.247,01117111191111
5102527,2018-03-18T13:00:00Z,13.4588,144.0332,0,,,,,,,,,,01117999999999
5102527,2018-03-18T14:00:00Z,13.4510,144.0290,0,-8.2,-3.5,-0.12,-0.05,,313,15,-0.12,-0.247,01117111191111
5102527,2018-03-18T14:00:00Z,13.4508,144.0296,0,,,,,,,,,,01117999999999
5102527,2018-03-18T15:00:00Z,13.4430,144.0260,0,-8.2,-3.5,-0.12,-0.05,,313,15,-0.12,-0.247,01117111191111
5102527,2018-03-18T15:00:00Z,13.4426,144.0250,0,,,,,,,,,,01117999999999
5102527,2018-03-18T16:00:00Z,13.4360,144.0220,0,-8.2,-3.5,-0.12,-0.05,,313,15,-0.09,-0.217,01117111191111
5102527,2018-03-18T16:00:00Z,13.4350,144.0218,0,,,,,,,,,,01117999999999
5102527,2018-03-18T17:00:00Z,13.4300,144.0180,0,-7.8,-4.1,-0.11,-0.05,,313,15,-0.135,-0.155,01117111191111
5102527,2018-03-18T17:00:00Z,13.4290,144.0194,0,,,,,,,,,,01117999999999
5102527,2018-03-18T18:00:00Z,13.4260,144.0130,0,-7.8,-4.1,-0.11,-0.05,,313,15,-0.195,-0.078,01117111191111
5102527,2018-03-18T18:00:00Z,13.4250,144.0134,0,,,,,,,,,,01117999999999
5102527,2018-03-18T19:00:00Z,13.4230,144.0050,0,-7.8,-4.1,-0.11,-0.05,,313,15,-0.255,-0.077,01117111191111
5102527,2018-03-18T19:00:00Z,13.4240,144.0058,0,,,,,,,,,,01117999999999
5102527,2018-03-18T20:00:00Z,13.4210,143.9960,0,-8.4,-3.9,-0.12,-0.05,,313,15,-0.285,-0.077,01117111191111
5102527,2018-03-18T20:00:00Z,13.4196,143.9956,0,,,,,,,,,,01117999999999
5102527,2018-03-18T21:00:00Z,13.4190,143.9880,0,-8.4,-3.9,-0.12,-0.05,,313,15,-0.21,-0.015,01117111191111
5102527,2018-03-18T21:00:00Z,13.4188,143.9872,0,,,,,,,,,,01117999999999
5102527,2018-03-18T22:00:00Z,13.4190,143.9830,0,-8.4,-3.9,-0.12,-0.05,,313,15,-0.119,0.016,01117111191111
5102527,2018-03-18T22:00:00Z,13.4192,143.9816,0,,,,,,,,,,01117999999999
5102527,2018-03-18T23:00:00Z,13.4200,143.9790,0,-9.1,-4.7,-0.13,-0.05,,313,15,-0.046,0.046,01117111191111
5102527,2018-03-18T23:00:00Z,13.4204,143.9792,0,,,,,,,,,,01117999999999
5102527,2018-03-19T00:00:00Z,13.4210,143.9790,0,-9.1,-4.7,-0.13,-0.05,,313,15,0,0.015,01117111191111
5102527,2018-03-19T00:00:00Z,13.4218,143.9786,0,,,,,,,,,,01117999999999
5102527,2018-03-19T01:00:00Z,13.4200,143.9790,0,-9.1,-4.7,-0.13,-0.05,,313,15,0.031,-0.062,01117111191111
5102527,2018-03-19T01:00:00Z,13.4210,143.9790,0,,,,,,,,,,01117999999999
5102527,2018-03-19T02:00:00Z,13.4180,143.9810,0,-8.3,-4,-0.14,-0.06,,313,15,0.075,-0.108,01117111191111
5102527,2018-03-19T02:00:00Z,13.4184,143.9806,0,,,,,,,,,,01117999999999
