PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),DOX2 (micromole/kg),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,339.8,16.364,34.67,169.862,343.5,16.364,34.6713,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,349.5,16.044,34.652,169.324,353.2,16.044,34.6526,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,359.7,15.889,34.64,169.063,363.4,15.889,34.6409,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,380.1,15.417,34.608,168.168,383.8,15.417,34.6095,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,400.2,14.636,34.557,166.082,403.9,14.636,34.558,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,450.3,13.367,34.472,161.857,454,13.367,34.4738,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,500.2,11.126,34.365,132.419,503.9,11.126,34.3663,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,549.4,9.591,34.272,121.012,553.1,9.591,34.2732,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,600.2,8.172,34.253,103.097,603.9,8.172,34.254,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,650,7.11,34.187,93.118,653.7,7.11,34.1874,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,700.2,6.719,34.262,85.96,703.9,6.719,34.2627,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,749.8,5.988,34.291,75.709,753.5,5.988,34.2914,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,799.5,5.597,34.308,70.266,803.2,5.597,34.3085,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,849.8,5.103,34.331,64.481,853.5,5.103,34.3315,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,900.3,4.619,34.374,61.104,904,4.619,34.3743,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,950.4,4.369,34.402,65.176,954.1,4.369,34.4021,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,999.8,4.247,34.443,65.948,1003.5,4.247,34.4432,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,1050.2,4.075,34.459,68.489,1053.9,4.075,34.4592,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
2901178,87523,2011-11-17T12:46:39Z,21.6110,124.4840,1100.2,3.885,34.485,71.659,1103.9,3.885,34.4853,001111111111,0069_87523_095,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.7 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:04,Primary sampling: discrete [],1,1,D
