PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,109,22.244,34.8,109,22.244,34.8,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,119.4,21.495,34.844,119.4,21.495,34.844,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,129.3,21.188,34.899,129.3,21.188,34.899,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,139.5,20.44,34.884,139.5,20.44,34.884,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,148.9,20.04,34.859,148.9,20.04,34.859,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,159.3,19.531,34.811,159.3,19.531,34.811,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,169.2,19.199,34.788,169.2,19.199,34.788,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,179.5,19.094,34.779,179.5,19.094,34.779,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,189.5,18.73,34.765,189.5,18.73,34.765,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,199.3,18.488,34.753,199.3,18.488,34.753,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,219.1,18.145,34.74,219.1,18.145,34.74,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,239.5,17.902,34.726,239.5,17.902,34.726,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,259.5,17.425,34.703,259.5,17.425,34.703,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,279.5,16.318,34.645,279.5,16.318,34.645,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,299.4,15.71,34.608,299.4,15.71,34.608,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,319.5,15.215,34.575,319.5,15.215,34.575,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,339.2,14.613,34.532,339.2,14.613,34.532,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,358.9,13.995,34.49,358.9,13.995,34.49,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,378.9,13.539,34.456,378.9,13.539,34.456,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,399.4,12.927,34.416,399.4,12.927,34.416,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,419.3,11.952,34.348,419.3,11.952,34.348,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,439.3,11.553,34.321,439.3,11.553,34.321,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,459.2,10.828,34.275,459.2,10.828,34.275,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,479.4,10.134,34.234,479.4,10.134,34.234,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,499.1,9.343,34.193,499.1,9.343,34.193,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,519.2,8.752,34.173,519.2,8.752,34.173,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,539.1,8.229,34.162,539.1,8.229,34.162,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,559.4,7.864,34.156,559.4,7.864,34.156,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,579.3,7.22,34.159,579.3,7.22,34.159,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,599.3,6.98,34.17,599.3,6.98,34.17,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,619,6.621,34.188,619,6.621,34.188,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,638.8,6.272,34.207,638.8,6.272,34.207,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,659.3,5.963,34.226,659.3,5.963,34.226,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,679.1,5.722,34.256,679.1,5.722,34.256,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,699.3,5.525,34.28,699.3,5.525,34.28,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,719.1,5.396,34.294,719.1,5.396,34.294,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,739.4,5.286,34.313,739.4,5.286,34.313,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,759.3,5.195,34.324,759.3,5.195,34.324,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,779.4,5.118,34.331,779.4,5.118,34.331,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,799.2,4.954,34.35,799.2,4.954,34.35,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,823.9,4.826,34.368,823.9,4.826,34.368,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,849.3,4.682,34.389,849.3,4.682,34.389,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,874.2,4.513,34.408,874.2,4.513,34.408,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,899.4,4.428,34.415,899.4,4.428,34.415,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,924.2,4.291,34.434,924.2,4.291,34.434,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,949.1,4.117,34.453,949.1,4.117,34.453,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,974.3,4.021,34.469,974.3,4.021,34.469,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,999.2,3.917,34.48,999.2,3.917,34.48,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,1049.3,3.759,34.499,1049.3,3.759,34.499,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,1099.2,3.615,34.508,1099.2,3.615,34.508,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,1199.2,3.347,34.533,1199.2,3.347,34.533,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,1299.4,3.117,34.554,1299.4,3.117,34.554,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,1399.2,2.931,34.567,1399.2,2.931,34.567,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,1499.6,2.741,34.577,1499.6,2.741,34.577,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
