PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,422.8,12.757,34.433,422.8,12.757,34.433,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,433.9,12.231,34.402,433.9,12.231,34.402,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,444.8,11.906,34.394,444.8,11.906,34.394,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,455.5,11.65,34.42,455.5,11.65,34.42,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,465.9,11.309,34.409,465.9,11.309,34.409,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,476.4,10.426,34.352,476.4,10.426,34.352,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,486.9,10.007,34.308,486.9,10.007,34.308,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,497.1,9.681,34.285,497.1,9.681,34.285,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,507.7,9.47,34.28,507.7,9.47,34.28,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,518.1,9.137,34.264,518.1,9.137,34.264,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,528.9,8.806,34.287,528.9,8.806,34.287,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,536.7,8.804,34.29,536.7,8.804,34.29,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,547.2,8.716,34.317,547.2,8.716,34.317,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,557.6,8.477,34.309,557.6,8.477,34.309,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,567.9,8.204,34.29,567.9,8.204,34.29,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,578.4,7.98,34.282,578.4,7.98,34.282,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,588.8,7.654,34.291,588.8,7.654,34.291,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,592.2,7.637,34.29,592.2,7.637,34.29,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,602.9,7.489,34.292,602.9,7.489,34.292,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,613.6,7.371,34.292,613.6,7.371,34.292,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,623.8,7.307,34.293,623.8,7.307,34.293,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,634.6,7.218,34.3,634.6,7.218,34.3,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,645.1,7.001,34.311,645.1,7.001,34.311,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,655.6,6.852,34.316,655.6,6.852,34.316,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,665.5,6.853,34.313,665.5,6.853,34.313,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,675.9,6.529,34.322,675.9,6.529,34.322,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,686.2,6.408,34.32,686.2,6.408,34.32,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,696.7,6.342,34.321,696.7,6.342,34.321,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,747.5,5.932,34.33,747.5,5.932,34.33,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,798.4,5.598,34.35,798.4,5.598,34.35,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,844.2,5.303,34.354,844.2,5.303,34.354,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,897.6,4.989,34.372,897.6,4.989,34.372,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,947.9,4.84,34.381,947.9,4.84,34.381,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T01:55:45Z,28.9300,127.9240,998.1,4.716,34.39,998.1,4.716,34.39,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,3.1,22.594,,3.1,22.594,,00111129129,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,4.1,22.596,34.73,4.1,22.596,34.73,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,5,22.596,34.729,5,22.596,34.729,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,12.9,22.626,34.729,12.9,22.626,34.729,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,16.7,22.63,34.729,16.7,22.63,34.729,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,18.4,22.631,34.729,18.4,22.631,34.729,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,27.5,22.634,34.731,27.5,22.634,34.731,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,31.6,22.632,34.73,31.6,22.632,34.73,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,32.9,22.637,34.731,32.9,22.637,34.731,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,42.6,22.63,34.729,42.6,22.63,34.729,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,46.6,22.629,34.727,46.6,22.629,34.727,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,48.3,22.633,34.728,48.3,22.633,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,58.2,22.639,34.731,58.2,22.639,34.731,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,62.4,22.636,34.731,62.4,22.636,34.731,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,63.8,22.635,34.73,63.8,22.635,34.73,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,73.3,22.647,34.735,73.3,22.647,34.735,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,76.9,22.647,34.734,76.9,22.647,34.734,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,78.7,22.647,34.734,78.7,22.647,34.734,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,87.1,22.654,34.74,87.1,22.654,34.74,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,91,22.655,34.74,91,22.655,34.74,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,92.2,22.656,34.74,92.2,22.656,34.74,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,103.7,22.66,34.74,103.7,22.66,34.74,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,114.5,22.66,34.74,114.5,22.66,34.74,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,125.4,22.644,34.741,125.4,22.644,34.741,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,136.4,21.135,34.818,136.4,21.135,34.818,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,147.4,20.591,34.811,147.4,20.591,34.811,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,158.3,20.25,34.808,158.3,20.25,34.808,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,166.9,20.112,34.804,166.9,20.112,34.804,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,178.3,19.839,34.796,178.3,19.839,34.796,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,182,19.827,34.794,182,19.827,34.794,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,193.3,19.649,34.786,193.3,19.649,34.786,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,204.4,19.118,34.768,204.4,19.118,34.768,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,215.3,18.864,34.753,215.3,18.864,34.753,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,226.7,18.434,34.738,226.7,18.434,34.738,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,238.3,17.814,34.714,238.3,17.814,34.714,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,246.9,17.579,34.704,246.9,17.579,34.704,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,258.6,17.451,34.694,258.6,17.451,34.694,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,262.6,17.187,34.682,262.6,17.187,34.682,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,274.2,16.575,34.651,274.2,16.575,34.651,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,285.9,16.331,34.637,285.9,16.331,34.637,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,297.6,15.989,34.625,297.6,15.989,34.625,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,306.1,15.893,34.619,306.1,15.893,34.619,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,317.4,15.542,34.597,317.4,15.542,34.597,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,328.5,15.32,34.579,328.5,15.32,34.579,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,332.2,15.087,34.567,332.2,15.087,34.567,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,343.4,14.91,34.553,343.4,14.91,34.553,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,354.4,14.539,34.531,354.4,14.539,34.531,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,365.2,13.924,34.495,365.2,13.924,34.495,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,376.6,13.379,34.464,376.6,13.379,34.464,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,387.9,13.317,34.457,387.9,13.317,34.457,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,396.7,13.032,34.446,396.7,13.032,34.446,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,407.5,12.631,34.425,407.5,12.631,34.425,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,418.7,12.377,34.41,418.7,12.377,34.41,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,422.5,12.317,34.405,422.5,12.317,34.405,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,433.6,12.093,34.401,433.6,12.093,34.401,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,444.4,12.109,34.433,444.4,12.109,34.433,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,455.1,11.654,34.419,455.1,11.654,34.419,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,465.5,11.246,34.412,465.5,11.246,34.412,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,476.3,10.854,34.379,476.3,10.854,34.379,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,487,10.316,34.32,487,10.316,34.32,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,497.3,9.902,34.297,497.3,9.902,34.297,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,508,9.5,34.279,508,9.5,34.279,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,518.8,9.144,34.27,518.8,9.144,34.27,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,527,8.961,34.26,527,8.961,34.26,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,537.3,8.784,34.291,537.3,8.784,34.291,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,547.9,8.652,34.318,547.9,8.652,34.318,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,558.5,8.323,34.296,558.5,8.323,34.296,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,568.7,8.155,34.29,568.7,8.155,34.29,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,572.5,8.025,34.295,572.5,8.025,34.295,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,583.1,7.814,34.291,583.1,7.814,34.291,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,593.5,7.585,34.293,593.5,7.585,34.293,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,604.2,7.439,34.294,604.2,7.439,34.294,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,614.7,7.345,34.3,614.7,7.345,34.3,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,625.2,7.205,34.308,625.2,7.205,34.308,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,635.4,7.097,34.308,635.4,7.097,34.308,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,645.8,6.868,34.316,645.8,6.868,34.316,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,656.4,6.749,34.317,656.4,6.749,34.317,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,666.2,6.626,34.319,666.2,6.626,34.319,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,676.2,6.5,34.323,676.2,6.5,34.323,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,686.1,6.483,34.323,686.1,6.483,34.323,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,696.1,6.471,34.323,696.1,6.471,34.323,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,748.9,5.93,34.337,748.9,5.93,34.337,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,798.6,5.527,34.343,798.6,5.527,34.343,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,844.4,5.239,34.357,844.4,5.239,34.357,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,898.2,4.963,34.372,898.2,4.963,34.372,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,947.9,4.773,34.384,947.9,4.773,34.384,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T07:58:00Z,28.9670,127.9490,998.4,4.615,34.398,998.4,4.615,34.398,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,6.7,22.594,34.728,6.7,22.594,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,10.2,22.6,34.728,10.2,22.6,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,18.5,22.607,34.728,18.5,22.607,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,21.7,22.608,34.728,21.7,22.608,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,22.8,22.608,34.728,22.8,22.608,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,31.5,22.609,34.729,31.5,22.609,34.729,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,35.5,22.61,34.728,35.5,22.61,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,36.8,22.61,34.728,36.8,22.61,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,48.1,22.61,34.728,48.1,22.61,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,49.2,22.612,34.728,49.2,22.612,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,57.5,22.614,34.728,57.5,22.614,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,60.7,22.613,34.728,60.7,22.613,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,68.6,22.615,34.727,68.6,22.615,34.727,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,71.6,22.615,34.727,71.6,22.615,34.727,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,78.1,22.616,34.728,78.1,22.616,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,80.8,22.619,34.728,80.8,22.619,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,87.4,22.617,34.728,87.4,22.617,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,90.4,22.62,34.728,90.4,22.62,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,98.2,22.62,34.728,98.2,22.62,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,101.7,22.619,34.728,101.7,22.619,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,113,22.615,34.728,113,22.615,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,124.1,22.61,34.728,124.1,22.61,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,134.9,22.601,34.725,134.9,22.601,34.725,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,145.5,21.811,34.822,145.5,21.811,34.822,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,156.8,21.017,34.769,156.8,21.017,34.769,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,168.2,20.521,34.791,168.2,20.521,34.791,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-09T13:56:25Z,29.0160,127.9630,176.8,20.013,34.781,176.8,20.013,34.781,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
