PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53606,2012-01-24T22:35:00Z,21.2440,128.9900,0,,,,,,,,,0144799999999
53606,2012-01-24T23:35:00Z,21.2580,129.0190,0,,,,,,,,,0111799999999
53606,2012-01-25T00:00:00Z,21.2640,129.0320,0,6.8,2.1,0.06,0,313,15,0.532,0.329,0111711111111
53606,2012-01-25T00:05:00Z,21.2580,129.0190,0,,,,,,,,,0111799999999
53606,2012-01-25T00:10:00Z,21.2630,129.0270,0,,,,,,,,,0144799999999
53606,2012-01-25T00:19:00Z,21.2700,129.0320,0,,,,,,,,,0144799999999
53606,2012-01-25T01:44:00Z,21.2700,129.0320,0,,,,,,,,,0111799999999
53606,2012-01-25T01:49:00Z,21.2820,129.0630,0,,,,,,,,,0144799999999
53606,2012-01-25T03:00:00Z,21.2850,129.0860,0,8.1,-2.9,0.12,-0.07,313,15,0.268,0.118,0111711111111
53606,2012-01-25T03:47:00Z,21.2820,129.0630,0,,,,,,,,,0111799999999
53606,2012-01-25T03:49:00Z,21.2850,129.0860,0,,,,,,,,,0144799999999
53606,2012-01-25T04:29:00Z,21.2890,129.0890,0,,,,,,,,,0111799999999
53606,2012-01-25T05:29:00Z,21.2850,129.0890,0,,,,,,,,,0111799999999
53606,2012-01-25T06:00:00Z,21.2870,129.0880,0,4.1,-10.6,0.07,-0.21,313,15,0.12,-0.005,0111711111111
53606,2012-01-25T06:10:00Z,21.2870,129.0870,0,,,,,,,,,0111799999999
53606,2012-01-25T06:13:00Z,21.2870,129.0870,0,,,,,,,,,0111799999999
53606,2012-01-25T06:25:00Z,21.2870,129.0870,0,,,,,,,,,0111799999999
53606,2012-01-25T09:00:00Z,21.2840,129.1110,0,-1.9,-12.6,-0.03,-0.31,313,15,0.321,-0.062,0111711111111
53606,2012-01-25T09:05:00Z,21.2870,129.0870,0,,,,,,,,,0111799999999
53606,2012-01-25T09:50:00Z,21.2870,129.0870,0,,,,,,,,,0111799999999
53606,2012-01-25T10:40:00Z,21.2870,129.0870,0,,,,,,,,,0111799999999
53606,2012-01-25T11:29:00Z,21.2870,129.0870,0,,,,,,,,,0111799999999
53606,2012-01-25T11:34:00Z,21.2800,129.1360,0,,,,,,,,,0144799999999
53606,2012-01-25T12:00:00Z,21.2750,129.1550,0,-2.8,-12.8,-0.08,-0.32,313,15,0.47,-0.062,0111711111111
53606,2012-01-25T12:23:00Z,21.2750,129.1550,0,,,,,,,,,0111799999999
53606,2012-01-25T12:58:00Z,21.2800,129.1360,0,,,,,,,,,0111799999999
53606,2012-01-25T13:01:00Z,21.2750,129.1550,0,,,,,,,,,0144799999999
53606,2012-01-25T15:00:00Z,21.2720,129.2090,0,-4.6,-12.1,-0.11,-0.32,313,15,0.326,0.005,0111711111111
53606,2012-01-25T16:25:00Z,21.2730,129.2230,0,,,,,,,,,0111799999999
53606,2012-01-25T16:31:00Z,21.2760,129.2150,0,,,,,,,,,0144799999999
53606,2012-01-25T17:01:00Z,21.2750,129.2180,0,,,,,,,,,0111799999999
53606,2012-01-25T17:05:00Z,21.2740,129.2200,0,,,,,,,,,0111799999999
53606,2012-01-25T18:00:00Z,21.2760,129.2230,0,-3.8,-10.6,-0.11,-0.26,313,15,0.048,0.232,0111711111111
53606,2012-01-25T18:05:00Z,21.2740,129.2200,0,,,,,,,,,0111799999999
53606,2012-01-25T18:38:00Z,21.2760,129.2230,0,,,,,,,,,0111799999999
53606,2012-01-25T18:44:00Z,21.2860,129.2210,0,,,,,,,,,0144799999999
53606,2012-01-25T20:28:00Z,21.2860,129.2210,0,,,,,,,,,0111799999999
53606,2012-01-25T20:34:00Z,21.3020,129.2200,0,,,,,,,,,0144799999999
53606,2012-01-25T21:00:00Z,21.3170,129.2190,0,-4.3,-10.2,-0.1,-0.22,313,15,-0.096,0.478,0111711111111
53606,2012-01-25T22:23:00Z,21.3020,129.2200,0,,,,,,,,,0111799999999
53606,2012-01-25T23:05:00Z,21.3500,129.2150,0,,,,,,,,,0144799999999
53606,2012-01-25T23:43:00Z,21.3690,129.2010,0,,,,,,,,,0111799999999
53606,2012-01-25T23:47:00Z,21.3610,129.2100,0,,,,,,,,,0144799999999
53606,2012-01-26T00:00:00Z,21.3690,129.2030,0,-6,-9.3,-0.14,-0.21,313,15,0.014,0.586,0111711111111
53606,2012-01-26T00:05:00Z,21.3690,129.2010,0,,,,,,,,,0111799999999
53606,2012-01-26T01:25:00Z,21.3950,129.1980,0,,,,,,,,,0111799999999
53606,2012-01-26T01:29:00Z,21.3940,129.1980,0,,,,,,,,,0111799999999
53606,2012-01-26T03:00:00Z,21.4310,129.2220,0,-7.3,-8.2,-0.16,-0.18,313,15,0.239,0.499,0111711111111
53606,2012-01-26T03:44:00Z,21.4300,129.2230,0,,,,,,,,,0111799999999
53606,2012-01-26T04:14:00Z,21.4300,129.2230,0,,,,,,,,,0111799999999
53606,2012-01-26T05:23:00Z,21.4530,129.2370,0,,,,,,,,,0111799999999
53606,2012-01-26T05:59:00Z,21.4590,129.2430,0,,,,,,,,,0111799999999
53606,2012-01-26T06:00:00Z,21.4660,129.2530,0,-8,-7,-0.17,-0.14,313,15,0.397,0.376,0111711111111
53606,2012-01-26T07:40:00Z,21.4800,129.2710,0,,,,,,,,,0111799999999
53606,2012-01-26T09:00:00Z,21.5040,129.3050,0,-8.8,-4.9,-0.17,-0.1,313,15,0.474,0.422,0111711111111
53606,2012-01-26T09:20:00Z,21.4800,129.2710,0,,,,,,,,,0111799999999
53606,2012-01-26T09:41:00Z,21.4800,129.2710,0,,,,,,,,,0111799999999
53606,2012-01-26T10:17:00Z,21.4800,129.2710,0,,,,,,,,,0111799999999
53606,2012-01-26T10:20:00Z,21.5170,129.3230,0,,,,,,,,,0144799999999
53606,2012-01-26T10:58:00Z,21.5170,129.3230,0,,,,,,,,,0111799999999
53606,2012-01-26T11:20:00Z,21.5170,129.3230,0,,,,,,,,,0111799999999
53606,2012-01-26T12:00:00Z,21.5480,129.3520,0,-9.2,-3.3,-0.16,-0.07,313,15,0.325,0.355,0111711111111
53606,2012-01-26T12:35:00Z,21.5170,129.3230,0,,,,,,,,,0111799999999
53606,2012-01-26T14:17:00Z,21.5740,129.3740,0,,,,,,,,,0111799999999
53606,2012-01-26T15:00:00Z,21.5730,129.3730,0,-9.1,-2.4,-0.16,-0.05,313,15,0.244,0.17,0111711111111
53606,2012-01-26T16:13:00Z,21.5710,129.3720,0,,,,,,,,,0111799999999
53606,2012-01-26T16:19:00Z,21.5700,129.3920,0,,,,,,,,,0144799999999
53606,2012-01-26T16:49:00Z,21.5700,129.3920,0,,,,,,,,,0111799999999
53606,2012-01-26T16:50:00Z,21.5670,129.3940,0,,,,,,,,,0144799999999
53606,2012-01-26T17:53:00Z,21.5670,129.3940,0,,,,,,,,,0111799999999
53606,2012-01-26T17:59:00Z,21.5770,129.4030,0,,,,,,,,,0144799999999
53606,2012-01-26T18:00:00Z,21.5810,129.4030,0,-8.5,-2.1,-0.14,-0.04,313,15,0.201,0.165,0111711111111
53606,2012-01-26T18:29:00Z,21.5770,129.4030,0,,,,,,,,,0111799999999
53606,2012-01-26T20:05:00Z,21.5810,129.4010,0,,,,,,,,,0111799999999
53606,2012-01-26T20:10:00Z,21.5920,129.4120,0,,,,,,,,,0144799999999
53606,2012-01-26T21:00:00Z,21.6050,129.4150,0,-8.3,-1.4,-0.13,-0.02,313,15,0.038,0.314,0111711111111
53606,2012-01-26T22:47:00Z,21.5920,129.4120,0,,,,,,,,,0111799999999
53606,2012-01-26T22:50:00Z,21.6200,129.4160,0,,,,,,,,,0144799999999
53606,2012-01-26T23:20:00Z,21.6310,129.4150,0,,,,,,,,,0111799999999
53606,2012-01-26T23:50:00Z,21.6200,129.4160,0,,,,,,,,,0111799999999
53606,2012-01-26T23:58:00Z,21.6310,129.4150,0,,,,,,,,,0144799999999
53606,2012-01-27T00:00:00Z,21.6420,129.4110,0,-7.6,0.8,-0.12,0,313,15,-0.062,0.355,0111711111111
53606,2012-01-27T01:02:00Z,21.6310,129.4150,0,,,,,,,,,0111799999999
53606,2012-01-27T02:43:00Z,21.6310,129.4160,0,,,,,,,,,0111799999999
53606,2012-01-27T03:00:00Z,21.6740,129.4020,0,-7.7,1.7,-0.09,0.02,313,15,0.067,0.442,0111711111111
53606,2012-01-27T03:35:00Z,21.6740,129.4010,0,,,,,,,,,0144799999999
53606,2012-01-27T04:08:00Z,21.6760,129.4070,0,,,,,,,,,0111799999999
53606,2012-01-27T05:13:00Z,21.7030,129.4170,0,,,,,,,,,0111799999999
53606,2012-01-27T05:17:00Z,21.7040,129.4130,0,,,,,,,,,0144799999999
53606,2012-01-27T05:49:00Z,21.7150,129.4150,0,,,,,,,,,0111799999999
53606,2012-01-27T06:00:00Z,21.7280,129.4250,0,-6.6,2.9,-0.07,0.03,313,15,0.248,0.571,0111711111111
53606,2012-01-27T07:17:00Z,21.7150,129.4150,0,,,,,,,,,0111799999999
53606,2012-01-27T08:56:00Z,21.7730,129.4430,0,,,,,,,,,0111799999999
53606,2012-01-27T09:00:00Z,21.7850,129.4540,0,-5.5,2.1,-0.05,0.02,313,15,0.306,0.427,0111711111111
53606,2012-01-27T09:28:00Z,21.7150,129.4150,0,,,,,,,,,0144799999999
53606,2012-01-27T09:58:00Z,21.7730,129.4430,0,,,,,,,,,0144799999999
53606,2012-01-27T11:05:00Z,21.7730,129.4430,0,,,,,,,,,0111799999999
53606,2012-01-27T11:13:00Z,21.8010,129.4760,0,,,,,,,,,0144799999999
53606,2012-01-27T11:32:00Z,21.8010,129.4760,0,,,,,,,,,0111799999999
53606,2012-01-27T12:00:00Z,21.8110,129.4890,0,-6.5,3.3,-0.05,0.01,313,15,0.349,0.252,0111711111111
53606,2012-01-27T12:19:00Z,21.8110,129.4890,0,,,,,,,,,0111799999999
53606,2012-01-27T12:20:00Z,21.8110,129.4890,0,,,,,,,,,0111799999999
53606,2012-01-27T12:50:00Z,21.8140,129.4950,0,,,,,,,,,0111799999999
53606,2012-01-27T13:56:00Z,21.8140,129.4950,0,,,,,,,,,0111799999999
53606,2012-01-27T15:00:00Z,21.8340,129.5270,0,-6.4,3.4,-0.07,0.04,313,15,0.329,0.226,0111711111111
53606,2012-01-27T16:05:00Z,21.8410,129.5400,0,,,,,,,,,0111799999999
53606,2012-01-27T16:35:00Z,21.8400,129.5410,0,,,,,,,,,0111799999999
53606,2012-01-27T16:41:00Z,21.8450,129.5480,0,,,,,,,,,0144799999999
53606,2012-01-27T17:46:00Z,21.8450,129.5520,0,,,,,,,,,0111799999999
53606,2012-01-27T18:00:00Z,21.8550,129.5580,0,-4.4,3.7,-0.05,0.03,313,15,0.22,0.283,0111711111111
53606,2012-01-27T18:17:00Z,21.8450,129.5500,0,,,,,,,,,0111799999999
53606,2012-01-27T19:41:00Z,21.8660,129.5620,0,,,,,,,,,0111799999999
53606,2012-01-27T19:44:00Z,21.8660,129.5620,0,,,,,,,,,0111799999999
53606,2012-01-27T21:00:00Z,21.8890,129.5730,0,-3.2,3.3,-0.03,0.03,313,15,0.033,0.391,0111711111111
53606,2012-01-27T21:25:00Z,21.8900,129.5740,0,,,,,,,,,0111799999999
53606,2012-01-27T21:58:00Z,21.8900,129.5740,0,,,,,,,,,0111799999999
53606,2012-01-27T22:02:00Z,21.9060,129.5830,0,,,,,,,,,0144799999999
53606,2012-01-27T22:25:00Z,21.9050,129.5750,0,,,,,,,,,0111799999999
53606,2012-01-27T23:41:00Z,21.9250,129.5740,0,,,,,,,,,0111799999999
53606,2012-01-28T00:00:00Z,21.9310,129.5650,0,-4.4,4.9,-0.03,0.04,313,15,-0.01,0.499,0111711111111
53606,2012-01-28T00:04:00Z,21.9310,129.5640,0,,,,,,,,,0111799999999
53606,2012-01-28T00:43:00Z,21.9410,129.5610,0,,,,,,,,,0111799999999
53606,2012-01-28T00:47:00Z,21.9400,129.5610,0,,,,,,,,,0111799999999
53606,2012-01-28T02:25:00Z,21.9650,129.5600,0,,,,,,,,,0111799999999
53606,2012-01-28T03:00:00Z,21.9860,129.5710,0,-2.1,4.7,-0.02,0.04,313,15,0.148,0.602,0111711111111
53606,2012-01-28T03:20:00Z,21.9830,129.5690,0,,,,,,,,,0111799999999
53606,2012-01-28T03:55:00Z,21.9840,129.5700,0,,,,,,,,,0111799999999
53606,2012-01-28T04:58:00Z,22.0070,129.5850,0,,,,,,,,,0111799999999
53606,2012-01-28T05:02:00Z,22.0150,129.5870,0,,,,,,,,,0144799999999
53606,2012-01-28T05:05:00Z,22.0150,129.5870,0,,,,,,,,,0111799999999
53606,2012-01-28T05:32:00Z,22.0150,129.5870,0,,,,,,,,,0111799999999
53606,2012-01-28T05:34:00Z,22.0290,129.5820,0,,,,,,,,,0144799999999
53606,2012-01-28T06:00:00Z,22.0480,129.5960,0,0.5,2.4,0,0.02,313,15,0.181,0.442,0111711111111
53606,2012-01-28T06:50:00Z,22.0480,129.5980,0,,,,,,,,,0111799999999
53606,2012-01-28T07:14:00Z,22.0510,129.6020,0,,,,,,,,,0111799999999
53606,2012-01-28T08:35:00Z,22.0680,129.6060,0,,,,,,,,,0111799999999
53606,2012-01-28T09:00:00Z,22.0720,129.6090,0,1.7,1.7,0.01,0.01,313,15,0.133,0.18,0111711111111
53606,2012-01-28T09:17:00Z,22.0680,129.6060,0,,,,,,,,,0111799999999
53606,2012-01-28T09:35:00Z,22.0680,129.6060,0,,,,,,,,,0111799999999
53606,2012-01-28T10:50:00Z,22.0680,129.6060,0,,,,,,,,,0111799999999
53606,2012-01-28T10:59:00Z,22.0760,129.6130,0,,,,,,,,,0144799999999
53606,2012-01-28T11:19:00Z,22.0830,129.6130,0,,,,,,,,,0111799999999
53606,2012-01-28T11:58:00Z,22.0870,129.6200,0,,,,,,,,,0111799999999
53606,2012-01-28T12:00:00Z,22.0830,129.6240,0,0.4,1.9,0.01,0,313,15,0.253,0.242,0111711111111
53606,2012-01-28T12:35:00Z,22.0830,129.6240,0,,,,,,,,,0111799999999
53606,2012-01-28T13:35:00Z,22.0830,129.6240,0,,,,,,,,,0111799999999
53606,2012-01-28T15:00:00Z,22.1190,129.6620,0,1.9,1.2,0.01,0,313,15,0.338,0.262,0111711111111
53606,2012-01-28T15:53:00Z,22.1180,129.6600,0,,,,,,,,,0111799999999
53606,2012-01-28T15:58:00Z,22.1130,129.6640,0,,,,,,,,,0144799999999
53606,2012-01-28T17:35:00Z,22.1300,129.6870,0,,,,,,,,,0111799999999
53606,2012-01-28T18:00:00Z,22.1340,129.6950,0,2,1.1,0.01,0,313,15,0.229,0.273,0111711111111
53606,2012-01-28T18:10:00Z,22.1340,129.6950,0,,,,,,,,,0111799999999
53606,2012-01-28T18:13:00Z,22.1340,129.6950,0,,,,,,,,,0111799999999
53606,2012-01-28T19:16:00Z,22.1340,129.6950,0,,,,,,,,,0111799999999
53606,2012-01-28T20:55:00Z,22.1410,129.6990,0,,,,,,,,,0111799999999
53606,2012-01-28T20:59:00Z,22.1600,129.7030,0,,,,,,,,,0144799999999
53606,2012-01-28T21:00:00Z,22.1720,129.7100,0,1.9,-1.5,0.01,-0.01,313,15,0.067,0.458,0111711111111
53606,2012-01-28T21:59:00Z,22.1600,129.7030,0,,,,,,,,,0111799999999
53606,2012-01-28T22:05:00Z,22.1730,129.7110,0,,,,,,,,,0144799999999
53606,2012-01-28T23:29:00Z,22.2040,129.7130,0,,,,,,,,,0111799999999
53606,2012-01-28T23:34:00Z,22.2040,129.7130,0,,,,,,,,,0111799999999
53606,2012-01-28T23:41:00Z,22.2040,129.7130,0,,,,,,,,,0111799999999
53606,2012-01-29T00:00:00Z,22.2230,129.7090,0,1.5,-4.6,0.01,-0.03,313,15,-0.033,0.653,0111711111111
53606,2012-01-29T00:20:00Z,22.2220,129.7090,0,,,,,,,,,0111799999999
53606,2012-01-29T01:11:00Z,22.2230,129.7090,0,,,,,,,,,0111799999999
53606,2012-01-29T02:01:00Z,22.2530,129.7060,0,,,,,,,,,0111799999999
53606,2012-01-29T02:05:00Z,22.2510,129.7080,0,,,,,,,,,0111799999999
53606,2012-01-29T03:00:00Z,22.2990,129.7030,0,0.6,-4.5,0.01,-0.04,313,15,-0.019,0.653,0111711111111
53606,2012-01-29T03:08:00Z,22.2510,129.7080,0,,,,,,,,,0111799999999
53606,2012-01-29T03:47:00Z,22.2510,129.7080,0,,,,,,,,,0111799999999
53606,2012-01-29T04:49:00Z,22.3180,129.7020,0,,,,,,,,,0144799999999
53606,2012-01-29T05:20:00Z,22.3190,129.7030,0,,,,,,,,,0111799999999
53606,2012-01-29T05:31:00Z,22.3280,129.7090,0,,,,,,,,,0144799999999
53606,2012-01-29T06:00:00Z,22.3500,129.7050,0,1.8,-4.7,0.01,-0.04,313,15,0.167,0.36,0111711111111
53606,2012-01-29T06:25:00Z,22.3280,129.7090,0,,,,,,,,,0111799999999
53606,2012-01-29T07:05:00Z,22.3690,129.7030,0,,,,,,,,,0144799999999
53606,2012-01-29T08:04:00Z,22.3690,129.7030,0,,,,,,,,,0111799999999
53606,2012-01-29T08:05:00Z,22.3620,129.7230,0,,,,,,,,,0144799999999
53606,2012-01-29T09:00:00Z,22.3690,129.7380,0,0.5,-5.8,0,-0.05,313,15,0.347,0.237,0111711111111
53606,2012-01-29T09:13:00Z,22.3620,129.7230,0,,,,,,,,,0111799999999
53606,2012-01-29T10:40:00Z,22.3620,129.7230,0,,,,,,,,,0111799999999
53606,2012-01-29T10:50:00Z,22.3780,129.7550,0,,,,,,,,,0144799999999
53606,2012-01-29T11:35:00Z,22.3910,129.7630,0,,,,,,,,,0111799999999
53606,2012-01-29T12:00:00Z,22.3960,129.7780,0,0.5,-5.9,-0.01,-0.05,313,15,0.376,0.324,0111711111111
53606,2012-01-29T12:28:00Z,22.3850,129.7640,0,,,,,,,,,0111799999999
53606,2012-01-29T13:16:00Z,22.3850,129.7640,0,,,,,,,,,0111799999999
53606,2012-01-29T15:00:00Z,22.4320,129.8170,0,0.9,-6.3,0.01,-0.06,313,15,0.247,0.319,0111711111111
53606,2012-01-29T15:43:00Z,22.4310,129.8170,0,,,,,,,,,0111799999999
53606,2012-01-29T15:46:00Z,22.4280,129.8190,0,,,,,,,,,0144799999999
53606,2012-01-29T16:16:00Z,22.4280,129.8190,0,,,,,,,,,0111799999999
53606,2012-01-29T17:25:00Z,22.4460,129.8280,0,,,,,,,,,0111799999999
53606,2012-01-29T17:59:00Z,22.4510,129.8250,0,,,,,,,,,0111799999999
53606,2012-01-29T18:00:00Z,22.4580,129.8300,0,0.7,-6.2,0,-0.07,313,15,0.014,0.355,0111711111111
53606,2012-01-29T18:50:00Z,22.4510,129.8260,0,,,,,,,,,0111799999999
53606,2012-01-29T18:56:00Z,22.4580,129.8310,0,,,,,,,,,0144799999999
53606,2012-01-29T19:41:00Z,22.4580,129.8310,0,,,,,,,,,0111799999999
53606,2012-01-29T20:34:00Z,22.4580,129.8310,0,,,,,,,,,0111799999999
53606,2012-01-29T21:00:00Z,22.5010,129.8200,0,0.3,-6.2,0,-0.06,313,15,-0.052,0.458,0111711111111
53606,2012-01-29T21:35:00Z,22.4860,129.8180,0,,,,,,,,,0111799999999
53606,2012-01-29T23:13:00Z,22.4860,129.8180,0,,,,,,,,,0111799999999
53606,2012-01-29T23:20:00Z,22.5290,129.8230,0,,,,,,,,,0144799999999
53606,2012-01-30T00:00:00Z,22.5470,129.8190,0,1.8,-5.4,0.01,-0.06,313,15,-0.019,0.334,0111711111111
53606,2012-01-30T00:01:00Z,22.5450,129.8250,0,,,,,,,,,0111799999999
53606,2012-01-30T00:05:00Z,22.5450,129.8250,0,,,,,,,,,0111799999999
53606,2012-01-30T00:55:00Z,22.5450,129.8250,0,,,,,,,,,0111799999999
53606,2012-01-30T01:41:00Z,22.5630,129.8140,0,,,,,,,,,0111799999999
53606,2012-01-30T01:44:00Z,22.5630,129.8150,0,,,,,,,,,0111799999999
53606,2012-01-30T03:00:00Z,22.5660,129.8160,0,1.7,-5.5,0.01,-0.05,313,15,-0.019,0.365,0111711111111
53606,2012-01-30T03:02:00Z,22.5630,129.8150,0,,,,,,,,,0111799999999
53606,2012-01-30T04:35:00Z,22.5630,129.8180,0,,,,,,,,,0111799999999
53606,2012-01-30T04:44:00Z,22.5920,129.8090,0,,,,,,,,,0144799999999
53606,2012-01-30T05:16:00Z,22.5960,129.8120,0,,,,,,,,,0111799999999
53606,2012-01-30T06:00:00Z,22.6180,129.8150,0,0.5,-4.9,0.01,-0.05,313,15,0.152,0.386,0111711111111
53606,2012-01-30T06:58:00Z,22.6190,129.8140,0,,,,,,,,,0111799999999
53606,2012-01-30T07:44:00Z,22.6200,129.8240,0,,,,,,,,,0111799999999
53606,2012-01-30T07:49:00Z,22.6200,129.8250,0,,,,,,,,,0111799999999
53606,2012-01-30T09:00:00Z,22.6410,129.8480,0,0.2,-6,0,-0.06,313,15,0.313,0.195,0111711111111
53606,2012-01-30T10:26:00Z,22.6200,129.8250,0,,,,,,,,,0111799999999
53606,2012-01-30T10:34:00Z,22.6510,129.8620,0,,,,,,,,,0144799999999
53606,2012-01-30T11:14:00Z,22.6510,129.8630,0,,,,,,,,,0111799999999
53606,2012-01-30T12:00:00Z,22.6560,129.8810,0,-1.1,-5.8,-0.02,-0.08,313,15,0.233,0.216,0111711111111
53606,2012-01-30T12:10:00Z,22.6510,129.8630,0,,,,,,,,,0111799999999
53606,2012-01-30T12:17:00Z,22.6560,129.8820,0,,,,,,,,,0144799999999
53606,2012-01-30T12:56:00Z,22.6650,129.8890,0,,,,,,,,,0111799999999
53606,2012-01-30T12:58:00Z,22.6650,129.8890,0,,,,,,,,,0111799999999
53606,2012-01-30T15:00:00Z,22.6830,129.8970,0,-2.4,-8,-0.03,-0.1,313,15,0.209,0.278,0111711111111
53606,2012-01-30T15:31:00Z,22.6650,129.8890,0,,,,,,,,,0111799999999
53606,2012-01-30T17:14:00Z,22.7030,129.9090,0,,,,,,,,,0111799999999
53606,2012-01-30T17:47:00Z,22.7080,129.9190,0,,,,,,,,,0111799999999
53606,2012-01-30T17:50:00Z,22.7080,129.9190,0,,,,,,,,,0111799999999
53606,2012-01-30T18:00:00Z,22.7100,129.9250,0,-3.4,-7.7,-0.05,-0.13,313,15,0.28,0.247,0111711111111
53606,2012-01-30T18:29:00Z,22.7080,129.9190,0,,,,,,,,,0111799999999
53606,2012-01-30T18:50:00Z,22.7080,129.9190,0,,,,,,,,,0111799999999
53606,2012-01-30T19:26:00Z,22.7080,129.9190,0,,,,,,,,,0111799999999
53606,2012-01-30T20:08:00Z,22.7230,129.9550,0,,,,,,,,,0144799999999
53606,2012-01-30T20:13:00Z,22.7230,129.9560,0,,,,,,,,,0111799999999
53606,2012-01-30T21:00:00Z,22.7310,129.9560,0,-4.9,-7.7,-0.08,-0.13,313,15,0.076,0.304,0111711111111
53606,2012-01-30T22:50:00Z,22.7240,129.9550,0,,,,,,,,,0111799999999
53606,2012-01-30T23:04:00Z,22.7500,129.9490,0,,,,,,,,,0144799999999
53606,2012-01-30T23:08:00Z,22.7240,129.9550,0,,,,,,,,,0111799999999
53606,2012-01-30T23:38:00Z,22.7240,129.9550,0,,,,,,,,,0111799999999
53606,2012-01-30T23:43:00Z,22.7590,129.9460,0,,,,,,,,,0144799999999
53606,2012-01-31T00:00:00Z,22.7690,129.9410,0,-5.4,-6.8,-0.08,-0.11,313,15,-0.114,0.406,0111711111111
53606,2012-01-31T00:43:00Z,22.7500,129.9490,0,,,,,,,,,0111799999999
53606,2012-01-31T00:47:00Z,22.7690,129.9400,0,,,,,,,,,0144799999999
53606,2012-01-31T01:19:00Z,22.7590,129.9460,0,,,,,,,,,0111799999999
53606,2012-01-31T02:47:00Z,22.7590,129.9460,0,,,,,,,,,0111799999999
53606,2012-01-31T03:00:00Z,22.8100,129.9320,0,-5,-6,-0.07,-0.08,313,15,-0.019,0.437,0111711111111
53606,2012-01-31T04:26:00Z,22.7690,129.9400,0,,,,,,,,,0111799999999
53606,2012-01-31T04:35:00Z,22.8250,129.9320,0,,,,,,,,,0144799999999
53606,2012-01-31T04:59:00Z,22.8250,129.9330,0,,,,,,,,,0111799999999
53606,2012-01-31T05:05:00Z,22.8330,129.9300,0,,,,,,,,,0144799999999
53606,2012-01-31T06:00:00Z,22.8540,129.9370,0,-5.1,-5.5,-0.05,-0.07,313,15,0.114,0.376,0111711111111
53606,2012-01-31T06:10:00Z,22.8540,129.9370,0,,,,,,,,,0111799999999
53606,2012-01-31T06:47:00Z,22.8540,129.9370,0,,,,,,,,,0111799999999
53606,2012-01-31T07:16:00Z,22.8540,129.9370,0,,,,,,,,,0111799999999
53606,2012-01-31T07:19:00Z,22.8670,129.9390,0,,,,,,,,,0144799999999
53606,2012-01-31T09:00:00Z,22.8830,129.9560,0,-3.2,-7.4,-0.04,-0.1,313,15,0.336,0.298,0111711111111
53606,2012-01-31T09:58:00Z,22.8670,129.9390,0,,,,,,,,,0111799999999
53606,2012-01-31T10:19:00Z,22.8670,129.9390,0,,,,,,,,,0111799999999
53606,2012-01-31T10:50:00Z,22.8910,129.9690,0,,,,,,,,,0144799999999
53606,2012-01-31T11:44:00Z,22.8990,129.9910,0,,,,,,,,,0111799999999
53606,2012-01-31T11:58:00Z,22.8910,129.9690,0,,,,,,,,,0111799999999
53606,2012-01-31T12:04:00Z,22.9040,129.9950,0,,,,,,,,,0144799999999
