PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),QC
5200811,127025,2015-11-22T21:00:00Z,25.8829,140.5223,0,001117
5200811,127025,2015-11-22T22:00:00Z,25.8820,140.5110,0,001117
5200811,127025,2015-11-22T23:00:00Z,25.9256,140.5358,0,001117
5200811,127025,2015-11-23T01:00:00Z,25.9443,140.5395,0,001117
5200811,127025,2015-11-23T02:00:00Z,25.9444,140.5398,0,001117
5200811,127025,2015-11-23T03:00:00Z,25.9806,140.5245,0,001117
5200811,127025,2015-11-23T04:00:00Z,25.9806,140.5245,0,001117
5200811,127025,2015-11-23T05:00:00Z,25.9806,140.5245,0,001117
5200811,127025,2015-11-23T06:00:00Z,25.9806,140.5245,0,001117
5200811,127025,2015-11-23T07:00:00Z,25.9806,140.5245,0,001117
5200811,127025,2015-11-23T09:00:00Z,26.0950,140.4996,0,001447
5200811,127025,2015-11-23T10:00:00Z,26.0950,140.4996,0,001117
5200811,127025,2015-11-23T11:00:00Z,26.1228,140.5280,0,001117
5200811,127025,2015-11-23T12:00:00Z,26.1425,140.5137,0,001117
5200811,127025,2015-11-23T13:00:00Z,26.1633,140.5468,0,001117
5200811,127025,2015-11-23T14:00:00Z,26.1633,140.5468,0,001117
5200811,127025,2015-11-23T15:00:00Z,26.2162,140.6033,0,001447
5200811,127025,2015-11-23T16:00:00Z,26.2162,140.6033,0,001117
5200811,127025,2015-11-23T17:00:00Z,26.2162,140.6033,0,001117
5200811,127025,2015-11-23T18:00:00Z,26.2484,140.6239,0,001117
5200811,127025,2015-11-23T19:00:00Z,26.2484,140.6239,0,001117
5200811,127025,2015-11-23T20:00:00Z,26.2492,140.6214,0,001117
5200811,127025,2015-11-23T21:00:00Z,26.2527,140.6164,0,001117
5200811,127025,2015-11-23T22:00:00Z,26.2527,140.6164,0,001117
5200811,127025,2015-11-23T23:00:00Z,26.2527,140.6164,0,001117
5200811,127025,2015-11-24T00:00:00Z,26.2931,140.6557,0,001447
5200811,127025,2015-11-24T02:00:00Z,26.2945,140.6545,0,001117
5200811,127025,2015-11-24T03:00:00Z,26.3036,140.6829,0,001117
5200811,127025,2015-11-24T04:00:00Z,26.3036,140.6829,0,001117
5200811,127025,2015-11-24T06:00:00Z,26.3354,140.6887,0,001117
5200811,127025,2015-11-24T07:00:00Z,26.3354,140.6887,0,001117
5200811,127025,2015-11-24T08:00:00Z,26.3364,140.6965,0,001117
5200811,127025,2015-11-24T09:00:00Z,26.3568,140.7050,0,001117
5200811,127025,2015-11-24T10:00:00Z,26.3553,140.7122,0,001117
5200811,127025,2015-11-24T11:00:00Z,26.3770,140.7372,0,001117
5200811,127025,2015-11-24T12:00:00Z,26.3714,140.7423,0,001117
5200811,127025,2015-11-24T13:00:00Z,26.3727,140.7530,0,001117
5200811,127025,2015-11-24T14:00:00Z,26.3775,140.7553,0,001117
5200811,127025,2015-11-24T15:00:00Z,26.3962,140.7461,0,001117
5200811,127025,2015-11-24T16:00:00Z,26.3962,140.7461,0,001117
5200811,127025,2015-11-24T17:00:00Z,26.3967,140.7457,0,001117
5200811,127025,2015-11-24T18:00:00Z,26.4116,140.7527,0,001117
5200811,127025,2015-11-24T19:00:00Z,26.4125,140.7534,0,001117
5200811,127025,2015-11-24T20:00:00Z,26.4194,140.7743,0,001117
5200811,127025,2015-11-24T21:00:00Z,26.4241,140.7787,0,001117
5200811,127025,2015-11-24T22:00:00Z,26.4282,140.7882,0,001117
5200811,127025,2015-11-24T23:00:00Z,26.4345,140.8107,0,001117
5200811,127025,2015-11-25T00:00:00Z,26.4345,140.8107,0,001117
5200811,127025,2015-11-25T01:00:00Z,26.4370,140.8119,0,001117
5200811,127025,2015-11-25T02:00:00Z,26.4291,140.8222,0,001117
5200811,127025,2015-11-25T03:00:00Z,26.4247,140.8028,0,001117
5200811,127025,2015-11-25T04:00:00Z,26.4247,140.8028,0,001117
5200811,127025,2015-11-25T05:00:00Z,26.4349,140.8135,0,001117
5200811,127025,2015-11-25T06:00:00Z,26.4407,140.8088,0,001117
5200811,127025,2015-11-25T07:00:00Z,26.4529,140.7935,0,001117
5200811,127025,2015-11-25T08:00:00Z,26.4566,140.7914,0,001117
5200811,127025,2015-11-25T09:00:00Z,26.4715,140.8068,0,001117
5200811,127025,2015-11-25T10:00:00Z,26.4715,140.8068,0,001117
5200811,127025,2015-11-25T11:00:00Z,26.4865,140.8232,0,001117
5200811,127025,2015-11-25T12:00:00Z,26.4931,140.8455,0,001117
5200811,127025,2015-11-25T13:00:00Z,26.4946,140.8466,0,001117
5200811,127025,2015-11-25T14:00:00Z,26.4946,140.8466,0,001117
5200811,127025,2015-11-25T15:00:00Z,26.5110,140.8554,0,001117
5200811,127025,2015-11-25T16:00:00Z,26.5110,140.8554,0,001117
5200811,127025,2015-11-25T17:00:00Z,26.5113,140.8553,0,001117
5200811,127025,2015-11-25T18:00:00Z,26.5197,140.8762,0,001117
5200811,127025,2015-11-25T19:00:00Z,26.5197,140.8762,0,001117
5200811,127025,2015-11-25T20:00:00Z,26.5357,140.8906,0,001117
5200811,127025,2015-11-25T21:00:00Z,26.5424,140.9107,0,001117
5200811,127025,2015-11-25T22:00:00Z,26.5443,140.9119,0,001117
5200811,127025,2015-11-25T23:00:00Z,26.5584,140.9449,0,001117
5200811,127025,2015-11-26T00:00:00Z,26.5675,140.9685,0,001117
5200811,127025,2015-11-26T01:00:00Z,26.5674,140.9897,0,001117
5200811,127025,2015-11-26T02:00:00Z,26.5674,140.9897,0,001117
5200811,127025,2015-11-26T03:00:00Z,26.5676,141.0261,0,001117
5200811,127025,2015-11-26T04:00:00Z,26.5676,141.0261,0,001117
5200811,127025,2015-11-26T05:00:00Z,26.5379,141.0535,0,001117
5200811,127025,2015-11-26T06:00:00Z,26.5381,141.0532,0,001117
5200811,127025,2015-11-26T07:00:00Z,26.5185,141.0680,0,001117
5200811,127025,2015-11-26T08:00:00Z,26.5108,141.0789,0,001117
5200811,127025,2015-11-26T09:00:00Z,26.5061,141.0767,0,001117
5200811,127025,2015-11-26T10:00:00Z,26.4972,141.0923,0,001117
5200811,127025,2015-11-26T11:00:00Z,26.4796,141.1007,0,001117
5200811,127025,2015-11-26T12:00:00Z,26.4751,141.1077,0,001117
5200811,127025,2015-11-26T13:00:00Z,26.4749,141.1077,0,001117
5200811,127025,2015-11-26T14:00:00Z,26.4749,141.1077,0,001117
5200811,127025,2015-11-26T15:00:00Z,26.4404,141.1194,0,001117
5200811,127025,2015-11-26T16:00:00Z,26.4404,141.1194,0,001117
5200811,127025,2015-11-26T17:00:00Z,26.4404,141.1194,0,001117
5200811,127025,2015-11-26T18:00:00Z,26.4324,141.1316,0,001117
5200811,127025,2015-11-26T19:00:00Z,26.4324,141.1316,0,001117
5200811,127025,2015-11-26T20:00:00Z,26.4304,141.1453,0,001117
5200811,127025,2015-11-26T21:00:00Z,26.4285,141.1550,0,001117
5200811,127025,2015-11-26T22:00:00Z,26.4285,141.1550,0,001117
5200811,127025,2015-11-26T23:00:00Z,26.4285,141.1550,0,001117
5200811,127025,2015-11-27T01:00:00Z,26.4225,141.2244,0,001117
5200811,127025,2015-11-27T02:00:00Z,26.4119,141.2240,0,001117
5200811,127025,2015-11-27T03:00:00Z,26.3939,141.2657,0,001117
5200811,127025,2015-11-27T04:00:00Z,26.3941,141.2659,0,001117
5200811,127025,2015-11-27T05:00:00Z,26.3921,141.2956,0,001117
5200811,127025,2015-11-27T06:00:00Z,26.3921,141.2956,0,001117
5200811,127025,2015-11-27T07:00:00Z,26.3734,141.3143,0,001117
5200811,127025,2015-11-27T08:00:00Z,26.3682,141.3234,0,001117
5200811,127025,2015-11-27T09:00:00Z,26.3682,141.3234,0,001117
5200811,127025,2015-11-27T10:00:00Z,26.3682,141.3234,0,001117
5200811,127025,2015-11-27T11:00:00Z,26.3430,141.3700,0,001117
5200811,127025,2015-11-27T12:00:00Z,26.3416,141.3684,0,001117
5200811,127025,2015-11-27T13:00:00Z,26.3219,141.3675,0,001117
5200811,127025,2015-11-27T14:00:00Z,26.3219,141.3675,0,001117
5200811,127025,2015-11-27T15:00:00Z,26.2563,141.4269,0,001447
5200811,127025,2015-11-27T16:00:00Z,26.2563,141.4269,0,001117
5200811,127025,2015-11-27T17:00:00Z,26.2743,141.4221,0,001117
5200811,127025,2015-11-27T18:00:00Z,26.2505,141.4378,0,001117
5200811,127025,2015-11-27T19:00:00Z,26.2264,141.4386,0,001117
5200811,127025,2015-11-27T20:00:00Z,26.2263,141.4387,0,001117
5200811,127025,2015-11-27T21:00:00Z,26.2191,141.4430,0,001117
5200811,127025,2015-11-27T22:00:00Z,26.2089,141.4521,0,001117
5200811,127025,2015-11-27T23:00:00Z,26.2072,141.4497,0,001117
5200811,127025,2015-11-28T00:00:00Z,26.1795,141.4646,0,001117
5200811,127025,2015-11-28T01:00:00Z,26.1849,141.4473,0,001117
5200811,127025,2015-11-28T02:00:00Z,26.1846,141.4464,0,001117
5200811,127025,2015-11-28T03:00:00Z,26.1643,141.4668,0,001117
5200811,127025,2015-11-28T04:00:00Z,26.1641,141.4664,0,001117
5200811,127025,2015-11-28T05:00:00Z,26.1599,141.4865,0,001117
5200811,127025,2015-11-28T06:00:00Z,26.1591,141.4884,0,001117
5200811,127025,2015-11-28T07:00:00Z,26.1445,141.5043,0,001117
5200811,127025,2015-11-28T08:00:00Z,26.1375,141.5031,0,001117
5200811,127025,2015-11-28T09:00:00Z,26.1305,141.5261,0,001117
5200811,127025,2015-11-28T10:00:00Z,26.1305,141.5261,0,001117
5200811,127025,2015-11-28T11:00:00Z,26.1044,141.5564,0,001117
5200811,127025,2015-11-28T12:00:00Z,26.1016,141.5597,0,001117
5200811,127025,2015-11-28T13:00:00Z,26.0877,141.5495,0,001117
5200811,127025,2015-11-28T14:00:00Z,26.0877,141.5495,0,001117
5200811,127025,2015-11-28T15:00:00Z,26.0877,141.5495,0,001117
5200811,127025,2015-11-28T16:00:00Z,26.0877,141.5495,0,001117
5200811,127025,2015-11-28T17:00:00Z,26.0318,141.6211,0,001447
5200811,127025,2015-11-28T18:00:00Z,26.0317,141.6210,0,001117
5200811,127025,2015-11-28T19:00:00Z,25.9939,141.6583,0,001447
5200811,127025,2015-11-28T20:00:00Z,25.9922,141.6663,0,001117
5200811,127025,2015-11-28T21:00:00Z,25.9544,141.6825,0,001117
5200811,127025,2015-11-28T22:00:00Z,25.9432,141.6816,0,001117
5200811,127025,2015-11-28T23:00:00Z,25.9432,141.6816,0,001117
5200811,127025,2015-11-29T00:00:00Z,25.9022,141.6526,0,001117
5200811,127025,2015-11-29T01:00:00Z,25.9026,141.6517,0,001117
5200811,127025,2015-11-29T02:00:00Z,25.8942,141.6479,0,001117
5200811,127025,2015-11-29T03:00:00Z,25.8477,141.6298,0,001117
5200811,127025,2015-11-29T04:00:00Z,25.8477,141.6298,0,001117
5200811,127025,2015-11-29T05:00:00Z,25.8569,141.6497,0,001117
5200811,127025,2015-11-29T06:00:00Z,25.8356,141.6641,0,001117
5200811,127025,2015-11-29T07:00:00Z,25.8361,141.6642,0,001117
5200811,127025,2015-11-29T08:00:00Z,25.8311,141.6804,0,001117
5200811,127025,2015-11-29T09:00:00Z,25.8169,141.6918,0,001117
5200811,127025,2015-11-29T10:00:00Z,25.8146,141.6865,0,001117
5200811,127025,2015-11-29T11:00:00Z,25.7963,141.6920,0,001117
5200811,127025,2015-11-29T12:00:00Z,25.7867,141.6933,0,001117
5200811,127025,2015-11-29T13:00:00Z,25.7878,141.6922,0,001117
5200811,127025,2015-11-29T14:00:00Z,25.7878,141.6922,0,001117
5200811,127025,2015-11-29T15:00:00Z,25.7341,141.7403,0,001447
5200811,127025,2015-11-29T16:00:00Z,25.7341,141.7403,0,001117
5200811,127025,2015-11-29T17:00:00Z,25.7341,141.7403,0,001117
5200811,127025,2015-11-29T18:00:00Z,25.7341,141.7403,0,001117
5200811,127025,2015-11-29T19:00:00Z,25.7119,141.7979,0,001447
5200811,127025,2015-11-29T20:00:00Z,25.7066,141.7881,0,001117
5200811,127025,2015-11-29T21:00:00Z,25.6780,141.8176,0,001117
5200811,127025,2015-11-29T22:00:00Z,25.6773,141.8230,0,001117
5200811,127025,2015-11-29T23:00:00Z,25.6164,141.8476,0,001447
5200811,127025,2015-11-30T00:00:00Z,25.6164,141.8476,0,001117
5200811,127025,2015-11-30T01:00:00Z,25.5761,141.8348,0,001117
5200811,127025,2015-11-30T02:00:00Z,25.5761,141.8348,0,001117
5200811,127025,2015-11-30T03:00:00Z,25.5761,141.8348,0,001117
5200811,127025,2015-11-30T04:00:00Z,25.5294,141.8091,0,001447
5200811,127025,2015-11-30T05:00:00Z,25.5293,141.8090,0,001117
5200811,127025,2015-11-30T06:00:00Z,25.5253,141.7986,0,001117
5200811,127025,2015-11-30T07:00:00Z,25.5166,141.7982,0,001117
5200811,127025,2015-11-30T08:00:00Z,25.5084,141.8178,0,001117
5200811,127025,2015-11-30T09:00:00Z,25.5064,141.8197,0,001117
5200811,127025,2015-11-30T10:00:00Z,25.5064,141.8197,0,001117
5200811,127025,2015-11-30T11:00:00Z,25.4907,141.8173,0,001117
5200811,127025,2015-11-30T12:00:00Z,25.4874,141.8102,0,001117
5200811,127025,2015-11-30T13:00:00Z,25.4855,141.8196,0,001117
5200811,127025,2015-11-30T14:00:00Z,25.4855,141.8196,0,001117
5200811,127025,2015-11-30T15:00:00Z,25.4418,141.8415,0,001117
5200811,127025,2015-11-30T16:00:00Z,25.4418,141.8415,0,001117
5200811,127025,2015-11-30T17:00:00Z,25.4418,141.8415,0,001117
5200811,127025,2015-11-30T18:00:00Z,25.4416,141.8451,0,001117
5200811,127025,2015-11-30T19:00:00Z,25.4416,141.8451,0,001117
5200811,127025,2015-11-30T20:00:00Z,25.4285,141.8904,0,001117
5200811,127025,2015-11-30T21:00:00Z,25.4270,141.9032,0,001117
5200811,127025,2015-11-30T22:00:00Z,25.4270,141.9032,0,001117
5200811,127025,2015-11-30T23:00:00Z,25.4270,141.9032,0,001117
5200811,127025,2015-12-01T00:00:00Z,25.3861,141.9529,0,001447
5200811,127025,2015-12-01T01:00:00Z,25.3653,141.9754,0,001117
5200811,127025,2015-12-01T02:00:00Z,25.3653,141.9754,0,001117
5200811,127025,2015-12-01T03:00:00Z,25.3653,141.9754,0,001117
5200811,127025,2015-12-01T04:00:00Z,25.3653,141.9754,0,001117
5200811,127025,2015-12-01T05:00:00Z,25.2707,142.0171,0,001447
5200811,127025,2015-12-01T06:00:00Z,25.2707,142.0171,0,001117
5200811,127025,2015-12-01T07:00:00Z,25.2762,142.0223,0,001117
5200811,127025,2015-12-01T08:00:00Z,25.2762,142.0223,0,001117
5200811,127025,2015-12-01T10:00:00Z,25.2459,142.0462,0,001117
5200811,127025,2015-12-01T11:00:00Z,25.1871,142.0786,0,001447
5200811,127025,2015-12-01T12:00:00Z,25.1704,142.0862,0,001117
5200811,127025,2015-12-01T13:00:00Z,25.1703,142.0862,0,001117
5200811,127025,2015-12-01T14:00:00Z,25.1703,142.0862,0,001117
5200811,127025,2015-12-01T15:00:00Z,25.0685,142.0800,0,001447
5200811,127025,2015-12-01T16:00:00Z,25.0685,142.0800,0,001117
5200811,127025,2015-12-01T17:00:00Z,25.0685,142.0800,0,001117
5200811,127025,2015-12-01T18:00:00Z,25.0692,142.0781,0,001117
5200811,127025,2015-12-01T19:00:00Z,25.0692,142.0781,0,001117
5200811,127025,2015-12-01T20:00:00Z,25.0132,142.1109,0,001447
5200811,127025,2015-12-01T21:00:00Z,25.0022,142.1133,0,001117
5200811,127025,2015-12-01T22:00:00Z,25.0022,142.1133,0,001117
5200811,127025,2015-12-01T23:00:00Z,24.9559,142.0993,0,001117
5200811,127025,2015-12-02T00:00:00Z,24.9548,142.1005,0,001117
5200811,127025,2015-12-02T01:00:00Z,24.9433,142.0922,0,001117
5200811,127025,2015-12-02T02:00:00Z,24.9428,142.0927,0,001117
5200811,127025,2015-12-02T03:00:00Z,24.8879,142.0962,0,001447
5200811,127025,2015-12-02T04:00:00Z,24.8879,142.0962,0,001117
5200811,127025,2015-12-02T05:00:00Z,24.8881,142.0962,0,001117
5200811,127025,2015-12-02T06:00:00Z,24.8881,142.0962,0,001117
5200811,127025,2015-12-02T07:00:00Z,24.8576,142.0966,0,001117
5200811,127025,2015-12-02T08:00:00Z,24.8545,142.0976,0,001117
5200811,127025,2015-12-02T09:00:00Z,24.8594,142.0943,0,001117
5200811,127025,2015-12-02T10:00:00Z,24.8494,142.0877,0,001117
5200811,127025,2015-12-02T11:00:00Z,24.8213,142.0883,0,001117
5200811,127025,2015-12-02T12:00:00Z,24.8126,142.0995,0,001117
5200811,127025,2015-12-02T13:00:00Z,24.8028,142.0988,0,001117
5200811,127025,2015-12-02T14:00:00Z,24.8028,142.0988,0,001117
5200811,127025,2015-12-02T15:00:00Z,24.7526,142.1106,0,001447
5200811,127025,2015-12-02T16:00:00Z,24.7526,142.1106,0,001117
5200811,127025,2015-12-02T17:00:00Z,24.7526,142.1106,0,001117
5200811,127025,2015-12-02T18:00:00Z,24.7526,142.1106,0,001117
5200811,127025,2015-12-02T19:00:00Z,24.7287,142.1176,0,001117
5200811,127025,2015-12-02T20:00:00Z,24.7185,142.1203,0,001117
5200811,127025,2015-12-02T21:00:00Z,24.7134,142.1131,0,001117
5200811,127025,2015-12-02T22:00:00Z,24.7090,142.1175,0,001117
5200811,127025,2015-12-02T23:00:00Z,24.7045,142.1112,0,001117
5200811,127025,2015-12-03T00:00:00Z,24.6965,142.1240,0,001117
5200811,127025,2015-12-03T01:00:00Z,24.6965,142.1240,0,001117
5200811,127025,2015-12-03T02:00:00Z,24.6968,142.1240,0,001117
5200811,127025,2015-12-03T03:00:00Z,24.6678,142.1531,0,001117
5200811,127025,2015-12-03T04:00:00Z,24.6678,142.1531,0,001117
5200811,127025,2015-12-03T05:00:00Z,24.6681,142.1535,0,001117
5200811,127025,2015-12-03T06:00:00Z,24.6428,142.1902,0,001117
5200811,127025,2015-12-03T07:00:00Z,24.6428,142.1902,0,001117
5200811,127025,2015-12-03T08:00:00Z,24.6354,142.1993,0,001117
5200811,127025,2015-12-03T09:00:00Z,24.6214,142.2080,0,001117
5200811,127025,2015-12-03T10:00:00Z,24.6153,142.2147,0,001117
5200811,127025,2015-12-03T11:00:00Z,24.5952,142.2352,0,001117
5200811,127025,2015-12-03T12:00:00Z,24.5724,142.2302,0,001117
5200811,127025,2015-12-03T13:00:00Z,24.5507,142.2291,0,001117
5200811,127025,2015-12-03T14:00:00Z,24.5507,142.2291,0,001117
5200811,127025,2015-12-03T15:00:00Z,24.4774,142.2568,0,001447
5200811,127025,2015-12-03T16:00:00Z,24.4774,142.2568,0,001117
5200811,127025,2015-12-03T17:00:00Z,24.4787,142.2564,0,001117
5200811,127025,2015-12-03T18:00:00Z,24.4510,142.2660,0,001117
5200811,127025,2015-12-03T19:00:00Z,24.4510,142.2660,0,001117
5200811,127025,2015-12-03T20:00:00Z,24.4180,142.2583,0,001117
5200811,127025,2015-12-03T21:00:00Z,24.4029,142.2431,0,001117
5200811,127025,2015-12-03T22:00:00Z,24.4029,142.2431,0,001117
5200811,127025,2015-12-03T23:00:00Z,24.4029,142.2431,0,001117
5200811,127025,2015-12-04T00:00:00Z,24.3711,142.2241,0,001117
5200811,127025,2015-12-04T01:00:00Z,24.3711,142.2241,0,001117
5200811,127025,2015-12-04T02:00:00Z,24.3663,142.2151,0,001117
5200811,127025,2015-12-04T03:00:00Z,24.3235,142.2017,0,001117
5200811,127025,2015-12-04T04:00:00Z,24.3235,142.2017,0,001117
5200811,127025,2015-12-04T05:00:00Z,24.3074,142.2035,0,001117
5200811,127025,2015-12-04T06:00:00Z,24.3091,142.2013,0,001117
5200811,127025,2015-12-04T07:00:00Z,24.2984,142.1969,0,001117
5200811,127025,2015-12-04T08:00:00Z,24.2903,142.1898,0,001117
5200811,127025,2015-12-04T09:00:00Z,24.2811,142.2021,0,001117
5200811,127025,2015-12-04T10:00:00Z,24.2811,142.2021,0,001117
5200811,127025,2015-12-04T11:00:00Z,24.2495,142.1955,0,001117
5200811,127025,2015-12-04T12:00:00Z,24.2410,142.1960,0,001117
5200811,127025,2015-12-04T13:00:00Z,24.2410,142.1960,0,001117
5200811,127025,2015-12-04T14:00:00Z,24.2410,142.1960,0,001117
5200811,127025,2015-12-04T15:00:00Z,24.1767,142.1911,0,001447
5200811,127025,2015-12-04T16:00:00Z,24.1767,142.1911,0,001117
5200811,127025,2015-12-04T17:00:00Z,24.1774,142.1909,0,001117
5200811,127025,2015-12-04T18:00:00Z,24.1418,142.2000,0,001117
5200811,127025,2015-12-04T19:00:00Z,24.1306,142.1836,0,001117
5200811,127025,2015-12-04T20:00:00Z,24.1114,142.1813,0,001117
5200811,127025,2015-12-04T21:00:00Z,24.0977,142.1811,0,001117
5200811,127025,2015-12-04T22:00:00Z,24.0977,142.1811,0,001117
5200811,127025,2015-12-04T23:00:00Z,24.0578,142.1533,0,001117
5200811,127025,2015-12-05T00:00:00Z,24.0608,142.1481,0,001117
5200811,127025,2015-12-05T01:00:00Z,24.0427,142.1374,0,001117
5200811,127025,2015-12-05T02:00:00Z,24.0427,142.1374,0,001117
5200811,127025,2015-12-05T03:00:00Z,24.0162,142.1014,0,001117
5200811,127025,2015-12-05T04:00:00Z,24.0157,142.1013,0,001117
5200811,127025,2015-12-05T05:00:00Z,24.0024,142.0827,0,001117
5200811,127025,2015-12-05T06:00:00Z,24.0024,142.0827,0,001117
5200811,127025,2015-12-05T07:00:00Z,23.9788,142.0589,0,001117
5200811,127025,2015-12-05T08:00:00Z,23.9706,142.0521,0,001117
5200811,127025,2015-12-05T09:00:00Z,23.9737,142.0507,0,001117
5200811,127025,2015-12-05T10:00:00Z,23.9696,142.0561,0,001117
5200811,127025,2015-12-05T11:00:00Z,23.9452,142.0182,0,001117
5200811,127025,2015-12-05T12:00:00Z,23.9389,142.0234,0,001117
5200811,127025,2015-12-05T13:00:00Z,23.9345,142.0275,0,001117
5200811,127025,2015-12-05T14:00:00Z,23.9345,142.0275,0,001117
5200811,127025,2015-12-05T15:00:00Z,23.8875,142.0148,0,001117
5200811,127025,2015-12-05T16:00:00Z,23.9345,142.0275,0,001117
5200811,127025,2015-12-05T17:00:00Z,23.8875,142.0148,0,001117
5200811,127025,2015-12-05T18:00:00Z,23.8581,142.0125,0,001117
5200811,127025,2015-12-05T19:00:00Z,23.8349,141.9999,0,001117
5200811,127025,2015-12-05T20:00:00Z,23.8320,141.9902,0,001117
5200811,127025,2015-12-05T21:00:00Z,23.8182,141.9763,0,001117
5200811,127025,2015-12-05T22:00:00Z,23.8168,141.9763,0,001117
5200811,127025,2015-12-05T23:00:00Z,23.8168,141.9763,0,001117
5200811,127025,2015-12-06T00:00:00Z,23.7883,141.9532,0,001117
5200811,127025,2015-12-06T01:00:00Z,23.7706,141.9400,0,001117
5200811,127025,2015-12-06T02:00:00Z,23.7712,141.9408,0,001117
5200811,127025,2015-12-06T03:00:00Z,23.7411,141.8913,0,001447
5200811,127025,2015-12-06T04:00:00Z,23.7414,141.8915,0,001117
5200811,127025,2015-12-06T05:00:00Z,23.7328,141.8661,0,001117
5200811,127025,2015-12-06T06:00:00Z,23.7326,141.8665,0,001117
5200811,127025,2015-12-06T07:00:00Z,23.7167,141.8385,0,001117
5200811,127025,2015-12-06T08:00:00Z,23.7153,141.8221,0,001117
5200811,127025,2015-12-06T09:00:00Z,23.7097,141.8080,0,001117
5200811,127025,2015-12-06T10:00:00Z,23.7110,141.8013,0,001117
5200811,127025,2015-12-06T11:00:00Z,23.6951,141.7804,0,001117
5200811,127025,2015-12-06T12:00:00Z,23.6887,141.7748,0,001117
5200811,127025,2015-12-06T13:00:00Z,23.6898,141.7753,0,001117
5200811,127025,2015-12-06T14:00:00Z,23.6898,141.7753,0,001117
5200811,127025,2015-12-06T15:00:00Z,23.6665,141.7143,0,001447
5200811,127025,2015-12-06T16:00:00Z,23.6665,141.7143,0,001117
5200811,127025,2015-12-06T17:00:00Z,23.6710,141.7100,0,001117
5200811,127025,2015-12-06T18:00:00Z,23.6585,141.6914,0,001117
5200811,127025,2015-12-06T19:00:00Z,23.6585,141.6914,0,001117
5200811,127025,2015-12-06T20:00:00Z,23.6517,141.6620,0,001117
5200811,127025,2015-12-06T21:00:00Z,23.6436,141.6636,0,001117
5200811,127025,2015-12-06T22:00:00Z,23.6341,141.6692,0,001117
5200811,127025,2015-12-06T23:00:00Z,23.6209,141.6519,0,001117
5200811,127025,2015-12-07T00:00:00Z,23.6228,141.6478,0,001117
5200811,127025,2015-12-07T01:00:00Z,23.6048,141.6398,0,001117
5200811,127025,2015-12-07T02:00:00Z,23.6048,141.6398,0,001117
5200811,127025,2015-12-07T03:00:00Z,23.5724,141.5850,0,001447
5200811,127025,2015-12-07T04:00:00Z,23.5672,141.5843,0,001117
5200811,127025,2015-12-07T05:00:00Z,23.5550,141.5430,0,001117
5200811,127025,2015-12-07T06:00:00Z,23.5557,141.5425,0,001117
5200811,127025,2015-12-07T07:00:00Z,23.5478,141.5012,0,001117
5200811,127025,2015-12-07T08:00:00Z,23.5477,141.4984,0,001117
5200811,127025,2015-12-07T09:00:00Z,23.5577,141.4991,0,001117
5200811,127025,2015-12-07T10:00:00Z,23.5437,141.4824,0,001117
5200811,127025,2015-12-07T11:00:00Z,23.5330,141.4515,0,001117
5200811,127025,2015-12-07T12:00:00Z,23.5356,141.4485,0,001117
5200811,127025,2015-12-07T13:00:00Z,23.5308,141.4259,0,001117
5200811,127025,2015-12-07T14:00:00Z,23.5308,141.4259,0,001117
5200811,127025,2015-12-07T15:00:00Z,23.5308,141.4259,0,001117
5200811,127025,2015-12-07T16:00:00Z,23.5308,141.4259,0,001117
5200811,127025,2015-12-07T17:00:00Z,23.5161,141.3392,0,001447
5200811,127025,2015-12-07T18:00:00Z,23.5161,141.3393,0,001117
5200811,127025,2015-12-07T19:00:00Z,23.5251,141.3111,0,001117
5200811,127025,2015-12-07T20:00:00Z,23.5298,141.3082,0,001117
5200811,127025,2015-12-07T21:00:00Z,23.5375,141.3043,0,001117
5200811,127025,2015-12-07T22:00:00Z,23.5355,141.3020,0,001117
5200811,127025,2015-12-07T23:00:00Z,23.5436,141.2981,0,001117
5200811,127025,2015-12-08T00:00:00Z,23.5277,141.2924,0,001117
5200811,127025,2015-12-08T01:00:00Z,23.5264,141.2990,0,001117
5200811,127025,2015-12-08T02:00:00Z,23.5108,141.2503,0,001117
5200811,127025,2015-12-08T03:00:00Z,23.5264,141.2990,0,001117
5200811,127025,2015-12-08T04:00:00Z,23.5108,141.2503,0,001117
