PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),QC
52522,2016-03-24T03:00:00Z,4.3000,157.1000,29.4,0,29.44,34.36,1,29.22,25,29.28,75,24.07,125,19.68,150,13.55,200,10.47,250,9.56,300,7.85,500,0111171111111111111111111
52522,2016-03-24T04:00:00Z,4.3000,157.1000,29.4,0,29.43,34.35,1,29.22,25,29.29,75,24.93,125,20.57,150,13.03,200,9.56,250,9.24,300,7.76,500,0111171111111111111111111
52522,2016-03-24T05:00:00Z,4.3000,157.1000,29.4,0,29.38,34.35,1,29.23,25,29.28,75,26.59,125,23.16,150,14.79,200,10.61,250,9.51,300,7.67,500,0111171111111111111111111
52522,2016-03-24T06:00:00Z,4.3000,157.1000,29.3,0,29.33,34.35,1,29.23,25,29.27,75,26.92,125,23.09,150,13.16,200,10.14,250,9.38,300,7.67,500,0111171111111111111111111
52522,2016-03-24T07:00:00Z,4.3000,157.1000,29.3,0,29.32,34.35,1,29.24,25,29.28,75,26,125,22.9,150,13.48,200,10.28,250,9.44,300,7.76,500,0111171111111111111111111
52522,2016-03-24T08:00:00Z,4.3000,157.1000,29.3,0,29.29,34.35,1,29.23,25,29.29,75,26.74,125,24.04,150,14.31,200,10.42,250,9.49,300,7.7,500,0111171111111111111111111
52522,2016-03-24T09:00:00Z,4.3000,157.0000,29.3,0,29.27,34.35,1,29.23,25,29.29,75,25.89,125,22.4,150,14.22,200,10.44,250,9.54,300,7.78,500,0144171111111111111111111
52522,2016-03-24T10:00:00Z,4.3000,157.0000,29.3,0,29.27,34.35,1,29.25,25,29.29,75,26.75,125,14.48,200,10.51,250,9.59,300,7.77,500,,,0111171111111111111111199
52522,2016-03-24T11:00:00Z,4.3000,157.0000,29.3,0,29.26,34.35,1,29.25,25,29.28,75,26.52,125,20.37,150,13.37,200,10.54,250,9.58,300,7.82,500,0111171111111111111111111
52522,2016-03-24T12:00:00Z,4.3000,157.0000,29.2,0,29.24,34.35,1,29.25,25,29.29,75,25.49,125,20.32,150,13.14,200,10.38,250,9.33,300,7.76,500,0111171111111111111111111
52522,2016-03-24T13:00:00Z,4.3000,157.0000,29.2,0,29.24,34.36,1,29.25,25,29.29,75,24.08,125,19.92,150,13.15,200,10.37,250,9.41,300,7.75,500,0111171111111111111111111
52522,2016-03-24T14:00:00Z,4.3000,157.0000,29.2,0,29.23,34.36,1,29.24,25,29.17,75,24.03,125,19.25,150,13.02,200,10.22,250,9.36,300,7.76,500,0111171111111111111111111
52522,2016-03-24T15:00:00Z,4.3000,157.0000,29.2,0,29.22,34.36,1,29.23,25,29.29,75,25.18,125,12.72,200,9.19,300,7.73,500,,,,,0111171111111111111119999
52522,2016-03-24T16:00:00Z,4.3000,157.0000,29.2,0,29.22,34.36,1,29.23,25,29.29,75,24.1,125,20.29,150,13.09,200,10.16,250,9.32,300,7.79,500,0111171111111111111111111
52522,2016-03-24T17:00:00Z,4.3000,157.0000,29.2,0,29.22,34.36,1,29.23,25,29.29,75,27,125,21.76,150,12.87,200,9.89,250,9.25,300,7.83,500,0111171111111111111111111
52522,2016-03-24T18:00:00Z,4.3000,157.0000,29.2,0,29.21,34.36,1,29.22,25,29.29,75,26.97,125,21.22,150,13.19,200,10.37,250,9.38,300,7.84,500,0111171111111111111111111
52522,2016-03-24T19:00:00Z,4.3000,157.0000,29.2,0,29.21,34.36,1,29.23,25,29.29,75,26.92,125,21.39,150,14.27,200,10.6,250,9.44,300,7.82,500,0111171111111111111111111
52522,2016-03-24T20:00:00Z,4.3000,157.0000,29.2,0,29.21,34.37,1,29.22,25,29.29,75,27.55,125,22.11,150,14.7,200,10.54,250,9.39,300,7.81,500,0111171111111211111111111
52522,2016-03-24T21:00:00Z,4.3000,157.0000,29.2,0,29.21,34.37,1,29.22,25,29.26,75,27.66,125,22.69,150,14.54,200,10.39,250,9.41,300,7.81,500,0111171111111211111111111
52522,2016-03-24T22:00:00Z,4.3000,157.0000,29.2,0,29.22,34.37,1,29.23,25,29.29,75,27.04,125,20.45,150,13.6,200,9.98,250,9.23,300,7.73,500,0111171111111111111111111
52522,2016-03-24T23:00:00Z,4.3000,157.0000,29.2,0,29.24,34.37,1,29.23,25,29.29,75,25.3,125,20,150,13.61,200,9.94,250,9.21,300,7.73,500,0111171111111111111111111
52522,2016-03-25T00:00:00Z,4.3000,157.0000,29.3,0,29.3,34.37,1,29.24,25,29.29,75,25.36,125,20.1,150,13.83,200,10.18,250,9.24,300,7.72,500,0111171111111111111111111
52522,2016-03-25T01:00:00Z,4.3000,157.0000,29.3,0,29.33,34.37,1,29.24,25,29.29,75,24.69,125,19.25,150,12.38,200,9.56,250,9.11,300,7.68,500,0111171111111111111111111
52522,2016-03-25T02:00:00Z,4.3000,157.0000,29.4,0,29.41,34.38,1,29.25,25,29.29,75,23.24,125,19.24,150,12.38,200,9.98,250,9.22,300,7.72,500,0111171111111111111111111
52522,2016-03-25T04:00:00Z,4.3000,157.0000,29.4,0,29.44,34.38,1,29.26,25,29.29,75,24.7,125,19.11,150,13.06,200,10.43,250,9.46,300,7.86,500,0111171111111111111111111
52522,2016-03-25T05:00:00Z,4.3000,157.0000,29.5,0,29.45,34.38,1,29.26,25,29.29,75,26.5,125,20.65,150,13.81,200,10.57,250,9.42,300,7.86,500,0111171111111111111111111
52522,2016-03-25T06:00:00Z,4.3000,157.0000,29.4,0,29.42,34.38,1,29.26,25,29.27,75,27.75,125,22.32,150,13.78,200,10.33,250,9.36,300,7.88,500,0111171111111211111111111
52522,2016-03-25T07:00:00Z,4.3000,157.0000,29.4,0,29.38,34.37,1,29.26,25,29.27,75,27.73,125,21.12,150,14,200,10.11,250,9.36,300,7.88,500,0111171111111211111111111
52522,2016-03-25T08:00:00Z,4.3000,157.0000,29.4,0,29.37,34.38,1,29.26,25,29.29,75,27.07,125,20.67,150,14.9,200,10.57,250,9.37,300,7.86,500,0111171111111111111111111
52522,2016-03-25T09:00:00Z,4.3000,156.9000,29.3,0,29.32,34.37,1,29.26,25,29.29,75,26.47,125,21.09,150,14.73,200,10.4,250,9.25,300,7.76,500,0144171211111111111111111
52522,2016-03-25T10:00:00Z,4.3000,156.9000,29.3,0,29.32,34.38,1,29.26,25,29.29,75,26.09,125,20.11,150,15.51,200,10.6,250,9.37,300,7.85,500,0111171211111111111111111
52522,2016-03-25T11:00:00Z,4.3000,156.9000,29.3,0,29.29,34.38,1,29.28,25,29.29,75,22.41,125,19.16,150,13.75,200,10.07,250,9.23,300,7.72,500,0111171211111111111111111
52522,2016-03-25T12:00:00Z,4.3000,156.9000,29.3,0,29.3,34.38,1,29.28,25,29.29,75,22.81,125,19.33,150,13.72,200,9.78,250,9.19,300,7.77,500,0111171211111111111111111
52522,2016-03-25T13:00:00Z,4.3000,156.9000,29.3,0,29.29,34.38,1,29.28,25,29.25,75,23.07,125,18.56,150,12.82,200,9.78,250,9.14,300,7.86,500,0111171211111111111111111
52522,2016-03-25T14:00:00Z,4.3000,156.9000,29.3,0,29.27,34.38,1,29.28,25,29.25,75,22.67,125,17.4,150,12.98,200,10.45,250,9.29,300,7.96,500,0111171211111112111111111
52522,2016-03-25T15:00:00Z,4.3000,156.9000,29.3,0,29.26,34.38,1,29.27,25,29.29,75,22.99,125,17.82,150,12.9,200,9.8,250,9.2,300,7.85,500,0111171211111111111111111
52522,2016-03-25T16:00:00Z,4.3000,156.9000,29.3,0,29.25,34.38,1,29.27,25,29.27,75,24.26,125,18.52,150,12.89,200,9.76,250,9.24,300,8.02,500,0111171211111111111111111
52522,2016-03-25T17:00:00Z,4.3000,156.9000,29.3,0,29.25,34.38,1,29.26,25,29.27,75,26.89,125,22.65,150,13.9,200,10.49,250,9.35,300,8.03,500,0111171211111111111111111
52522,2016-03-25T18:00:00Z,4.3000,156.9000,29.2,0,29.24,34.38,1,29.25,25,29.26,75,26.44,125,21.52,150,13.77,200,10.51,250,9.38,300,8.04,500,0111171211111111111111111
52522,2016-03-25T19:00:00Z,4.3000,156.9000,29.2,0,29.24,34.39,1,29.25,25,29.27,75,27.14,125,23.22,150,15.52,200,11.13,250,9.35,300,7.85,500,0111171211111111111111111
52522,2016-03-25T20:00:00Z,4.3000,156.9000,29.2,0,29.24,34.38,1,29.25,25,29.27,75,27.06,125,22.14,150,13.61,200,10.55,250,9.39,300,7.82,500,0111171211111111111111111
52522,2016-03-25T21:00:00Z,4.3000,156.9000,29.2,0,29.24,34.38,1,29.25,25,29.27,75,26.95,125,22.39,150,13.9,200,10.62,250,9.36,300,7.82,500,0111171211111111111111111
52522,2016-03-25T22:00:00Z,4.3000,156.9000,29.3,0,29.26,34.39,1,29.25,25,29.26,75,25.62,125,19.86,150,12.94,200,10.4,250,9.24,300,7.8,500,0111171211111111111111111
52522,2016-03-25T23:00:00Z,4.3000,156.9000,29.3,0,29.29,34.39,1,29.25,25,29.27,75,24.3,125,19.84,150,13.06,200,10.45,250,9.31,300,7.84,500,0111171211111111111111111
52522,2016-03-26T00:00:00Z,4.3000,156.9000,29.3,0,29.32,34.39,1,29.26,25,29.29,75,24.23,125,21.24,150,13.61,200,10.49,250,9.27,300,7.81,500,0111171211111111111111111
52522,2016-03-26T01:00:00Z,4.3000,156.9000,29.3,0,29.32,34.38,1,29.26,25,29.3,75,24.5,125,20.16,150,13.41,200,10.4,250,9.19,300,7.79,500,0111171211111111111111111
52522,2016-03-26T02:00:00Z,4.3000,156.9000,29.3,0,29.34,34.39,1,29.26,25,29.29,75,22.86,125,18.56,150,13.55,200,10.72,250,9.16,300,7.79,500,0111171211111111111111111
52522,2016-03-26T03:00:00Z,4.3000,156.9000,29.3,0,29.34,34.39,1,29.27,25,29.27,75,28.33,125,21.71,150,13.49,200,10.73,250,9.13,300,7.98,500,0111171211111111111112111
52522,2016-03-26T04:00:00Z,4.3000,156.9000,29.3,0,29.33,34.38,1,29.27,25,29.27,75,27.27,125,19.94,150,13.15,200,9.93,250,9.27,300,7.91,500,0111171211111111111111111
52522,2016-03-26T05:00:00Z,4.3000,156.9000,29.3,0,29.27,34.25,1,29.29,25,29.27,75,28.29,125,21.74,150,13.22,200,9.8,250,9.18,300,7.77,500,0111171211111111111111111
52522,2016-03-26T06:00:00Z,4.3000,156.9000,29.2,0,29.24,34.24,1,29.29,25,29.27,75,28.09,125,23.1,150,13.59,200,10.41,250,9.23,300,7.82,500,0111171211111111111111111
52522,2016-03-26T07:00:00Z,4.3000,156.9000,29.3,0,29.25,34.3,1,29.28,25,29.27,75,26.4,125,21.53,150,13.99,200,11.02,250,9.12,300,7.78,500,0111171211111111111112111
52522,2016-03-26T08:00:00Z,4.3000,156.9000,29.2,0,29.23,34.32,1,29.28,25,29.28,75,26.1,125,21.47,150,13.54,200,10.49,250,9.22,300,7.77,500,0111171211111111111111111
52522,2016-03-26T09:00:00Z,4.3000,156.8000,29.2,0,29.23,34.33,1,29.28,25,29.28,75,25.25,125,21.11,150,13.02,200,10.49,250,9.29,300,7.78,500,0144171211111111111111111
52522,2016-03-26T10:00:00Z,4.3000,156.8000,29.2,0,29.23,34.32,1,29.28,25,29.27,75,25.91,125,21.43,150,14.22,200,10.42,250,9.28,300,7.77,500,0111171211111111111111111
52522,2016-03-26T11:00:00Z,4.3000,156.8000,29.2,0,29.24,34.36,1,29.28,25,29.27,75,25.55,125,20.74,150,12.86,200,10.42,250,9.14,300,,,0111171211111111111111199
52522,2016-03-26T12:00:00Z,4.3000,156.8000,29.2,0,29.22,34.13,1,29.28,25,29.28,75,25.87,125,21.2,150,13,200,9.79,250,9.14,300,7.82,500,0111171211111111111111111
52522,2016-03-26T13:00:00Z,4.3000,156.8000,29.2,0,29.18,34.14,1,29.27,25,29.27,75,26.35,125,21.35,150,13.84,200,10.32,250,9.22,300,7.8,500,0111171211111111111111111
52522,2016-03-26T14:00:00Z,4.3000,156.8000,29.1,0,29.13,34.12,1,29.27,25,29.27,75,26.28,125,21.38,150,13.79,200,9.96,250,9.18,300,7.75,500,0111171211111111111111111
52522,2016-03-26T15:00:00Z,4.3000,156.8000,29.2,0,29.16,34.29,1,29.27,25,29.27,75,26.54,125,21.26,150,13.62,200,10.51,250,9.24,300,7.79,500,0111171211111111111111111
52522,2016-03-26T16:00:00Z,4.3000,156.8000,29.1,0,29.1,34.26,1,29.27,25,29.28,75,26.38,125,21.25,150,13.7,200,10.84,250,9.02,300,7.8,500,0111171211111111111112111
52522,2016-03-26T17:00:00Z,4.3000,156.8000,29.2,0,29.17,34.34,1,29.27,25,29.28,75,27.28,125,21.39,150,13.94,200,10.8,250,9.04,300,7.8,500,0111171211111111111112111
52522,2016-03-26T18:00:00Z,4.3000,156.8000,29.2,0,29.24,34.37,1,29.25,25,29.27,75,27.86,125,21.29,150,14.35,200,10.77,250,9,300,7.72,500,0111171211111111111112111
52522,2016-03-26T19:00:00Z,4.3000,156.8000,29.2,0,29.22,34.37,1,29.23,25,29.26,75,27.79,125,21.25,150,14.43,200,11.02,250,8.98,300,7.66,500,0111171211111111111112111
52522,2016-03-26T20:00:00Z,4.3000,156.8000,29.2,0,29.23,34.38,1,29.24,25,29.28,75,26.92,125,21.02,150,13.56,200,10.65,250,8.97,300,7.57,500,0111171211111111111112121
52522,2016-03-26T21:00:00Z,4.3000,156.8000,29.2,0,29.22,34.38,1,29.23,25,29.25,75,26.7,125,20.93,150,13.34,200,10.56,250,9,300,7.57,500,0111171211111111111112121
52522,2016-03-26T22:00:00Z,4.3000,156.8000,29.2,0,29.23,34.38,1,29.24,25,29.25,75,26.32,125,20.94,150,13.14,200,10.06,250,9.05,300,7.53,500,0111171211111111111112121
52522,2016-03-26T23:00:00Z,4.3000,156.8000,29.2,0,29.24,34.38,1,29.25,25,29.29,75,26.17,125,20.96,150,13.29,200,10.92,250,9.17,300,7.73,500,0111171211111111111111111
52522,2016-03-27T00:00:00Z,4.3000,156.8000,29.3,0,29.26,34.38,1,29.24,25,29.26,75,26.23,125,20.78,150,14.15,200,10.9,250,9.07,300,7.73,500,0111171211111111111112111
52522,2016-03-27T01:00:00Z,4.3000,156.8000,29.3,0,29.27,34.38,1,29.25,25,29.27,75,26.4,125,20.89,150,13.35,200,10.72,250,9.05,300,7.83,500,0111171211111111111112111
52522,2016-03-27T02:00:00Z,4.3000,156.8000,29.3,0,29.29,34.38,1,29.25,25,29.26,75,26.27,125,20.43,150,13.85,200,10.86,250,9.2,300,7.91,500,0111171211111111111111111
52522,2016-03-27T03:00:00Z,4.3000,156.8000,29.3,0,29.32,34.39,1,29.26,25,29.26,75,27.29,125,21.11,150,14.22,200,10.89,250,9.17,300,7.75,500,0111171211111111111111111
52522,2016-03-27T04:00:00Z,4.3000,156.8000,29.3,0,29.32,34.38,1,29.28,25,29.26,75,26.22,125,20.43,150,13.88,200,10.62,250,8.95,300,7.71,500,0111171211111111111112111
52522,2016-03-27T05:00:00Z,4.3000,156.8000,29.3,0,29.31,34.37,1,29.27,25,29.26,75,26.98,125,20.96,150,13.96,200,10.56,250,9,300,7.66,500,0111171211111111111112111
52522,2016-03-27T06:00:00Z,4.3000,156.8000,29.3,0,29.29,34.37,1,29.26,25,29.26,75,26.95,125,21.17,150,14.89,200,10.21,250,9.03,300,7.7,500,0111171211111111111112111
52522,2016-03-27T07:00:00Z,4.3000,156.8000,29.3,0,29.26,34.37,1,29.26,25,29.26,75,26.9,125,21.23,150,14.54,200,10.28,250,9.03,300,7.56,500,0111171211111111111112121
52522,2016-03-27T08:00:00Z,4.3000,156.8000,29.3,0,29.26,34.37,1,29.24,25,29.26,75,26.62,125,20.77,150,13.18,200,9.87,250,8.96,300,7.52,500,0111171211111111111112121
52522,2016-03-27T09:00:00Z,4.3000,156.8000,29.3,0,29.28,34.37,1,29.26,25,29.26,75,26.42,125,20.24,150,13.19,200,10.39,250,9.01,300,7.56,500,0111171211111111111112121
52522,2016-03-27T10:00:00Z,4.3000,156.8000,29.3,0,29.27,34.36,1,29.26,25,29.26,75,26.31,125,20.54,150,12.9,200,9.82,250,9.07,300,7.57,500,0111171211111111111112121
52522,2016-03-27T11:00:00Z,4.3000,156.8000,29.2,0,29.25,34.36,1,29.26,25,29.26,75,24.66,125,20.36,150,12.52,200,9.57,250,8.94,300,7.52,500,0111171211111111111112121
52522,2016-03-27T12:00:00Z,4.3000,156.8000,29.2,0,29.24,34.36,1,29.25,25,29.26,75,24.27,125,19.72,150,12.93,200,10.16,250,9.06,300,7.52,500,0111171211111111111112121
52522,2016-03-27T13:00:00Z,4.3000,156.8000,29.2,0,29.24,34.36,1,29.25,25,29.26,75,24.37,125,20.16,150,13.17,200,10.41,250,9.01,300,7.64,500,0111171211111111111112111
52522,2016-03-27T14:00:00Z,4.3000,156.8000,29.2,0,29.22,34.35,1,29.24,25,29.26,75,24.83,125,20.64,150,15.23,200,10.92,250,8.96,300,7.64,500,0111171211111111111112111
52522,2016-03-27T15:00:00Z,4.3000,156.8000,29.2,0,29.23,34.36,1,29.24,25,29.26,75,25.98,125,21.19,150,14.56,200,10.67,250,8.98,300,7.7,500,0111171211111111111112111
52522,2016-03-27T16:00:00Z,4.3000,156.8000,29.2,0,29.22,34.36,1,29.24,25,29.26,75,24.89,125,20.59,150,14.52,200,10.79,250,9.02,300,7.7,500,0111171211111111111112111
52522,2016-03-27T17:00:00Z,4.3000,156.8000,29.2,0,29.22,34.36,1,29.23,25,29.26,75,26.18,125,21.08,150,14.49,200,10.66,250,8.96,300,7.69,500,0111171211111111111112111
52522,2016-03-27T18:00:00Z,4.3000,156.8000,29.2,0,29.22,34.36,1,29.23,25,29.26,75,26.04,125,20.55,150,13.12,200,10.31,250,9.07,300,7.63,500,0111171211111111111112111
52522,2016-03-27T19:00:00Z,4.2000,156.8000,29.2,0,29.22,34.36,1,29.23,25,29.23,75,25.38,125,20.67,150,14.77,200,10.56,250,8.99,300,7.64,500,0144171211111111111112111
52522,2016-03-27T20:00:00Z,4.2000,156.8000,29.2,0,29.22,34.36,1,29.23,25,29.26,75,24.68,125,19.95,150,13.64,200,10.33,250,8.95,300,7.56,500,0111171211111111111112121
52522,2016-03-27T21:00:00Z,4.2000,156.8000,29.2,0,29.23,34.36,1,29.24,25,29.25,75,26.18,125,20.97,150,14.22,200,10.5,250,8.88,300,7.57,500,0111171211111111111112121
52522,2016-03-27T22:00:00Z,4.2000,156.8000,29.2,0,29.23,34.36,1,29.24,25,29.25,75,26.23,125,20.65,150,14.21,200,10.45,250,8.83,300,7.53,500,0111171211111111111112121
52522,2016-03-27T23:00:00Z,4.2000,156.8000,29.2,0,29.24,34.36,1,29.25,25,29.26,75,26.44,125,20.62,150,13.09,200,10.38,250,8.71,300,7.61,500,0111171211111111111112111
52522,2016-03-28T00:00:00Z,4.2000,156.8000,29.3,0,29.25,34.37,1,29.25,25,29.25,75,24.61,125,20.05,150,13.06,200,10.48,250,8.86,300,7.61,500,0111171211111111111112111
52522,2016-03-28T01:00:00Z,4.2000,156.8000,29.3,0,29.26,34.37,1,29.26,25,29.27,75,26.23,125,21.51,150,14.87,200,11.14,250,9.14,300,7.65,500,0111171211111111111111111
52522,2016-03-28T02:00:00Z,4.2000,156.8000,29.3,0,29.29,34.37,1,29.27,25,29.27,75,26.27,125,21.93,150,14.67,200,11.05,250,9.2,300,7.65,500,0111171211111111111111111
52522,2016-03-28T03:00:00Z,4.2000,156.8000,29.3,0,29.3,34.37,1,29.28,25,29.28,75,25.81,125,21.1,150,15.07,200,10.97,250,9.18,300,7.66,500,0111171211111111111111111
52522,2016-03-28T04:00:00Z,4.2000,156.8000,29.3,0,29.33,34.37,1,29.28,25,29.28,75,26.25,125,22.12,150,15.77,200,11.08,250,9.39,300,7.71,500,0111171211111111111111111
52522,2016-03-28T05:00:00Z,4.2000,156.8000,29.3,0,29.33,34.37,1,29.28,25,29.28,75,26.25,125,22.54,150,15.74,200,10.83,250,9.18,300,7.81,500,0111171211111111111111111
52522,2016-03-28T06:00:00Z,4.2000,156.8000,29.3,0,29.34,34.37,1,29.28,25,29.25,75,25.58,125,20.61,150,13.97,200,10.64,250,9.14,300,7.82,500,0111171211111111111111111
52522,2016-03-28T07:00:00Z,4.2000,156.8000,29.3,0,29.33,34.37,1,29.28,75,26.5,125,21.19,150,12.96,200,9.87,250,8.83,300,7.77,500,,,0111171211111111111211199
52522,2016-03-28T08:00:00Z,4.2000,156.8000,29.3,0,29.32,34.37,1,29.3,25,29.26,75,26.1,125,21.7,150,12.92,200,9.73,250,8.67,300,7.7,500,0111171211111111111112111
52522,2016-03-28T09:00:00Z,4.2000,156.8000,29.3,0,29.29,34.37,1,29.3,25,29.26,75,26.01,125,20.78,150,13.81,200,10.39,250,8.91,300,7.79,500,0111171211111111111112111
52522,2016-03-28T10:00:00Z,4.2000,156.7000,29.3,0,29.29,34.37,1,29.31,25,29.29,75,24.69,125,20.57,150,13.34,200,10.15,250,8.93,300,7.82,500,0144171211111111111112111
52522,2016-03-28T11:00:00Z,4.2000,156.7000,29.3,0,29.29,34.38,1,29.3,25,29.29,75,25.64,125,20.85,150,14.39,200,10.77,250,9.14,300,7.77,500,0111171211111111111111111
52522,2016-03-28T12:00:00Z,4.2000,156.7000,29.3,0,29.28,34.37,1,29.3,25,29.29,75,25.91,125,20.75,150,14.93,200,11,250,9.14,300,7.67,500,0111171211111111111111111
52522,2016-03-28T13:00:00Z,4.2000,156.7000,29.3,0,29.29,34.37,1,29.29,25,29.29,75,26.17,125,21.44,150,15.96,200,11.77,250,9.66,300,7.75,500,0111171211111111111111111
52522,2016-03-28T14:00:00Z,4.2000,156.7000,29.3,0,29.28,34.38,1,29.29,25,29.3,75,27.14,125,21.04,150,14.93,200,11,250,9.48,300,7.81,500,0111171211111111111111111
52522,2016-03-28T15:00:00Z,4.2000,156.7000,29.3,0,29.27,34.38,1,29.29,25,29.29,75,26.09,125,21.38,150,15.72,200,10.87,250,9.22,300,7.83,500,0111171211111111111111111
52522,2016-03-28T16:00:00Z,4.2000,156.7000,29.3,0,29.28,34.38,1,29.29,25,29.29,75,26.85,125,22.8,150,14.78,200,10.5,250,9.25,300,7.85,500,0111171211111111111111111
52522,2016-03-28T17:00:00Z,4.2000,156.7000,29.3,0,29.28,34.38,1,29.28,25,29.3,75,27.6,125,23.97,150,14.94,200,10.42,250,9.24,300,7.95,500,0111171211111111111111111
52522,2016-03-28T18:00:00Z,4.2000,156.7000,29.3,0,29.27,34.38,1,29.28,25,29.28,75,26.7,125,21.6,150,12.84,200,10.23,250,9.07,300,7.86,500,0111171211111111111112111
52522,2016-03-28T19:00:00Z,4.2000,156.7000,29.3,0,29.27,34.38,1,29.29,25,29.27,75,25.16,125,20.29,150,12.76,200,10.09,250,9.1,300,7.89,500,0111171211111111111112111
52522,2016-03-28T20:00:00Z,4.2000,156.7000,29.3,0,29.27,34.38,1,29.28,25,29.24,75,25.63,125,20.88,150,12.86,200,9.82,250,8.96,300,7.88,500,0111171211111111111112111
52522,2016-03-28T21:00:00Z,4.2000,156.7000,29.3,0,29.27,34.38,1,29.26,75,25.03,125,20.23,150,12.88,200,9.97,250,9,300,7.84,500,,,0111171211111111111211199
52522,2016-03-28T22:00:00Z,4.2000,156.7000,29.3,0,29.27,34.38,1,29.28,25,29.25,75,24.42,125,20.64,150,13.78,200,10.91,250,9.3,300,7.97,500,0111171211111111111111111
52522,2016-03-28T23:00:00Z,4.2000,156.7000,29.3,0,29.27,34.38,1,29.27,25,29.28,75,24.42,125,20.6,150,14.24,200,11.08,250,9.42,300,7.92,500,0111171211111111111111111
