PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),QC
41671,2008-12-21T20:34:00Z,22.4170,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T20:48:00Z,22.4170,122.5910,25.2,,25.2,0,24.1,10,25.3,16,25.2,29,,31,25.3,32,25.2,70,25.1,110,150,,,0111191111111191111111199
41671,2008-12-21T20:49:00Z,22.4170,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T21:03:00Z,22.4170,122.5910,,,24.1,9,25.3,15,25.2,29,,30,25.3,32,25.1,70,25,109,,148,,,,0111991111119111111191999
41671,2008-12-21T21:04:00Z,22.4170,122.5910,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T21:18:00Z,22.4170,122.5910,,,24.1,9,25.3,15,25.2,29,,30,25.3,32,25.1,70,25,109,,148,,,,0111991111119111111191999
41671,2008-12-21T21:19:00Z,22.4170,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T21:33:00Z,22.4170,122.5910,25.3,,25.3,0,24.1,9,25.3,15,25.2,29,,30,25.3,32,25.1,70,25,109,148,,,0111191111111191111111199
41671,2008-12-21T21:34:00Z,22.4170,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T21:49:00Z,22.4170,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T21:59:00Z,22.4170,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T22:04:00Z,22.4180,122.5930,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T22:14:00Z,22.4180,122.5930,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T23:19:00Z,22.4180,122.5930,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T00:03:00Z,22.4180,122.5930,,,24.1,9,25.4,15,25.2,29,,30,25.4,32,25.1,69,24.7,108,,147,,,,0111991111119111111191999
41671,2008-12-22T00:18:00Z,22.4180,122.5930,,,24.1,9,25.4,15,25.2,29,,30,25.4,32,25.1,69,24.4,108,,147,,,,0111991111119111111191999
41671,2008-12-22T00:19:00Z,22.4190,122.6000,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T00:33:00Z,22.4180,122.5930,25.4,,25.4,0,24.1,9,25.4,15,25.2,29,,30,25.4,32,25.1,69,24.5,108,147,,,0111191111111191111111199
41671,2008-12-22T00:34:00Z,22.4190,122.6000,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T00:49:00Z,22.4190,122.6000,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T01:04:00Z,22.4190,122.6000,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T01:19:00Z,22.4180,122.5930,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T01:33:00Z,22.4120,122.5910,,,24.1,9,25.4,15,25.2,28,,29,25.4,31,25.1,67,,106,,144,,,,0111991111119111119191999
41671,2008-12-22T01:34:00Z,22.4180,122.5930,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T01:48:00Z,22.4120,122.5910,,,24.1,9,25.4,15,25.2,28,,29,25.4,31,25.1,67,,106,,144,,,,0111991111119111119191999
41671,2008-12-22T01:49:00Z,22.4180,122.5930,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T02:03:00Z,22.4120,122.5910,25.4,,25.4,0,24.1,9,25.4,15,25.3,28,,29,25.4,31,25.1,67,,106,144,,,0111191111111191111191199
41671,2008-12-22T02:04:00Z,22.4180,122.5930,25.4,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-22T04:19:00Z,22.4120,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T04:33:00Z,22.4120,122.5910,,,24.3,9,25.4,15,25.4,28,,29,25.4,31,25.3,67,24.5,106,,144,,,,0111991111119111111191999
41671,2008-12-22T04:34:00Z,22.4120,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T04:48:00Z,22.4120,122.5910,,,24.3,9,25.4,15,25.4,28,,29,25.4,31,25.2,67,24.6,106,,144,,,,0111991111119111111191999
41671,2008-12-22T04:49:00Z,22.4120,122.5910,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T05:03:00Z,22.4120,122.5910,25.3,,25.3,0,24.3,9,25.4,15,25.4,28,,29,25.4,31,25.2,67,22.7,106,144,,,0111191111111191111111199
41671,2008-12-22T05:04:00Z,22.4120,122.5910,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T07:19:00Z,22.4440,122.5380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T07:33:00Z,22.4440,122.5380,,,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.2,68,25,107,,145,,,,0111991111119111111191999
41671,2008-12-22T07:34:00Z,22.4440,122.5380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T07:48:00Z,22.4440,122.5380,,,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.2,68,24.6,107,,145,,,,0111991111119111111191999
41671,2008-12-22T07:49:00Z,22.4440,122.5380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T08:03:00Z,22.4440,122.5380,25.4,,25.4,0,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.2,68,23.2,107,145,,,0111191111111191111111199
41671,2008-12-22T08:04:00Z,22.4440,122.5380,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T08:19:00Z,22.4440,122.5380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T09:03:00Z,22.4440,122.5380,,,24.3,9,25.4,15,25.4,28,,29,25.4,31,25.4,67,24.3,106,,144,,,,0111991111119111111191999
41671,2008-12-22T09:18:00Z,22.4440,122.5380,,,24.3,9,25.4,15,25.4,28,,29,25.4,31,25.4,67,24.2,106,,144,,,,0111991111119111111191999
41671,2008-12-22T09:33:00Z,22.4440,122.5380,25.4,,25.4,0,24.3,9,25.4,15,25.4,28,,29,25.4,31,25.4,67,24.7,106,144,,,0111191111111191111111199
41671,2008-12-22T09:48:00Z,22.4440,122.5380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T10:03:00Z,22.4440,122.5380,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T11:18:00Z,22.4440,122.5380,,,24.3,9,25.5,15,25.4,28,,30,25.4,31,25.3,69,25.1,108,,147,,,,0111991111119111111191999
41671,2008-12-22T11:19:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T11:33:00Z,22.4440,122.5380,,,24.3,9,25.5,15,25.4,28,,30,25.4,31,25.3,69,25.1,108,,147,,,,0144991111119111111191999
41671,2008-12-22T11:34:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T11:48:00Z,22.4440,122.5380,25.4,,25.4,0,24.3,9,25.5,15,25.4,28,,30,25.4,31,25.3,69,25.1,108,147,,,0144191111111191111111199
41671,2008-12-22T11:49:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T12:04:00Z,22.4720,122.5320,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T12:18:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T12:19:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T12:33:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T12:34:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T12:48:00Z,22.4720,122.5320,,,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.4,69,25.2,108,,147,,,,0111991111119111111191999
41671,2008-12-22T12:49:00Z,22.4720,122.5320,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T13:03:00Z,22.4720,122.5320,,,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.4,69,25.2,108,,147,,,,0111991111119111111191999
41671,2008-12-22T13:04:00Z,22.4720,122.5320,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T13:18:00Z,22.4720,122.5320,25.4,,25.4,0,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.4,69,25.2,108,147,,,0111191111111191111111199
41671,2008-12-22T15:19:00Z,22.4850,122.5290,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T15:34:00Z,22.4850,122.5290,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T15:48:00Z,22.4850,122.5290,,,24.3,9,25.4,15,25.4,28,25.4,31,24.9,70,,,,,,,,,,0111991111111111999999999
41671,2008-12-22T15:49:00Z,22.4850,122.5290,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T16:03:00Z,22.4850,122.5290,,,24.3,9,25.4,15,25.4,28,25.4,31,25.1,70,,,,,,,,,,0111991111111111999999999
41671,2008-12-22T16:04:00Z,22.4850,122.5290,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T16:18:00Z,22.4850,122.5290,25.3,,25.3,0,24.3,9,25.4,15,25.4,28,25.4,31,25.1,70,,,,,,,,0111191111111111119999999
41671,2008-12-22T16:19:00Z,22.4850,122.5290,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T16:34:00Z,22.4850,122.5290,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T16:49:00Z,22.4850,122.5290,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T17:04:00Z,22.4850,122.5290,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T17:18:00Z,22.4850,122.5290,,,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.4,70,,109,,148,,,,0111991111119111119191999
41671,2008-12-22T17:19:00Z,22.5240,122.4870,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T17:33:00Z,22.4850,122.5290,,,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.4,70,,109,,148,,,,0144991111119111119191999
41671,2008-12-22T17:48:00Z,22.4850,122.5290,25.3,,25.3,0,24.3,9,25.4,15,25.4,28,,30,25.4,31,25.4,70,,109,148,,,0111191111111191111191199
41671,2008-12-22T18:03:00Z,22.5240,122.4870,25.4,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-22T18:19:00Z,22.5240,122.4870,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T18:48:00Z,22.5240,122.4870,,,24.2,9,25.4,15,25.4,29,,30,25.4,32,25.3,70,,109,,148,,,,0111991111119111119191999
41671,2008-12-22T19:03:00Z,22.5240,122.4870,,,24.2,9,25.4,15,25.4,29,,30,25.4,32,25.3,70,,109,,148,,,,0111991111119111119191999
41671,2008-12-22T19:18:00Z,22.5240,122.4870,25.3,,25.3,0,24.2,9,25.4,15,25.4,29,,30,25.4,32,25.3,70,25,109,148,,,0111191111111191111111199
41671,2008-12-22T19:19:00Z,22.5240,122.4870,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T20:18:00Z,22.5240,122.4870,,,24.2,9,25.4,15,25.3,28,,30,25.4,31,25.3,70,24.7,109,,148,,,,0111991111119111111191999
41671,2008-12-22T20:19:00Z,22.5620,122.4910,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T20:33:00Z,22.5240,122.4870,,,24.2,9,25.4,15,25.3,28,,30,25.4,31,25.3,70,24.7,109,,148,,,,0144991111119111111191999
41671,2008-12-22T20:34:00Z,22.5620,122.4910,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T20:48:00Z,22.5240,122.4870,25.3,,25.3,0,24.2,9,25.4,15,25.3,28,,30,25.4,31,25.3,70,24.8,109,148,,,0144191111111191111111199
41671,2008-12-22T20:49:00Z,22.5620,122.4910,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T21:03:00Z,22.5620,122.4910,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T21:04:00Z,22.5650,122.4810,25.3,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-22T21:18:00Z,22.5650,122.4810,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T21:19:00Z,22.5650,122.4810,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T21:34:00Z,22.5650,122.4810,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T21:48:00Z,22.5650,122.4810,,,24.2,9,25.4,15,25.3,28,,30,25.4,31,25.3,70,24.4,109,,148,,,,0111991111119111111191999
41671,2008-12-22T21:49:00Z,22.5650,122.4810,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T22:03:00Z,22.5650,122.4810,,,24.2,9,25.4,15,25.3,28,,30,25.4,31,25.3,70,23.8,109,,148,,,,0111991111119111111191999
41671,2008-12-22T22:04:00Z,22.5650,122.4810,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-22T22:18:00Z,22.5650,122.4810,25.3,,25.3,0,24.2,9,25.4,15,25.3,28,,30,25.4,31,25.3,70,23.4,109,148,,,0111191111111191111111199
41671,2008-12-22T23:18:00Z,22.6020,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-22T23:19:00Z,22.5650,122.4810,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T23:33:00Z,22.6020,122.4680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T23:34:00Z,22.5650,122.4810,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T23:48:00Z,22.6020,122.4680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-22T23:49:00Z,22.5650,122.4810,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T00:03:00Z,22.6020,122.4680,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T00:04:00Z,22.5650,122.4810,25.3,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-23T00:18:00Z,22.6020,122.4680,,,24.2,9,25.4,15,25.3,28,25.4,31,25.3,69,,108,,147,,,,,,0144991111111111919199999
41671,2008-12-23T00:33:00Z,22.6020,122.4680,25.3,,25.3,0,24.2,9,25.4,15,25.3,28,25.4,31,25.3,69,,108,,147,,,,0111191111111111119191999
41671,2008-12-23T01:18:00Z,22.6010,122.4740,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T01:19:00Z,22.6020,122.4680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T01:33:00Z,22.6170,122.4690,,,24.2,9,25.4,15,25.3,28,25.3,31,25.3,69,,147,,,,,,,,0144991111111111919999999
41671,2008-12-23T01:34:00Z,22.6020,122.4680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T01:48:00Z,22.6170,122.4690,,,24.2,9,25.4,15,25.3,28,25.3,31,25.3,69,,147,,,,,,,,0144991111111111919999999
41671,2008-12-23T01:49:00Z,22.6020,122.4680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T01:58:00Z,22.6020,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T02:03:00Z,22.6170,122.4690,25.3,,25.3,0,24.2,9,25.4,15,25.3,28,25.3,31,25.3,69,,108,,147,,,,0144191111111111119191999
41671,2008-12-23T02:04:00Z,22.6020,122.4680,25.3,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-23T02:18:00Z,22.6170,122.4690,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T02:19:00Z,22.6170,122.4690,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T02:33:00Z,22.6170,122.4690,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T02:34:00Z,22.6170,122.4690,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T02:48:00Z,22.6170,122.4690,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T02:49:00Z,22.6170,122.4690,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T03:03:00Z,22.6170,122.4690,,,24.2,9,25.4,15,25.3,28,25.3,31,25.3,69,,108,,147,,,,,,0111991111111111919199999
41671,2008-12-23T03:04:00Z,22.6170,122.4690,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T03:18:00Z,22.6170,122.4690,,,24.2,9,25.4,15,25.3,28,25.3,31,25.3,69,,108,,147,,,,,,0111991111111111919199999
41671,2008-12-23T03:33:00Z,22.6170,122.4690,25.3,,25.3,0,24.2,9,25.4,15,25.3,28,25.3,31,25.3,69,,108,,147,,,,0111191111111111119191999
41671,2008-12-23T04:19:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T04:33:00Z,22.6160,122.4680,,,24.2,9,25.4,15,25.3,29,25.4,32,25.3,70,,110,,150,,,,,,0111991111111111919199999
41671,2008-12-23T04:34:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T04:48:00Z,22.6160,122.4680,,,24.2,9,25.4,15,25.3,29,25.4,32,25.3,70,,110,,150,,,,,,0111991111111111919199999
41671,2008-12-23T04:49:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T05:03:00Z,22.6160,122.4680,25.3,,25.3,0,24.2,9,25.4,15,25.3,29,25.4,32,25.3,70,,110,,150,,,,0111191111111111119191999
41671,2008-12-23T05:04:00Z,22.6160,122.4680,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T05:18:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T05:33:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T05:48:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T06:03:00Z,22.6160,122.4680,25.3,,25.32,0,24.2,9,25.4,15,25.3,28,25.3,31,25.3,70,,110,,150,,,,0111191111111111119191999
41671,2008-12-23T06:18:00Z,22.6160,122.4680,,,24.2,9,25.4,15,25.3,28,25.3,31,25.3,70,,110,,150,,,,,,0111991111111111919199999
41671,2008-12-23T06:33:00Z,22.6160,122.4680,25.3,,25.3,0,24.2,9,25.4,15,25.3,28,25.3,31,25.3,70,,110,,150,,,,0111191111111111119191999
41671,2008-12-23T07:19:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T07:33:00Z,22.6160,122.4680,,,24.2,9,25.4,15,25.3,29,25.3,32,25.3,70,,110,,150,,,,,,0111991111111111919199999
41671,2008-12-23T07:34:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T07:38:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T07:48:00Z,22.6160,122.4680,,,24.2,9,25.4,15,25.3,29,25.3,32,25.3,70,,110,,150,,,,,,0111991111111111919199999
41671,2008-12-23T07:49:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T08:03:00Z,22.6160,122.4680,25.3,,25.3,0,24.2,9,25.4,15,25.3,29,25.3,32,25.3,70,,110,,150,,,,0144191111111111119191999
41671,2008-12-23T08:04:00Z,22.6830,122.4200,25.3,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-23T08:08:00Z,22.6160,122.4680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T08:18:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T08:19:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T08:33:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T08:34:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T08:48:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T08:49:00Z,22.6830,122.4200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T09:03:00Z,22.6830,122.4200,,,24.2,9,25.4,15,25.3,29,25.3,32,25.3,70,,109,,148,,,,,,0111991111111111919199999
41671,2008-12-23T09:04:00Z,22.6830,122.4200,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T09:18:00Z,22.6830,122.4200,,,24.2,9,25.4,15,25.3,29,25.3,32,25.3,70,,109,,148,,,,,,0111991111111111919199999
41671,2008-12-23T09:33:00Z,22.6830,122.4200,25.3,,25.3,0,24.2,9,25.4,15,25.3,29,25.3,32,25.2,70,,109,,148,,,,0111191111111111119191999
41671,2008-12-23T10:18:00Z,22.7070,122.4380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T10:19:00Z,22.7070,122.4380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T10:34:00Z,22.7070,122.4380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T10:49:00Z,22.7070,122.4380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T11:04:00Z,22.7070,122.4380,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T12:18:00Z,22.7550,122.4540,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T12:19:00Z,22.7070,122.4380,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T12:33:00Z,22.7550,122.4540,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T12:34:00Z,22.7070,122.4380,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T12:48:00Z,22.7070,122.4380,,,24.2,10,25.3,16,25.3,29,25.3,32,25.3,69,,108,,147,,,,,,0111991111111111919199999
41671,2008-12-23T12:49:00Z,22.7070,122.4380,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T13:03:00Z,22.7070,122.4380,,,24.2,10,25.3,16,25.3,29,25.3,32,25.3,69,,108,,147,,,,,,0111991111111111919199999
41671,2008-12-23T13:04:00Z,22.7070,122.4380,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T13:18:00Z,22.7070,122.4380,25.3,,25.3,0,24.2,10,25.3,16,25.3,29,25.3,32,25.3,69,,108,,147,,,,0111191111111111119191999
41671,2008-12-23T15:03:00Z,22.7610,122.4470,,,24.2,9,25.3,15,25.3,29,25.3,32,25.3,70,,109,,148,,,,,,0111991111111111919199999
41671,2008-12-23T15:18:00Z,22.7610,122.4470,,,24.2,9,25.3,15,25.3,29,25.3,32,25.3,70,25,109,,148,,,,,,0111991111111111119199999
41671,2008-12-23T15:19:00Z,22.7610,122.4470,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T15:33:00Z,22.7610,122.4470,25.2,,25.2,0,24.2,9,25.3,15,25.3,29,25.3,32,25.3,70,25,109,,148,,,,0111191111111111111191999
41671,2008-12-23T15:34:00Z,22.7610,122.4470,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T15:49:00Z,22.7610,122.4470,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T16:04:00Z,22.7610,122.4470,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T16:18:00Z,22.8090,122.4400,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T16:19:00Z,22.7610,122.4470,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-23T16:34:00Z,22.7610,122.4470,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T16:49:00Z,22.7610,122.4470,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-23T17:04:00Z,22.7610,122.4470,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-23T17:18:00Z,22.7610,122.4470,,,24.2,9,25.3,15,25.3,29,25.3,32,25.3,70,,109,,148,,,,,,0111991111111111919199999
