PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),TEMP LEVEL12 (degree_Celsius),DEPH LEVEL12 (meter),QC
41921,2008-12-24T05:21:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T05:36:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T05:51:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T06:00:00Z,21.1850,122.6250,,0,-8.5,-2.6,-0.13,-0.03,,,,211,15,-0.247,0.05,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T06:06:00Z,21.1860,122.6320,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T06:20:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T06:35:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T06:50:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T07:05:00Z,21.1860,122.6320,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T07:20:00Z,21.1860,122.6320,,,,,,,25.7,15,24.9,,16,,,25.7,32,,41,25.6,47,25.7,62,25.3,66,24.4,76,25.7,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T07:35:00Z,21.1860,122.6320,,,,,,,25.7,15,25.1,,16,,,25.7,32,,41,25.6,47,25.7,62,25.4,66,24.4,76,25.7,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T07:50:00Z,21.1860,122.6320,25.6,,,,,,25.6,0,25.7,,15,,,,16,25.7,32,23.9,41,25.6,47,25.7,62,25.3,66,24.4,76,25.7,91,,,,,0111199999111919991111111111111119999
41921,2008-12-24T08:05:00Z,21.1930,122.6080,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-24T08:20:00Z,21.1930,122.6080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T08:21:00Z,21.1930,122.6080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T08:35:00Z,21.1930,122.6080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T08:36:00Z,21.1930,122.6080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T08:50:00Z,21.1930,122.6080,,,,,,,25.6,15,,,16,,,25.6,31,,40,25.6,46,25.6,61,25.3,65,24.4,75,25.7,90,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T08:51:00Z,21.1930,122.6080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T09:00:00Z,21.2050,122.6020,,0,-8.2,-2.3,-0.12,-0.03,,,,211,15,-0.263,0.298,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T09:05:00Z,21.1930,122.6080,,,,,,,25.6,15,24.9,,16,,,25.6,31,,40,25.6,46,25.6,61,25.4,65,24.4,75,25.7,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T09:06:00Z,21.1930,122.6080,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T09:20:00Z,21.1930,122.6080,25.6,,,,,,25.6,0,25.6,,15,,,25.2,16,25.6,31,23.9,40,25.6,46,25.6,61,25.5,65,24.4,75,25.7,90,,,,,0111199999111919911111111111111119999
41921,2008-12-24T10:20:00Z,21.2140,122.5970,,,,,,,25.6,15,,,16,,,25.6,32,,40,25.6,47,25.6,62,24.7,65,24.4,75,25.6,90,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T10:35:00Z,21.2140,122.5970,,,,,,,25.6,15,,,16,,,25.6,32,,40,25.6,47,25.6,62,25,65,24.4,75,25.6,90,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T10:50:00Z,21.2140,122.5970,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,23.7,40,25.6,47,25.6,62,25.1,65,24.4,75,25.6,90,,,,,0111199999111919991111111111111119999
41921,2008-12-24T11:05:00Z,21.2140,122.5970,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T11:20:00Z,21.2140,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T11:35:00Z,21.2500,122.5550,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T11:50:00Z,21.2500,122.5550,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.3,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T12:00:00Z,21.2430,122.5700,,0,-8.1,-1.8,-0.11,-0.04,,,,211,15,-0.171,0.317,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T12:05:00Z,21.2500,122.5550,25.4,,,,,,25.4,0,25.6,,15,,,,16,25.6,32,23.7,41,25.6,47,25.6,62,24.7,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-24T12:20:00Z,21.2500,122.5550,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,23.8,41,25.6,47,25.6,62,24.8,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-24T12:21:00Z,21.2530,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T12:35:00Z,21.2530,122.5620,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.8,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T12:36:00Z,21.2530,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T12:50:00Z,21.2530,122.5620,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.9,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T12:51:00Z,21.2530,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T13:05:00Z,21.2530,122.5620,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,23.8,41,25.6,47,25.6,62,24.8,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-24T13:06:00Z,21.2530,122.5620,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T13:20:00Z,21.2560,122.5660,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T13:21:00Z,21.2560,122.5660,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T13:36:00Z,21.2560,122.5660,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T13:51:00Z,21.2560,122.5660,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T14:05:00Z,21.2640,122.5650,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.2,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T14:06:00Z,21.2640,122.5650,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T14:20:00Z,21.2640,122.5650,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.2,66,24.4,76,25.5,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-24T14:35:00Z,21.2640,122.5650,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,23.6,41,25.6,47,25.6,62,24.2,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-24T14:50:00Z,21.2640,122.5650,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T15:00:00Z,21.2660,122.5660,,0,-7.9,-1.6,-0.1,-0.02,,,,211,15,0.05,0.25,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T15:05:00Z,21.2640,122.5650,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T15:20:00Z,21.2640,122.5650,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,23.5,41,25.6,47,25.6,62,24.8,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-24T16:20:00Z,21.2640,122.5650,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T16:35:00Z,21.2640,122.5650,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T16:50:00Z,21.2640,122.5650,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T17:05:00Z,21.2640,122.5650,25.4,,,,,,25.4,0,25.6,,15,,,25.2,16,25.6,32,24.1,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T17:06:00Z,21.2640,122.5650,,,,,,,25.6,15,25.2,,16,,,25.6,32,,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T17:20:00Z,21.2640,122.5650,,,,,,,25.6,15,25.2,,16,,,25.6,32,,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T17:21:00Z,21.2640,122.5650,,,,,,,25.6,15,25.2,,16,,,25.6,32,,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T17:35:00Z,21.2640,122.5650,25.6,,,,,,25.6,0,25.6,,15,,,25.2,16,25.6,32,24.2,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T17:36:00Z,21.2640,122.5650,25.6,,,,,,25.6,0,25.6,,15,,,25.2,16,25.6,32,24.2,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T18:00:00Z,21.2920,122.5800,,0,-7.8,-1.8,-0.09,-0.03,,,,211,15,0.165,0.244,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T19:20:00Z,21.2640,122.5650,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T19:21:00Z,21.3100,122.5960,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T19:35:00Z,21.2640,122.5650,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T19:36:00Z,21.3100,122.5960,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T19:50:00Z,21.2640,122.5650,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T19:51:00Z,21.3100,122.5960,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T20:05:00Z,21.2640,122.5650,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-24T20:06:00Z,21.3100,122.5960,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-24T20:20:00Z,21.3100,122.5960,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T20:21:00Z,21.3100,122.5960,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T20:35:00Z,21.3120,122.6030,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T20:36:00Z,21.3120,122.6030,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,32,25.5,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T20:48:00Z,21.3120,122.6030,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T20:50:00Z,21.3120,122.6030,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T20:51:00Z,21.3120,122.6030,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T21:00:00Z,21.3140,122.6000,,0,-6.6,-3.1,-0.08,-0.04,,,,211,15,0.233,0.187,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T21:05:00Z,21.3120,122.6030,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T21:06:00Z,21.3120,122.6030,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T21:20:00Z,21.3200,122.6090,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T21:21:00Z,21.3200,122.6090,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T21:35:00Z,21.3120,122.6030,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T21:50:00Z,21.3120,122.6030,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T22:05:00Z,21.3120,122.6030,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T22:19:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T22:21:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T22:36:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T22:51:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T23:05:00Z,21.3200,122.6100,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T23:06:00Z,21.3200,122.6100,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T23:20:00Z,21.3200,122.6100,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T23:21:00Z,21.3200,122.6100,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T23:35:00Z,21.3200,122.6100,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T23:36:00Z,21.3200,122.6100,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,32,25.6,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T23:48:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T00:00:00Z,21.3280,122.6290,,0,-7,-2.6,-0.08,-0.04,,,,211,15,0.252,0.052,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T00:20:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T00:21:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T00:35:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T00:36:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T00:50:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T00:51:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T01:05:00Z,21.3200,122.6100,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T01:06:00Z,21.3200,122.6100,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T02:05:00Z,21.3200,122.6100,,,,,,,25.7,15,25.6,,16,,,25.6,32,,41,25.6,47,25.6,62,25.5,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-25T02:20:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T02:35:00Z,21.3200,122.6100,25.6,,,,,,25.6,0,25.7,,15,,,25.3,16,25.6,32,24.3,41,25.6,47,25.6,62,25.5,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-25T02:50:00Z,21.3200,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T03:00:00Z,21.3240,122.6530,,0,-6.6,-3.2,-0.08,-0.04,,,,211,15,0.08,-0.105,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T03:05:00Z,21.3200,122.6100,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T03:20:00Z,21.3310,122.6460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T03:21:00Z,21.3110,122.6530,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T03:35:00Z,21.3310,122.6460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T03:36:00Z,21.3110,122.6530,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T03:50:00Z,21.3310,122.6460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T03:51:00Z,21.3110,122.6530,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T04:05:00Z,21.3310,122.6460,25.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-25T04:06:00Z,21.3110,122.6530,25.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-25T04:20:00Z,21.3310,122.6460,,,,,,,25.7,15,25.1,,16,,,25.6,32,,41,25.6,47,25.6,62,25.5,66,24.4,76,25.6,91,,,,,,,0144999999111919911911111111111999999
41921,2008-12-25T04:35:00Z,21.3310,122.6460,,,,,,,25.7,15,25,,16,,,25.6,32,,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-25T04:50:00Z,21.3310,122.6460,25.7,,,,,,25.7,0,25.7,,15,,,,16,25.6,32,24,41,25.6,47,25.6,62,25.4,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-25T05:20:00Z,21.3110,122.6530,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T05:35:00Z,21.3110,122.6530,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T05:50:00Z,21.3110,122.6530,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T06:00:00Z,21.3070,122.6460,,0,-6.3,-5.1,-0.09,-0.07,,,,211,15,-0.211,-0.07,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T06:05:00Z,21.3110,122.6530,25.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T06:20:00Z,21.3060,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T06:21:00Z,21.3060,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T06:35:00Z,21.3110,122.6530,,,,,,,25.7,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.8,66,24.4,76,25.6,91,,,,,,,0144999999119919911911111111111999999
41921,2008-12-25T06:50:00Z,21.3110,122.6530,,,,,,,25.7,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.5,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-25T07:05:00Z,21.3110,122.6530,25.6,,,,,,25.6,0,25.7,,15,,,,16,25.6,32,22.8,41,25.6,47,25.6,62,24.2,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-25T08:05:00Z,21.3040,122.6260,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.8,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-25T08:20:00Z,21.3040,122.6260,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.9,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-25T08:35:00Z,21.3040,122.6260,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,23.7,41,25.6,47,25.6,62,25,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-25T08:50:00Z,21.3040,122.6260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T09:00:00Z,21.3100,122.6090,,0,-6.4,-6.4,-0.1,-0.1,,,,211,15,-0.398,0.095,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T09:05:00Z,21.3040,122.6260,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T09:20:00Z,21.3110,122.6060,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,23.9,41,25.6,47,25.6,62,25.3,66,24.4,76,25.6,91,,,,,0144199999111919991111111111111119999
41921,2008-12-25T11:20:00Z,21.3110,122.6060,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T11:21:00Z,21.3110,122.6060,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T11:36:00Z,21.3110,122.6060,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T11:50:00Z,21.3320,122.5510,,,,,,,25.6,15,24.8,,16,,,25.6,31,,40,25.6,46,25.6,61,25.1,65,24.4,75,25.6,90,,,,,,,0144999999111919911911111111111999999
41921,2008-12-25T11:51:00Z,21.3110,122.6060,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T12:00:00Z,21.3260,122.5620,,0,-7.2,-6.1,-0.13,-0.14,,,,211,15,-0.311,0.221,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T12:05:00Z,21.3320,122.5510,,,,,,,25.6,15,24.8,,16,,,25.6,31,,40,25.6,46,25.6,61,25,65,24.4,75,25.6,90,,,,,,,0144999999111919911911111111111999999
