PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),DEPH LEVEL12 (meter),DEPH LEVEL13 (meter),QC
41928,2008-12-21T14:06:00Z,19.6590,122.8380,26.7,,26.7,0,26.8,31,,46,26.1,61,26.2,74,25.9,89,103,,144,,,,,,,,0111191121911111111919999999
41928,2008-12-21T15:51:00Z,19.6530,122.8180,,,26.8,31,,46,26.1,61,26.2,74,26,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T16:06:00Z,19.6530,122.8180,,,26.8,31,,46,26.1,61,26.2,74,26,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T16:21:00Z,19.6530,122.8180,26.7,,26.7,0,26.8,31,,46,26.1,61,26.2,74,26,89,103,22.8,147,,,,,,,,0111191121911111111119999999
41928,2008-12-21T16:52:00Z,19.6900,122.7860,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T16:53:00Z,19.7000,122.7680,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T17:08:00Z,19.7000,122.7680,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T17:21:00Z,19.7000,122.7680,,,26.8,31,,46,26.1,61,26.2,74,26.1,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T17:23:00Z,19.7000,122.7680,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T17:36:00Z,19.7000,122.7680,,,26.8,31,,46,26.1,61,26.2,74,26.1,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T17:38:00Z,19.7000,122.7680,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T17:51:00Z,19.7000,122.7680,26.7,,26.7,0,26.8,31,,46,26.1,61,26.2,74,26.1,89,104,23.7,148,,,,,,,,0111191121911111111119999999
41928,2008-12-21T18:51:00Z,19.6900,122.7850,,,26.8,31,,46,26.3,61,26.2,74,26.1,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T18:52:00Z,19.6900,122.7850,,,26.8,31,,46,26.3,61,26.2,74,26.1,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T19:06:00Z,19.6900,122.7850,,,26.8,31,,46,26.3,61,26.2,74,26.1,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T19:07:00Z,19.6900,122.7850,,,26.8,31,,46,26.3,61,26.2,74,26.1,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T19:21:00Z,19.6900,122.7850,26.7,,26.7,0,26.8,31,,46,26.3,61,26.2,74,26.1,89,104,24.6,148,,,,,,,,0111191121911111111119999999
41928,2008-12-21T19:22:00Z,19.6900,122.7850,26.7,,26.7,0,26.8,31,,46,26.3,61,26.2,74,26.1,89,104,24.7,148,,,,,,,,0111191121911111111119999999
41928,2008-12-21T19:37:00Z,19.6960,122.7820,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T19:52:00Z,19.6960,122.7820,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T19:53:00Z,19.6960,122.7820,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T20:07:00Z,19.6960,122.7820,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T20:08:00Z,19.6960,122.7820,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T20:21:00Z,19.6960,122.7820,,,26.8,31,,46,26.3,60,26.2,74,26.1,88,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T20:22:00Z,19.6960,122.7820,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T20:23:00Z,19.6960,122.7820,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T20:36:00Z,19.7110,122.7840,,,26.8,31,,46,26.4,60,26.2,74,26.1,88,,103,147,,,,,,,,,,0144992191111111911999999999
41928,2008-12-21T20:37:00Z,19.7110,122.7840,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T20:38:00Z,19.7110,122.7840,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T20:51:00Z,19.7110,122.7840,26.7,,26.7,0,26.8,31,,46,26.3,60,26.2,74,26.1,88,103,24.3,147,,,,,,,,0111191121911111111119999999
41928,2008-12-21T20:53:00Z,19.7110,122.7840,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T21:06:00Z,19.7110,122.7840,,,26.8,30,,45,26.2,59,26.2,73,26.1,87,,102,145,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T21:08:00Z,19.7110,122.7840,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T21:21:00Z,19.7110,122.7840,,,26.8,30,,45,26.2,59,26.2,73,26.1,87,,102,145,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T21:23:00Z,19.7110,122.7840,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T21:36:00Z,19.7120,122.7810,26.7,,26.7,0,26.8,30,,45,26.2,59,26.2,73,26.1,87,102,24.3,145,,,,,,,,0111191121911111111119999999
41928,2008-12-21T21:38:00Z,19.7120,122.7810,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T21:52:00Z,19.7120,122.7810,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T22:07:00Z,19.7120,122.7810,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T22:22:00Z,19.7120,122.7810,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T22:37:00Z,19.7120,122.7810,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T23:52:00Z,19.7120,122.7810,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T23:53:00Z,19.7060,122.7760,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T00:06:00Z,19.7060,122.7760,,,26.7,30,,44,26.1,58,26.1,71,26,85,,99,139,,,,,,,,,,0111992191111111911999999999
41928,2008-12-22T00:07:00Z,19.7120,122.7810,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T00:08:00Z,19.7060,122.7760,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T00:21:00Z,19.7060,122.7760,,,26.6,30,,44,26.1,58,26.1,71,26,85,,99,139,,,,,,,,,,0111992191111111911999999999
41928,2008-12-22T00:22:00Z,19.7120,122.7810,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T00:23:00Z,19.7060,122.7760,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T00:36:00Z,19.7060,122.7760,26.6,,26.6,0,26.6,30,,44,26.1,58,26.1,71,26,85,99,24.7,139,,,,,,,,0111191121911111111119999999
41928,2008-12-22T00:37:00Z,19.7120,122.7810,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-22T00:38:00Z,19.7060,122.7760,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-22T00:53:00Z,19.7060,122.7760,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T01:08:00Z,19.7060,122.7760,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T01:23:00Z,19.7060,122.7760,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T01:36:00Z,19.7070,122.7800,,,26.7,29,,43,26.2,57,26.2,69,26.1,83,,96,135,,,,,,,,,,0111992191111111911999999999
41928,2008-12-22T01:38:00Z,19.7060,122.7760,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-22T01:51:00Z,19.7070,122.7800,,,26.7,29,,43,26.2,57,26.2,69,26.1,83,,96,135,,,,,,,,,,0111992191111111911999999999
41928,2008-12-22T01:52:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T01:53:00Z,19.7060,122.7760,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T02:06:00Z,19.7070,122.7800,26.5,,26.5,0,26.7,29,,43,26.2,57,26.2,69,26.1,83,96,,135,,,,,,,,0111191121911111111919999999
41928,2008-12-22T02:07:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T02:22:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T02:37:00Z,19.7070,122.7800,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T02:52:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T03:07:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T03:22:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T03:37:00Z,19.7070,122.7800,26.6,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T03:52:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T05:53:00Z,19.7070,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T06:52:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T07:07:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T07:22:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T07:36:00Z,19.7290,122.7090,,,26.5,29,,43,26.4,56,26.2,68,26.1,81,24.7,94,135,,,,,,,,,,0111991191111111111999999999
41928,2008-12-22T07:37:00Z,19.7290,122.7090,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T07:51:00Z,19.7290,122.7090,,,26.5,29,,43,26.4,56,26.2,68,26.1,81,24.7,94,135,,,,,,,,,,0111991191111111111999999999
41928,2008-12-22T07:53:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T08:06:00Z,19.7290,122.7090,26.3,,26.3,0,26.5,29,,43,26.4,56,26.3,68,26.1,81,94,,135,,,,,,,,0111191111911111111919999999
41928,2008-12-22T08:08:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T08:23:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T08:38:00Z,19.7290,122.7090,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T09:06:00Z,19.7290,122.7090,,,26.4,30,,44,26.4,57,26.5,70,26.1,83,24.8,97,141,,,,,,,,,,0111991191111111111999999999
41928,2008-12-22T09:21:00Z,19.7290,122.7090,,,26.4,30,,44,26.4,57,26.5,70,26.1,83,24.8,97,141,,,,,,,,,,0111991191111111111999999999
41928,2008-12-22T09:36:00Z,19.7290,122.7090,26.3,,26.3,0,26.4,30,,44,26.4,57,26.4,70,26.1,83,97,,141,,,,,,,,0111191111911111111919999999
41928,2008-12-22T10:53:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T11:08:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T11:21:00Z,19.7290,122.7090,,,26.4,30,,45,26.4,58,26.5,71,26.3,84,,97,136,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T11:23:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T11:36:00Z,19.7290,122.7090,,,26.4,30,,45,26.4,58,26.5,71,26.3,84,,97,136,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T11:38:00Z,19.7290,122.7090,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T11:51:00Z,19.7290,122.7090,26.3,,26.3,0,26.4,30,,45,26.4,58,26.5,71,26.3,84,97,,136,,,,,,,,0111191111911111111919999999
41928,2008-12-22T12:51:00Z,19.7290,122.7090,,,26.4,30,,45,26.4,59,26.5,71,26.3,85,,99,139,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T12:52:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T13:06:00Z,19.7290,122.7090,,,26.4,30,,45,26.4,59,26.5,71,26.3,85,,99,139,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T13:07:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T13:21:00Z,19.7290,122.7090,26.2,,26.2,0,26.4,30,,45,26.4,59,26.5,71,26.3,85,99,,139,,,,,,,,0111191111911111111919999999
41928,2008-12-22T13:22:00Z,19.7290,122.7090,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T13:37:00Z,19.7290,122.7090,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T14:52:00Z,19.7480,122.6630,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T15:07:00Z,19.7480,122.6630,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T15:22:00Z,19.7480,122.6630,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T15:37:00Z,19.7480,122.6630,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T16:52:00Z,19.7480,122.6630,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T16:53:00Z,19.7870,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T17:07:00Z,19.7480,122.6630,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T17:08:00Z,19.7870,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T17:21:00Z,19.7480,122.6630,,,26.3,30,,45,26.4,59,26.4,72,26.3,86,,100,144,,,,,,,,,,0144991191111111911999999999
41928,2008-12-22T17:22:00Z,19.7480,122.6630,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T17:23:00Z,19.7870,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T17:36:00Z,19.7480,122.6630,,,26.3,30,,45,26.4,59,26.4,72,26.3,86,,100,144,,,,,,,,,,0144991191111111911999999999
41928,2008-12-22T17:37:00Z,19.7480,122.6630,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T17:38:00Z,19.7870,122.6100,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-22T17:51:00Z,19.7480,122.6630,26.2,,26.2,0,26.3,30,,45,26.4,59,26.4,72,26.3,86,100,23.3,144,,,,,,,,0144191111911111111119999999
41928,2008-12-22T17:52:00Z,19.7870,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T18:07:00Z,19.7870,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T18:22:00Z,19.7870,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T18:37:00Z,19.7870,122.6100,26.4,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T18:51:00Z,19.7870,122.6100,,,26.3,29,,43,26.4,56,26.4,69,26.3,82,,93,127,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T19:06:00Z,19.7870,122.6100,,,26.3,29,,43,26.4,56,26.4,69,26.3,82,,93,127,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T19:21:00Z,19.7870,122.6100,26.2,,26.2,0,26.3,29,,43,26.4,56,26.4,69,26.3,82,93,,127,,,,,,,,0111191111911111111919999999
41928,2008-12-22T19:44:00Z,19.7870,122.6100,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T19:52:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-22T19:53:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T20:07:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T20:08:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T20:22:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T20:23:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T20:37:00Z,19.8100,122.5970,26.3,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T20:38:00Z,19.8100,122.5970,26.3,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-22T20:51:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T21:51:00Z,19.8100,122.5970,,,26.3,29,,43,26.3,56,26.4,67,26.2,80,,90,121,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T21:53:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T22:06:00Z,19.8100,122.5970,,,26.3,29,,43,26.3,56,26.4,67,26.2,80,,90,121,,,,,,,,,,0111991191111111911999999999
41928,2008-12-22T22:21:00Z,19.8100,122.5970,26.2,,26.2,0,26.3,29,,43,26.3,56,26.4,67,26.2,80,90,26.1,121,,,,,,,,0111191111911111111119999999
41928,2008-12-22T23:52:00Z,19.8080,122.5250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-22T23:53:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T00:07:00Z,19.8080,122.5250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T00:22:00Z,19.8080,122.5250,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T00:37:00Z,19.8080,122.5250,26.3,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-23T00:52:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T01:07:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T01:22:00Z,19.8100,122.5970,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T01:36:00Z,19.8100,122.5970,,,26.3,29,,43,26.2,55,26.2,66,26.1,78,,87,114,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T01:37:00Z,19.8100,122.5970,26.3,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-23T01:51:00Z,19.8100,122.5970,,,26.3,29,,43,26.2,55,26.2,66,26.1,78,,87,114,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T01:52:00Z,19.8080,122.5250,,,26.3,29,,43,26.2,55,26.2,66,26.1,78,,87,114,,,,,,,,,,0144991191111111911999999999
41928,2008-12-23T02:06:00Z,19.8100,122.5970,26.2,,26.2,0,26.3,29,,43,26.2,55,26.2,66,26.1,78,87,25.2,114,,,,,,,,0144191111911111111119999999
41928,2008-12-23T02:07:00Z,19.8080,122.5250,26.2,,26.2,0,26.3,29,,43,26.2,55,26.2,66,26.1,78,87,25.2,114,,,,,,,,0144191111911111111119999999
41928,2008-12-23T03:52:00Z,19.8180,122.5180,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T04:07:00Z,19.8180,122.5180,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T04:22:00Z,19.8180,122.5180,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T04:36:00Z,19.8180,122.5180,,,26.3,30,,44,26.3,57,26.3,69,26.2,82,,90,115,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T04:37:00Z,19.8180,122.5180,,,26.3,30,,44,26.3,57,26.3,69,26.2,82,,90,115,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T04:51:00Z,19.8180,122.5180,,,26.3,30,,44,26.3,57,26.3,69,26.2,82,,90,115,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T04:52:00Z,19.8180,122.5180,,,26.3,30,,44,26.3,57,26.3,69,26.2,82,,90,115,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T05:06:00Z,19.8180,122.5180,26.2,,26.2,0,26.3,30,,44,26.3,57,26.3,69,26.2,82,90,25.3,115,,,,,,,,0111191111911111111119999999
41928,2008-12-23T05:07:00Z,19.8180,122.5180,26.2,,26.2,0,26.3,30,,44,26.3,57,26.3,69,26.2,82,90,25.3,115,,,,,,,,0111191111911111111119999999
41928,2008-12-23T05:52:00Z,19.8180,122.5180,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T06:52:00Z,19.8180,122.5180,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T07:36:00Z,19.8180,122.5180,,,26.3,30,,45,26.4,72,26.3,86,,97,,132,,,,,,,,,,,0111991191111191919999999999
41928,2008-12-23T07:37:00Z,19.8180,122.5180,,,26.3,30,,45,26.3,59,26.4,72,26.3,86,,97,132,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T07:51:00Z,19.8180,122.5180,,,,30,,45,26.4,72,,86,,97,,132,,,,,,,,,,,0111999191119191919999999999
41928,2008-12-23T07:52:00Z,19.8180,122.5180,,,,30,,45,,59,26.4,72,,86,,97,132,,,,,,,,,,0111999191911191911999999999
41928,2008-12-23T08:06:00Z,19.8180,122.5180,26.1,,26.1,0,26.3,30,,45,26.4,72,26.3,86,,97,132,,,,,,,,,,0111191111911111911999999999
41928,2008-12-23T08:07:00Z,19.8180,122.5180,26.1,,26.1,0,26.3,30,,45,26.3,59,26.4,72,26.3,86,97,23.3,132,,,,,,,,0111191111911111111119999999
41928,2008-12-23T08:52:00Z,19.8180,122.5180,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T09:06:00Z,19.8180,122.5180,,,26.3,31,,46,26.3,61,26.4,74,26.3,89,24.8,102,139,,,,,,,,,,0111991191111111111999999999
41928,2008-12-23T09:07:00Z,19.8180,122.5180,,,26.3,31,,46,26.3,61,26.4,74,26.3,89,,101,138,,,,,,,,,,0111991191111111911999999999
41928,2008-12-23T09:21:00Z,19.8180,122.5180,,,26.3,31,,46,26.3,61,26.4,74,26.3,89,24.7,102,139,,,,,,,,,,0111991191111111111999999999
41928,2008-12-23T09:22:00Z,19.8180,122.5180,,,26.3,31,,46,26.3,61,26.4,74,26.3,89,24.8,101,138,,,,,,,,,,0111991191111111111999999999
41928,2008-12-23T09:36:00Z,19.8180,122.5180,26.1,,26.1,0,26.3,31,,46,26.3,61,26.4,74,26.3,89,102,24,139,,,,,,,,0111191111911111111119999999
41928,2008-12-23T09:37:00Z,19.8180,122.5180,26.1,,26.1,0,26.3,31,,46,26.3,61,26.4,74,26.3,89,101,24,138,,,,,,,,0111191111911111111119999999
41928,2008-12-23T10:36:00Z,19.8880,122.3630,,,26.5,30,,45,26.6,58,26.5,70,26.4,83,24.6,95,130,,,,,,,,,,0144991191111111111999999999
41928,2008-12-23T10:51:00Z,19.8880,122.3630,,,26.6,30,,45,26.6,58,26.5,70,26.4,83,24.6,95,130,,,,,,,,,,0111992191111111111999999999
41928,2008-12-23T10:52:00Z,19.8880,122.3630,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T11:06:00Z,19.8880,122.3630,26.6,,26.6,0,26.6,30,,45,26.6,58,26.5,70,26.3,83,95,,130,,,,,,,,0111191121911111111919999999
41928,2008-12-23T11:07:00Z,19.9140,122.3450,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T11:22:00Z,19.9140,122.3450,,,26.5,30,,45,26.6,58,26.5,70,26.4,83,24.6,95,130,,,,,,,,,,0111991191111111111999999999
41928,2008-12-23T11:37:00Z,19.9140,122.3450,26.7,,26.68,0,26.6,30,,45,26.6,58,26.5,70,26.4,83,95,,130,,,,,,,,0111191121911111111919999999
41928,2008-12-23T11:51:00Z,19.9140,122.3450,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-23T11:52:00Z,19.8880,122.3630,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T11:53:00Z,19.9140,122.3450,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T12:07:00Z,19.8880,122.3630,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T12:08:00Z,19.9140,122.3450,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T12:22:00Z,19.8880,122.3630,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-23T12:23:00Z,19.9140,122.3450,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
