"TOA5","weather","CR1000","78322","CR1000.Std.28.02","CPU:boat_20180328.CR1","169","Table1"
"TIMESTAMP","RECORD","lng_deg","lat_deg","mean_boat_spd","mean_boat_dir","mean_WS_knot","mean_WindDir","mean_true_ws","mean_true_wd","mean_ws_sonic","mean_wd_sonic","true_sws_WVc(1)","true_sws_WVc(2)","AirTC_Avg","BP_mbar_Avg","RH","Slr_Wm2_Avg","PAR_Avg"
"TS","RN","Deg","Deg","knots","Deg","knots","Deg","knots","Deg","knots","Deg","knots","knots","DegC","hPa","%","W/m^2","uE/m^2sec"
"","","Smp","Smp","WVc","WVc","WVc","WVc","WVc","WVc","WVc","WVc","WVc","WVc","Avg","Avg","Smp","Avg","Avg"
"2019-06-06 05:28:00",576323,"NAN","NAN","NAN","NAN",1.318,232.8,"NAN",0,"NAN",0,"NAN",0,26.02,1010.534,76.95,14.56,69.84241
"2019-06-06 05:29:00",576324,"NAN","NAN","NAN","NAN",2.356,235.2,"NAN",0,"NAN",0,"NAN",0,26.02,1010.527,76.34,15.83,73.34645
"2019-06-06 05:30:00",576325,"NAN","NAN","NAN","NAN",3.66,224.4,"NAN",0,"NAN",0,"NAN",0,26.08,1010.516,76.37,16.73,77.00877
"2019-06-06 05:31:00",576326,"NAN","NAN","NAN","NAN",3.78,221.6,"NAN",0,"NAN",0,"NAN",0,26.15,1010.517,75.64,17.67,80.97332
"2019-06-06 05:32:00",576327,"NAN","NAN","NAN","NAN",4.634,207.5,"NAN",0,"NAN",0,"NAN",0,26.23,1010.525,73.71,18.84,85.50317
"2019-06-06 05:33:00",576328,"NAN","NAN","NAN","NAN",3.857,216.8,"NAN",0,"NAN",0,"NAN",0,26.31,1010.524,72.81,19.21,90.84661
"2019-06-06 05:34:00",576329,"NAN","NAN","NAN","NAN",4.948,224.6,"NAN",0,"NAN",0,"NAN",0,26.36,1010.548,71.25,20.76,97.39824
"2019-06-06 05:35:00",576330,"NAN","NAN","NAN","NAN",4.082,227.8,"NAN",0,"NAN",0,"NAN",0,26.47,1010.603,71.13,21.6,105.4236
"2019-06-06 05:36:00",576331,"NAN","NAN","NAN","NAN",6.179,223.6,"NAN",0,"NAN",0,"NAN",0,26.56,1010.625,67.85,23.68,116.2778
"2019-06-06 05:37:00",576332,"NAN","NAN","NAN","NAN",6.227,227.7,"NAN",0,"NAN",0,"NAN",0,26.63,1010.631,65.9,25.5,132.9147
"2019-06-06 05:38:00",576333,"NAN","NAN","NAN","NAN",5.386,221.4,"NAN",0,"NAN",0,"NAN",0,26.77,1010.646,65.14,27.04,154.1191
"2019-06-06 05:39:00",576334,"NAN","NAN","NAN","NAN",5.7,224.2,"NAN",0,"NAN",0,"NAN",0,26.87,1010.656,64.29,28.34,171.454
"2019-06-06 05:40:00",576335,"NAN","NAN","NAN","NAN",6.237,226.2,"NAN",0,"NAN",0,"NAN",0,26.91,1010.655,62.8,29.26,180.3259
"2019-06-06 05:41:00",576336,"NAN","NAN","NAN","NAN",6.814,225,"NAN",0,"NAN",0,"NAN",0,26.94,1010.656,62.55,30.04,182.3508
