PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),DEPH LEVEL9 (meter),DEPH LEVEL10 (meter),QC
41910,2009-01-04T12:59:00Z,23.4510,126.7680,24,,,,,,24,0,23.8,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,014419999911191991111911119999
41910,2009-01-04T13:00:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T13:14:00Z,23.4510,126.7680,23.9,,,,,,23.9,0,23.8,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,014419999911191991111911119999
41910,2009-01-04T13:15:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T13:30:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T13:45:00Z,23.4360,126.7690,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T14:00:00Z,23.4510,126.7680,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T14:59:00Z,23.4510,126.7680,24,,,,,,24,0,23.7,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T15:00:00Z,23.4510,126.7680,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T15:00:00Z,23.4600,126.7860,,0,-7,-2.8,-0.1,-0.04,,,,211,15,0.126,0.297,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T15:14:00Z,23.4510,126.7680,24,,,,,,24,0,23.8,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T15:15:00Z,23.4510,126.7680,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T15:29:00Z,23.4510,126.7680,23.9,,,,,,23.9,0,23.9,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T15:30:00Z,23.4510,126.7680,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T15:45:00Z,23.4510,126.7680,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T16:00:00Z,23.4510,126.7680,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T16:15:00Z,23.4510,126.7680,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T16:29:00Z,23.4510,126.7680,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T16:30:00Z,23.4510,126.7680,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T16:44:00Z,23.4510,126.7680,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T16:45:00Z,23.4510,126.7680,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T16:59:00Z,23.4510,126.7680,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T18:00:00Z,23.4820,126.8140,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T18:00:00Z,23.4930,126.7960,,0,-6.5,-2.3,-0.08,-0.03,,,,211,15,-0.297,0.457,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T18:15:00Z,23.4820,126.8140,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T18:30:00Z,23.5200,126.7220,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T18:44:00Z,23.4820,126.8140,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-04T18:45:00Z,23.5200,126.7220,24,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41910,2009-01-04T18:59:00Z,23.4820,126.8140,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-04T19:00:00Z,23.5330,126.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T19:14:00Z,23.4820,126.8140,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-04T19:15:00Z,23.5330,126.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T19:29:00Z,23.5330,126.7320,24,,,,,,24,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T19:30:00Z,23.5330,126.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T19:44:00Z,23.5330,126.7320,24,,,,,,24,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T19:45:00Z,23.5330,126.7320,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T19:59:00Z,23.5330,126.7320,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T20:00:00Z,23.5330,126.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T20:14:00Z,23.5330,126.7320,24,,,,,,24,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T20:15:00Z,23.5330,126.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T20:29:00Z,23.5330,126.7320,24,,,,,,24,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T20:30:00Z,23.5330,126.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T20:44:00Z,23.5330,126.7320,23.9,,,,,,23.9,0,23.9,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T20:45:00Z,23.5330,126.7320,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T20:59:00Z,23.5460,126.7170,24,,,,,,24,0,24.1,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,014419999911191991111911119999
41910,2009-01-04T21:00:00Z,23.5460,126.7170,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T21:00:00Z,23.5480,126.7230,,0,-6.3,-3.6,-0.08,-0.05,,,,211,15,-0.28,0.491,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T21:14:00Z,23.5460,126.7170,24,,,,,,24,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T21:15:00Z,23.5460,126.7170,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T21:29:00Z,23.5460,126.7170,23.9,,,,,,23.9,0,23.8,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T21:30:00Z,23.5460,126.7170,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T21:45:00Z,23.5460,126.7170,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T22:00:00Z,23.5600,126.7210,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T22:15:00Z,23.5600,126.7210,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T22:29:00Z,23.5600,126.7210,24,,,,,,24,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T22:30:00Z,23.5600,126.7210,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T22:44:00Z,23.6070,126.7420,24,,,,,,24,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,014419999911191991111911119999
41910,2009-01-04T22:45:00Z,23.6070,126.7420,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T22:59:00Z,23.6070,126.7420,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T23:00:00Z,23.5600,126.7210,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T23:15:00Z,23.5600,126.7210,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T23:30:00Z,23.5600,126.7210,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T23:45:00Z,23.5600,126.7210,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T23:59:00Z,23.5600,126.7210,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T00:00:00Z,23.6070,126.7420,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T00:00:00Z,23.5880,126.7370,,0,-7.1,-5.4,-0.11,-0.08,,,,211,15,0.09,0.349,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-05T00:14:00Z,23.5600,126.7210,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-05T00:15:00Z,23.5940,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T00:29:00Z,23.5600,126.7210,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-05T00:30:00Z,23.5940,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T00:44:00Z,23.5940,126.7410,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T00:45:00Z,23.5940,126.7410,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T00:59:00Z,23.5940,126.7410,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T01:00:00Z,23.5940,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T01:14:00Z,23.5940,126.7410,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T01:15:00Z,23.5940,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T01:29:00Z,23.5940,126.7410,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T01:30:00Z,23.5940,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T01:44:00Z,23.5940,126.7410,24,,,,,,24,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T01:45:00Z,23.5940,126.7410,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T01:59:00Z,23.5940,126.7410,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T02:00:00Z,23.6110,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T02:14:00Z,23.6110,126.7410,24,,,,,,24,0,24.1,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T02:15:00Z,23.6110,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T02:29:00Z,23.6110,126.7410,24,,,,,,24,0,24.1,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T02:30:00Z,23.6110,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T02:44:00Z,23.6110,126.7410,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T02:45:00Z,23.6110,126.7410,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T03:00:00Z,23.6110,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T03:00:00Z,23.6160,126.7420,,0,-7.7,-4.8,-0.13,-0.09,,,,211,15,0.005,0.218,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-05T03:15:00Z,23.6110,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T03:30:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T03:44:00Z,23.6240,126.7410,24,,,,,,24,0,24,,16,,,24.1,26,24,41,24.1,42,,58,59,24,67,92,93,011119999911191991111119111111
41910,2009-01-05T03:45:00Z,23.6240,126.7440,24,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41910,2009-01-05T03:59:00Z,23.6240,126.7410,24,,,,,,24,0,23.9,,16,,,24.1,26,24,41,24.1,42,,58,59,24,67,92,93,011119999911191991111119111111
41910,2009-01-05T04:00:00Z,23.6240,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T04:14:00Z,23.6240,126.7410,23.9,,,,,,23.9,0,,,16,,,24.1,26,24,41,24.1,42,,58,59,24,67,92,93,011119999911991991111119111111
41910,2009-01-05T04:15:00Z,23.6240,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T04:30:00Z,23.6240,126.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T04:45:00Z,23.6240,126.7410,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T05:00:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T05:59:00Z,23.6240,126.7440,24,,,,,,24,0,,,16,,,24.1,26,24,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-05T06:00:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T06:00:00Z,23.6310,126.7380,,0,-7.9,-4.9,-0.14,-0.08,,,,211,15,-0.147,0.169,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-05T06:14:00Z,23.6240,126.7440,24,,,,,,24,0,23.8,,16,,,24.1,26,24,41,,58,23.9,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T06:15:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T06:29:00Z,23.6240,126.7440,23.9,,,,,,23.9,0,23.7,,16,,,24.1,26,24,41,,58,23.9,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T06:30:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T06:45:00Z,23.6240,126.7440,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T07:00:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T07:15:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T07:29:00Z,23.6240,126.7440,24,,,,,,24,0,23.8,,16,,,24.1,26,23.9,41,,58,23.9,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T07:30:00Z,23.6240,126.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T07:44:00Z,23.6240,126.7440,24,,,,,,24,0,23.8,,16,,,24.1,26,23.9,41,,58,23.9,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T07:45:00Z,23.6240,126.7440,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T07:59:00Z,23.6240,126.7440,23.9,,,,,,23.9,0,23.8,,16,,,24.1,26,23.9,41,,58,23.9,67,92,,,,,011119999911191991111911119999
41910,2009-01-05T08:00:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T08:14:00Z,23.6240,126.7440,24,,,,,,24,0,23.9,,16,,,24.1,26,23.9,41,,58,23.8,67,92,,,,,014419999911191991111911119999
41910,2009-01-05T08:15:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T08:29:00Z,23.6240,126.7440,24,,,,,,24,0,23.7,,16,,,24.1,26,23.9,41,,58,23.8,67,92,,,,,014419999911191991111911119999
41910,2009-01-05T08:30:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T08:44:00Z,23.6240,126.7440,23.9,,,,,,23.9,0,,,16,,,24.1,26,23.9,41,,58,23.8,67,92,,,,,014419999911991991111911119999
41910,2009-01-05T08:45:00Z,23.6490,126.7110,24,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41910,2009-01-05T09:00:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T09:00:00Z,23.6490,126.7110,,0,-8.9,-4.2,-0.17,-0.09,,,,211,15,-0.284,0.245,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-05T10:00:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T10:15:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T10:29:00Z,23.6490,126.7110,24,,,,,,24,0,23.9,,16,,,24.1,25,23.9,41,,58,23.8,66,91,,,,,011119999911191991111911119999
41910,2009-01-05T10:30:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T10:44:00Z,23.6490,126.7110,24,,,,,,24,0,23.9,,16,,,24.1,25,23.9,41,,58,23.8,66,91,,,,,011119999911191991111911119999
41910,2009-01-05T10:45:00Z,23.6490,126.7110,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T10:59:00Z,23.6490,126.7110,23.9,,,,,,23.9,0,23.9,,16,,,24.1,25,23.9,41,,58,23.8,66,91,,,,,011119999911191991111911119999
41910,2009-01-05T11:00:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T11:14:00Z,23.6830,126.6730,24,,,,,,24,0,23.9,,16,,,24.1,25,23.9,41,,58,23.8,66,91,,,,,014419999911191991111911119999
41910,2009-01-05T11:15:00Z,23.6830,126.6730,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T11:29:00Z,23.6830,126.6730,24,,,,,,24,0,23.8,,16,,,24.1,25,23.9,41,,58,23.8,66,91,,,,,011119999911191991111911119999
41910,2009-01-05T11:30:00Z,23.6830,126.6730,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T11:44:00Z,23.6830,126.6730,23.9,,,,,,23.9,0,,,16,,,24.1,25,23.9,41,,58,23.8,66,91,,,,,011119999911991991111911119999
41910,2009-01-05T11:45:00Z,23.6830,126.6730,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T12:00:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-05T12:00:00Z,23.6780,126.6780,,0,-10.2,-3.1,-0.21,-0.09,,,,211,15,-0.255,0.326,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-05T12:15:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T12:30:00Z,23.6490,126.7110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-05T12:44:00Z,23.6490,126.7110,23.9,,,,,,23.9,0,,,16,,,24.1,26,23.9,41,,58,23.8,67,92,,,,,011119999911991991111911119999
41910,2009-01-05T12:45:00Z,23.6490,126.7110,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-05T12:59:00Z,23.6490,126.7110,23.9,,,,,,23.9,0,,,16,,,24.1,26,23.9,41,,58,23.8,67,92,,,,,011119999911991991111911119999
41910,2009-01-05T13:14:00Z,23.6490,126.7110,23.9,,,,,,23.9,0,,,16,,,24.1,26,23.9,41,,58,23.8,67,92,,,,,011119999911991991111911119999
41910,2009-01-05T13:29:00Z,23.6940,126.6710,23.9,,,,,,23.9,0,,,16,,,24.1,26,23.9,41,23.9,58,23.8,67,92,,,,,014419999911991991111111119999
41910,2009-01-05T13:44:00Z,23.6940,126.6710,23.9,,,,,,23.9,0,,,16,,,24.1,26,23.9,41,23.9,58,23.8,67,92,,,,,011119999911991991111111119999
41910,2009-01-05T13:59:00Z,23.6940,126.6710,23.9,,,,,,23.9,0,,,16,,,24.1,26,23.9,41,23.9,58,23.8,67,92,,,,,011119999911991991111111119999
41910,2009-01-05T14:00:00Z,23.6940,126.6710,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
