PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),TEMP LEVEL12 (degree_Celsius),DEPH LEVEL12 (meter),TEMP LEVEL13 (degree_Celsius),DEPH LEVEL13 (meter),TEMP LEVEL14 (degree_Celsius),DEPH LEVEL14 (meter),TEMP LEVEL15 (degree_Celsius),DEPH LEVEL15 (meter),TEMP LEVEL16 (degree_Celsius),DEPH LEVEL16 (meter),QC
41921,2009-01-04T09:05:00Z,24.3990,122.9210,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T10:19:00Z,24.3990,122.9210,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T10:34:00Z,24.3990,122.9210,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T10:35:00Z,24.3990,122.9210,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T10:49:00Z,24.4100,122.9540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T10:50:00Z,24.4100,122.9540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T11:04:00Z,24.4100,122.9540,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T11:05:00Z,24.4100,122.9550,,,24.8,15,23.9,16,24.8,32,22.7,41,24.8,47,24.8,62,24.5,66,23.4,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T11:19:00Z,24.4100,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T11:20:00Z,24.4100,122.9550,,,24.8,15,24,16,24.8,32,22.8,41,24.8,47,24.8,62,24.6,66,23.5,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T11:34:00Z,24.4100,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T11:35:00Z,24.4100,122.9550,24.8,,24.8,0,24.8,15,23.7,16,24.8,32,22.9,41,24.8,47,24.8,62,24.4,66,23.7,76,24.8,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T11:49:00Z,24.4100,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T11:50:00Z,24.4100,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T12:04:00Z,24.4100,122.9550,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T12:05:00Z,24.4100,122.9550,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T12:20:00Z,24.4100,122.9540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T12:35:00Z,24.4100,122.9540,,,24.8,15,24.6,16,24.8,32,23,41,24.8,47,24.8,62,24.7,66,24.1,76,24.9,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T12:50:00Z,24.4100,122.9540,,,24.8,15,24,16,24.8,32,23,41,24.8,47,24.8,62,24.5,66,24.1,76,24.9,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T13:05:00Z,24.4120,122.9810,24.8,,24.8,0,24.8,15,23.6,16,24.8,32,23,41,24.8,47,24.8,62,24.4,66,24.1,76,24.9,91,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-04T13:20:00Z,24.4130,122.9800,,,24.8,15,23.6,16,24.8,32,22.9,41,24.8,47,24.8,62,24.4,66,24.1,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T13:35:00Z,24.4130,122.9800,,,24.8,15,23.6,16,24.8,32,22.9,41,24.8,47,24.8,62,24.4,66,24.1,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T13:50:00Z,24.4130,122.9800,24.8,,24.8,0,24.8,15,23.5,16,24.8,32,22.9,41,24.8,47,24.8,62,24.3,66,24.1,76,24.8,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T16:19:00Z,24.4240,123.0450,,,24.8,15,24.8,16,24.8,32,24.7,41,24.8,47,24.8,62,24.8,66,24.2,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T16:20:00Z,24.4240,123.0450,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T16:34:00Z,24.4240,123.0450,,,24.8,15,24.8,16,24.8,32,24.7,41,24.8,47,24.8,62,24.8,66,24.2,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T16:49:00Z,24.4240,123.0450,24.8,,24.8,0,24.8,15,24.8,16,24.8,32,24.7,41,24.8,47,24.8,62,24.8,66,24.2,76,24.8,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T18:20:00Z,24.4240,123.0450,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T18:35:00Z,24.4240,123.0450,,,24.9,15,24.8,16,24.9,32,24.5,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T18:50:00Z,24.4240,123.0450,,,24.9,15,24.8,16,24.9,32,24.2,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T19:05:00Z,24.4240,123.0450,24.9,,24.9,0,24.9,15,24.8,16,24.9,32,24.6,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T19:19:00Z,24.4240,123.0450,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T19:20:00Z,24.4380,123.1010,,,24.9,15,24.8,16,24.9,32,24.3,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T19:34:00Z,24.4240,123.0450,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T19:35:00Z,24.4380,123.1010,,,24.9,15,24.8,16,24.9,32,23.9,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T19:49:00Z,24.4240,123.0450,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T19:50:00Z,24.4380,123.1010,24.8,,24.8,0,24.9,15,24.8,16,24.9,32,23.7,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-04T20:04:00Z,24.4240,123.0450,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-04T20:05:00Z,24.4380,123.1010,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-04T20:19:00Z,24.4380,123.1010,,,24.8,15,24.6,16,24.9,32,17.8,41,24.8,47,24.8,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-04T20:20:00Z,24.4380,123.1010,,,24.8,15,24.6,16,24.9,32,17.8,41,24.8,47,24.8,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-04T20:34:00Z,24.4380,123.1010,24.8,,24.8,0,24.8,15,24.3,16,24.9,32,14.7,41,24.8,47,24.8,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-04T20:35:00Z,24.4380,123.1010,24.8,,24.8,0,24.8,15,24.3,16,24.9,32,14.7,41,24.8,47,24.8,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-04T20:49:00Z,24.4660,123.0500,,,24.8,15,24,16,24.9,32,10.8,41,24.8,47,24.9,62,24.4,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01449911111121111111111199999999999999
41921,2009-01-04T20:50:00Z,24.4660,123.0500,,,24.8,15,24,16,24.9,32,10.8,41,24.8,47,24.9,62,24.4,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-04T21:04:00Z,24.4660,123.0500,,,24.8,15,24.4,16,24.9,32,11,41,24.8,47,24.9,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-04T21:05:00Z,24.4660,123.0500,24.7,,24.68,0,24.8,15,24.4,16,24.9,32,11,41,24.8,47,24.9,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-04T21:19:00Z,24.4660,123.0500,24.8,,24.8,0,24.8,15,24.5,16,24.9,32,11.2,41,24.8,47,24.9,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-04T21:20:00Z,24.4660,123.0500,24.8,,24.8,0,24.8,15,24.5,16,24.9,32,11.2,41,24.8,47,24.9,62,24.7,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-04T23:20:00Z,24.4580,123.1260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T23:35:00Z,24.4580,123.1260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T23:49:00Z,24.4550,123.1810,,,24.8,15,24.8,16,24.8,32,24.2,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T23:50:00Z,24.4580,123.1260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-05T00:04:00Z,24.4550,123.1810,,,24.8,15,24.8,16,24.8,32,24.4,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-05T00:05:00Z,24.4580,123.1260,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-05T00:19:00Z,24.4550,123.1810,24.8,,24.8,0,24.8,15,24.8,16,24.8,32,24.6,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-05T00:20:00Z,24.4550,123.1810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T00:34:00Z,24.4550,123.1810,,,24.8,15,24.8,16,24.8,32,20.7,41,24.8,47,24.8,62,24.8,66,24.8,67,24.3,76,24.3,77,24.8,91,24.8,92,,,,,,,,,01119911111111111111111111111199999999
41921,2009-01-05T00:35:00Z,24.4550,123.1810,,,24.8,15,24.8,16,24.8,32,20.7,41,24.8,47,24.8,62,24.8,67,24.3,77,24.8,92,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-05T00:49:00Z,24.4550,123.1810,,,24.8,15,24.8,16,24.8,32,20.7,41,24.8,47,24.8,62,24.8,66,24.8,67,24.3,76,24.3,77,24.8,91,24.8,92,,,,,,,,,01119911111111111111111111111199999999
41921,2009-01-05T00:50:00Z,24.4550,123.1810,,,24.8,15,24.8,16,24.8,32,20.7,41,24.8,47,24.8,62,24.8,67,24.3,77,24.8,92,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-05T01:04:00Z,24.4510,123.1890,24.8,,24.8,0,24.8,15,24.8,16,24.8,32,17.6,41,24.8,47,24.8,62,24.8,66,24.8,67,24.3,76,24.3,77,24.8,91,24.8,92,,,,,,,01111911111111211111111111111111999999
41921,2009-01-05T01:05:00Z,24.4550,123.1810,24.8,,24.8,0,24.8,15,24.8,16,24.8,32,17.6,41,24.8,47,24.8,62,24.8,67,24.3,77,24.8,92,,,,,,,,,,,,,01441911111111211111111111999999999999
41921,2009-01-05T01:19:00Z,24.4550,123.1810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T01:20:00Z,24.4550,123.1810,,,24.9,15,24.8,16,24.8,32,24.6,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-05T01:34:00Z,24.4550,123.1810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T01:35:00Z,24.4490,123.1980,,,25,15,24.8,16,24.8,32,24.8,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-05T01:49:00Z,24.4550,123.1810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-05T01:50:00Z,24.4490,123.1980,25,,25,0,25,15,24.8,16,24.9,32,24.8,41,24.8,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-05T02:04:00Z,24.4550,123.1810,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-05T02:05:00Z,24.4490,123.1980,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-05T03:20:00Z,24.4490,123.1980,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T03:35:00Z,24.4640,123.2070,,,24.9,15,24.9,16,24.9,32,24.8,41,24.9,47,24.9,62,24.8,66,24.4,76,25,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-05T03:50:00Z,24.4640,123.2070,,,24.9,15,24.9,16,24.9,32,24.8,41,24.9,47,24.9,62,24.8,66,24.4,76,24.9,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-05T04:05:00Z,24.4640,123.2070,24.9,,24.9,0,24.9,15,24.9,16,24.9,32,24.8,41,24.9,47,24.9,62,24.8,66,24.4,76,24.9,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-05T05:19:00Z,24.4640,123.2070,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T05:20:00Z,24.4640,123.2070,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T05:35:00Z,24.4640,123.2070,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T05:50:00Z,24.4740,123.2230,,,24.9,15,24.9,16,24.9,32,24.8,41,24.9,47,25,62,24.8,66,24.4,76,24.9,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-05T06:05:00Z,24.4740,123.2230,24.8,,24.76,0,24.9,15,24.9,16,24.9,32,24.6,41,24.9,47,25,62,24.8,66,24.4,76,24.9,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-05T06:20:00Z,24.4740,123.2230,24.9,,24.9,0,24.9,15,24.9,16,24.9,32,24.6,41,24.9,47,24.9,62,24.8,66,24.3,76,24.9,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-05T06:35:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T06:50:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T07:05:00Z,24.4740,123.2230,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T07:20:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T07:35:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T07:50:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T08:05:00Z,24.4740,123.2230,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T08:20:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T08:35:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T08:50:00Z,24.4740,123.2230,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T09:05:00Z,24.4740,123.2230,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T10:20:00Z,24.5010,123.2260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T10:35:00Z,24.5010,123.2260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T10:50:00Z,24.5010,123.2260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T11:05:00Z,24.5010,123.2260,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T11:20:00Z,24.4800,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-05T11:35:00Z,24.4800,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T11:50:00Z,24.4800,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T12:05:00Z,24.4800,123.2520,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T12:20:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T12:35:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T12:50:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T13:05:00Z,24.4740,123.2520,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T13:20:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T16:19:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T16:20:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T16:34:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T16:49:00Z,24.4740,123.2520,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T17:04:00Z,24.4740,123.2520,24.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T17:19:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-05T17:20:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T17:35:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T18:05:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T18:20:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T18:35:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T18:50:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T19:05:00Z,24.4730,123.3000,24.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T19:19:00Z,24.4730,123.3000,,,24.7,15,24.8,16,24.8,32,11.4,41,24.7,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-05T19:20:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T19:34:00Z,24.4730,123.3000,,,24.7,15,24.8,16,24.8,32,11.4,41,24.7,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-05T19:35:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T19:49:00Z,24.4730,123.3000,24.7,,24.7,0,24.7,15,24.8,16,24.8,32,11.7,41,24.7,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-05T19:50:00Z,24.4730,123.3000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T20:04:00Z,24.4910,123.3490,,,24.8,15,24.8,16,24.8,32,11.4,41,24.7,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01449911111121111111111199999999999999
41921,2009-01-05T20:05:00Z,24.4730,123.3000,24.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-05T20:19:00Z,24.4910,123.3490,,,24.8,15,24.8,16,24.8,32,11.4,41,24.7,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,,,01449911111121111111111199999999999999
41921,2009-01-05T20:20:00Z,24.4910,123.3490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T20:34:00Z,24.4910,123.3490,24.7,,24.7,0,24.8,15,24.8,16,24.8,32,11.4,41,24.7,47,24.8,62,24.8,66,24.3,76,24.8,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-05T20:35:00Z,24.4910,123.3490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T20:49:00Z,24.4910,123.3490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T20:50:00Z,24.4910,123.3490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-05T21:04:00Z,24.4910,123.3490,24.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-05T21:05:00Z,24.4910,123.3490,24.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
