PLATFORM,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH (meter),TEMP (degree_Celsius),QC,BATHY,BATHY_QC,STATION_GLOBAL_QC
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,382,15.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,384,15.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,386,15.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,388,15.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,390,15.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,392,15.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,394,15.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,396,15.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,398,15.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,400,15.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,402,15.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,404,15.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,406,15.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,408,15.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,410,15.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,412,15.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,414,15.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,416,15.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,418,15,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,420,14.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,422,14.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,424,14.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,426,14.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,428,14.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,430,14.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,432,14.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,434,14.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,436,14.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,438,13.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,440,13.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,442,13.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,444,13.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,446,13.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,448,13.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,450,13.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,452,13.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,454,13.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,456,13.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,458,13.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,460,13,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,462,13,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,464,13,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,466,12.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,468,12.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,470,12.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,472,12.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,474,12.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,476,12.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,478,12.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,480,12.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,482,12.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,484,12.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,486,12.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,488,12,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,490,12,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,492,12,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,494,11.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,496,11.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,498,11.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,500,11.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,502,11.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,504,11.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,506,11.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,508,11.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,510,11.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,512,11.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,514,11.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,516,11.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,518,11.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,520,11.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,522,11.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,524,11.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,526,11.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,528,11,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,530,10.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,532,10.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,534,10.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,536,10.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,538,10.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,540,10.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,542,10.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,544,10.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,546,10.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,548,10.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,550,10.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,552,10.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,554,10,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,556,10,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,558,9.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,560,9.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,562,9.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,564,9.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,566,9.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,568,9.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,570,9.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,572,9.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,574,9.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,576,9.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,578,9.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,580,9.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,582,9.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,584,9.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,586,9.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,588,9.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,590,9.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,592,9.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,594,9.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,596,9.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,598,9.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,600,8.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,602,8.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,604,8.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,606,8.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,608,8.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,610,8.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,612,8.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,614,8.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,616,8.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,618,8.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,620,8.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,622,8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,624,7.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,626,7.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,628,7.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,630,7.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,632,7.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,634,7.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,636,7.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,638,7.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,640,7.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,642,7.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,644,7.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,646,7.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,648,7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,650,7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,652,6.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,654,6.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,656,6.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,658,6.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,660,6.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,662,6.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,664,6.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,666,6.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,668,6.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,670,6.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,672,6.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,674,6.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,676,6.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,678,6.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,680,6.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,682,6.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,684,6.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,686,6.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,688,6.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,690,6.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,692,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,694,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,696,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,698,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,700,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,702,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,704,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,706,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,708,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,710,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,712,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,714,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,716,5.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,718,5.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,720,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,722,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,724,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,726,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,728,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,730,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,732,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,734,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,736,6.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,738,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,740,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,742,6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,744,5.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,746,5.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,748,5.8,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,750,5.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,752,5.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,754,5.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,756,5.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,758,5.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,760,5.7,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,762,5.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,764,5.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,766,5.6,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,768,5.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,770,5.5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,772,5.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,774,5.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,776,5.4,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,778,5.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,780,5.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,782,5.3,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,784,5.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,786,5.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,788,5.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,790,5.2,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,792,5.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,794,5.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,796,5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,798,5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,800,5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,802,5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,804,5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,806,4.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,808,4.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,810,4.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,812,4.9,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,814,5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,816,5,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,818,5.1,011111, ,9,1
WDD6033,2009-01-08T22:38:00Z,20.0170,124.0420,820,5.1,011111, ,9,1
